Sub,Type,ID,Position,RT,ACC
1,1,1,5,0.400769244,1
2,2,1,5,0.483915279,1
3,1,1,5,0.250505842,1
4,2,1,5,0.500243152,1
5,1,1,5,0.75025677,1
6,2,1,5,0.383558762,1
7,1,1,5,0.800281282,1
8,2,1,5,0.663842791,1
9,1,1,5,0.467194524,1
10,2,1,5,0.467269917,1
11,1,1,5,0.518897149,1
12,2,1,5,0.617113063,1
13,1,1,5,0.2672166,1
15,1,1,5,0.377140505,1
16,2,1,5,0.383099695,1
17,1,1,5,0.653641868,1
18,2,1,5,0.480419973,1
19,1,1,5,0.509181739,1
20,2,1,5,0.539251007,1
21,1,1,5,0.650740976,1
22,2,1,5,1.157251133,1
23,1,1,5,1.775102049,1
24,2,1,5,0.516727462,1
25,1,1,5,0.521052172,1
26,2,1,5,0.997718435,1
27,1,1,5,,1
28,2,1,5,0.550328256,1
29,1,1,5,0.40038873,1
30,2,1,5,0.877795269,1
31,1,1,5,0.56728618,1
32,2,1,5,0.283770587,1
33,1,1,5,0.30046799,1
34,2,1,5,0.283747693,1
35,1,1,5,0.500398676,1
36,2,1,5,0.316799874,1
37,1,1,5,0.533756377,1
38,2,1,5,0.550504305,1
39,1,1,5,0.550295099,1
40,2,1,5,0.383850401,1
41,1,1,5,0.4336663,1
42,2,1,5,0.367051158,1
43,1,1,5,0.583402542,1
44,2,1,5,0.717032685,1
45,1,1,5,0.589662184,1
46,2,1,5,0.200335207,1
1,1,2,5,0.383218902,1
2,2,2,5,0.584042065,1
3,1,2,5,0.284226561,1
4,2,2,5,0.350311321,1
5,1,2,5,0.516722994,1
6,2,2,5,0.433713929,1
7,1,2,5,,1
8,2,2,5,0.533655194,1
9,1,2,5,0.267199497,1
10,2,2,5,0.667146919,1
11,1,2,5,0.550821071,1
12,2,2,5,0.567238152,1
13,1,2,5,0.149436843,1
14,2,2,5,0.343857538,1
15,1,2,5,0.360486588,1
16,2,2,5,0.364119258,1
17,1,2,5,0.293699608,1
18,2,2,5,0.613058035,1
19,1,2,5,,1
20,2,2,5,0.383829074,1
21,1,2,5,0.533756699,1
22,2,2,5,0.367108914,1
23,1,2,5,0.566875705,1
24,2,2,5,0.777229667,1
25,1,2,5,0.65057874,1
26,2,2,5,0.64036775,1
27,1,2,5,0.517113446,1
28,2,2,5,0.46696716,1
29,1,2,5,0.449202606,1
30,2,2,5,0.700512515,1
31,1,2,5,0.3839179,1
32,2,2,5,0.267131999,1
33,1,2,5,0.333770034,1
34,2,2,5,0.500619723,1
35,1,2,5,0.567025659,1
36,2,2,5,0.36706379,1
37,1,2,5,0.433437357,1
38,2,2,5,0.400353992,1
39,1,2,5,0.73377785,1
40,2,2,5,0.467153472,1
41,1,2,5,0.467121104,1
42,2,2,5,0.183739325,1
43,1,2,5,0.33374793,1
44,2,2,5,0.45064317,1
45,1,2,5,0.400778571,1
46,2,2,5,0.200778097,1
1,1,3,5,0.484113432,1
2,2,3,5,0.734157049,1
3,1,3,5,0.267370543,1
4,2,3,5,0.417230929,1
5,1,3,5,0.433605774,1
6,2,3,5,0.983532789,1
7,1,3,5,0.388297457,1
8,2,3,5,,1
9,1,3,5,0.434016424,1
10,2,3,5,,1
12,2,3,5,0.568444042,1
13,1,3,5,0.252016067,1
14,2,3,5,0.358391773,1
15,1,3,5,0.292656345,1
16,2,3,5,0.515401054,1
17,1,3,5,0.324808814,1
18,2,3,5,0.462088862,1
19,1,3,5,0.922032385,1
20,2,3,5,0.333672147,1
21,1,3,5,0.354083468,1
