Type,ID,practicetrials.thisRepN,practicetrials.thisTrialN,practicetrials.thisN,practicetrials.thisIndex,key_resp_12.keys,key_resp_12.rt,Atests1.keys,Atests1.rt,Atests2.keys,Atests2.rt,Atests3.keys,Atests3.rt,Atests4.keys,Atests4.rt,Atests5.keys,Atests5.rt,Atests6.keys,Atests6.rt,key_resp_8.keys,key_resp_8.corr,key_resp_8.rt,expName,participant,version,Gender,frameRate
3,28,0,0,0,9,space,0.717314589,space,0.717061568,space,1.283776049,space,0.517139961,space,0.667451521,space,0.38382389,space,0.450128642,j,1,1.30064562,SPR,2,B,F,60.01388191
3,30,0,1,1,11,space,0.450468505,space,0.45050561,space,0.716930912,space,0.517162066,space,0.467189657,space,0.467467547,space,0.934155108,j,1,1.567132501,SPR,2,B,F,60.01388191
2,52,0,2,2,4,space,0.400643725,space,0.417126856,space,0.633892376,space,0.550598845,space,0.733824956,space,0.433579987,space,0.76694753,j,1,1.200550806,SPR,2,B,F,60.01388191
3,29,0,3,3,10,space,0.367192736,space,0.516743652,space,0.467181763,space,0.583711156,space,0.450436137,space,0.433841298,space,0.533804272,f,1,1.417198302,SPR,2,B,F,60.01388191
1,23,0,4,4,2,space,0.433887876,space,0.517096935,space,0.617185039,space,0.867176947,space,0.683810312,space,0.767125159,space,0.567117896,f,1,1.25049282,SPR,2,B,F,60.01388191
3,48,0,5,5,7,space,0.400518201,space,0.400371362,space,0.417233038,space,0.384045334,space,0.366810638,space,0.568188403,space,0.467649123,j,1,0.65038498,SPR,2,B,F,60.01388191
3,24,0,6,6,8,space,0.450563635,space,0.467132422,space,0.517060226,space,0.916872255,space,0.450181931,space,0.583731682,space,0.550077012,j,1,1.066759481,SPR,2,B,F,60.01388191
1,19,0,7,7,1,space,0.433835377,space,0.517240222,space,0.750336507,space,0.600456387,space,0.950634686,space,0.567147895,space,1.050461873,f,1,1.583490107,SPR,2,B,F,60.01388191
3,43,0,8,8,6,space,0.717173276,space,0.567096975,space,0.533878087,space,0.467136369,space,0.483860285,space,0.483874495,space,0.633849745,f,1,0.783745655,SPR,2,B,F,60.01388191
2,53,0,9,9,5,space,0.467158474,space,0.567162895,space,0.600395598,space,0.683806759,space,0.683807549,space,1.217189855,space,1.133727774,f,1,2.450487847,SPR,2,B,F,60.01388191
1,18,0,10,10,0,space,0.433861429,space,0.517133251,space,0.767155158,space,0.617100172,space,1.150456426,space,0.583599842,space,0.933915902,j,1,2.367307208,SPR,2,B,F,60.01388191
2,51,0,11,11,3,space,0.567244999,space,0.500641436,space,0.550137405,space,0.567162105,space,0.683737681,space,1.067176316,space,0.483785681,f,1,2.333450042,SPR,2,B,F,60.01388191
1,3,0,0,0,1,space,0.534094794,space,0.750590319,space,0.717172881,space,0.75040598,space,0.850393033,space,0.817233354,space,1.066855795,f,1,1.317442561,SPR,2,B,F,60.01388191
3,10,0,1,1,11,space,1.100716119,space,0.550615423,space,0.667166921,space,0.733813509,space,0.533757694,space,0.450105748,space,0.467080712,j,1,0.717100646,SPR,2,B,F,60.01388191
3,1,0,2,2,6,space,0.433890639,space,0.517127724,space,0.533834667,space,0.550489505,space,0.55044569,space,0.550459505,space,0.617183855,f,1,1.0504674,SPR,2,B,F,60.01388191
2,43,0,3,3,5,space,0.433814456,space,0.533811772,space,0.533805062,space,0.433790773,space,0.550458716,space,0.600539675,space,0.967198736,f,1,1.200471465,SPR,2,B,F,60.01388191
3,3,0,4,4,7,space,0.617177539,space,0.683807154,space,0.733453515,space,0.517194039,space,0.550421611,space,0.517275353,space,0.533768352,f,1,1.034054136,SPR,2,B,F,60.01388191
1,16,0,5,5,2,space,0.50059249,space,0.533783746,space,0.717151566,space,0.817238091,space,1.083872205,space,0.533898218,space,1.283783944,j,1,6.61720596,SPR,2,B,F,60.01388191
2,42,0,6,6,4,space,0.467212947,space,0.699939764,space,0.63382764,space,3.450549425,space,0.667291261,space,0.583887995,space,1.900370572,j,1,2.083927073,SPR,2,B,F,60.01388191
1,2,0,7,7,0,space,0.433885508,space,0.733716406,space,0.767158711,space,0.533724932,space,0.733890876,space,0.500586174,space,1.117208328,j,1,1.483805812,SPR,2,B,F,60.01388191
3,4,0,8,8,8,space,0.433920639,space,0.58379997,space,0.683968598,space,0.600410993,space,0.70055199,space,0.550506873,space,0.683814654,j,1,0.750441111,SPR,2,B,F,60.01388191
3,9,0,9,9,10,space,0.467117817,space,0.583771549,space,0.483802654,space,0.70067712,space,0.467125711,space,0.48380818,space,0.467086633,f,1,0.933907613,SPR,2,B,F,60.01388191
3,8,0,10,10,9,space,0.567176316,space,0.667054423,space,0.517154171,space,0.667240735,space,0.667129027,space,0.667206394,space,0.534064005,j,1,1.01741193,SPR,2,B,F,60.01388191
2,37,0,11,11,3,space,0.567262367,space,0.650411427,space,1.200774223,space,0.650397217,space,0.717169329,space,1.233824956,space,0.483800286,f,1,3.01719917,SPR,2,B,F,60.01388191
2,54,0,0,0,5,space,0.634048294,space,1.38411007,space,1.050336349,space,1.850438426,space,0.784007756,space,1.10048757,space,1.117263985,j,1,4.000760644,SPR,2,B,F,60.01388191
3,35,0,1,1,9,space,0.350595529,space,0.550531346,space,1.100554674,space,0.833817141,space,0.500103419,space,0.350557635,space,0.417177381,f,1,1.083718261,SPR,2,B,F,60.01388191
1,17,0,2,2,0,space,0.467180579,space,0.567155395,space,0.71709512,space,0.617190171,space,0.883822312,space,0.817150066,space,0.600461913,f,1,0.767138579,SPR,2,B,F,60.01388191
3,63,0,3,3,10,space,0.450609818,space,0.500122761,space,0.500447624,space,0.583886021,space,0.550439374,space,0.567095791,space,0.433875245,f,1,0.700613173,SPR,2,B,F,60.01388191
3,15,0,4,4,7,space,0.783853416,space,0.617201618,space,0.683831627,space,0.700400809,space,0.650445374,space,0.767173316,space,0.600640331,f,1,1.33379622,SPR,2,B,F,60.01388191
