Type,ID,practicetrials.thisRepN,practicetrials.thisTrialN,practicetrials.thisN,practicetrials.thisIndex,key_resp_12.keys,key_resp_12.rt,Atests1.keys,Atests1.rt,Atests2.keys,Atests2.rt,Atests3.keys,Atests3.rt,Atests4.keys,Atests4.rt,Atests5.keys,Atests5.rt,Atests6.keys,Atests6.rt,key_resp_8.keys,key_resp_8.corr,key_resp_8.rt,expName,participant,version,Gender,frameRate
2,18,0,7,7,0,space,0.650497083,space,0.633781852,space,0.684062149,space,0.466902294,space,0.600448492,space,0.583891547,space,0.967213341,j,1,3.200633305,SPR,14,A,M,60.01587234
3,30,0,8,8,11,space,0.584171805,space,0.450442847,space,0.467143474,space,0.450444426,space,0.733756668,space,0.617168855,space,0.633399358,j,1,1.0167176,SPR,14,A,M,60.01587234
3,43,0,9,9,6,space,0.717166566,space,0.550603187,space,0.383914678,space,0.467106764,space,0.550562924,space,0.517188513,space,0.667169289,f,1,0.767140553,SPR,14,A,M,60.01587234
1,53,0,10,10,5,space,0.483869758,space,0.383849153,space,0.600544017,space,0.533752563,space,0.60054678,space,1.333918981,space,1.367258261,f,1,2.150534583,SPR,14,A,M,60.01587234
2,23,0,11,11,2,space,0.6838636,space,0.417125672,space,0.783825785,space,0.650391296,space,0.783822233,space,0.667180342,space,1.250523214,f,1,2.400567543,SPR,14,A,M,60.01587234
3,10,0,0,0,11,space,0.717074594,space,0.583854443,space,0.550505294,space,0.450503241,space,0.58382168,space,0.51719996,space,0.667012582,j,1,0.667210736,SPR,14,A,M,60.01587234
1,43,0,1,1,5,space,0.500695514,space,0.516876676,space,0.633761326,space,0.500524596,space,0.567295919,space,1.083924704,space,0.950422322,f,1,1.184067676,SPR,14,A,M,60.01587234
3,8,0,2,2,9,space,0.583767602,space,0.483794365,space,0.53392427,space,0.483850022,space,0.450126274,space,0.567158553,space,0.433807746,j,1,0.650344323,SPR,14,A,M,60.01587234
2,3,0,3,3,1,space,0.567105264,space,0.533857956,space,0.617116751,space,0.65051603,space,1.11727859,space,0.850483031,space,1.350584477,f,1,1.533982296,SPR,14,A,M,60.01587234
1,37,0,4,4,3,space,0.583895494,space,0.46728084,space,0.533870192,space,1.100477307,space,1.0671625,space,0.567161316,space,0.733837982,f,1,1.283809996,SPR,14,A,M,60.01587234
3,9,0,5,5,10,space,0.50052578,space,0.500478807,space,0.55019701,space,0.450471663,space,0.700535017,space,0.500491439,space,0.667215473,f,1,0.717159461,SPR,14,A,M,60.01587234
2,2,0,6,6,0,space,0.567228025,space,0.56711158,space,0.600546385,space,0.750461242,space,1.317285853,space,0.517197592,space,1.133398174,j,1,1.433559856,SPR,14,A,M,60.01587234
3,3,0,7,7,7,space,0.550577529,space,0.550502531,space,0.583745102,space,0.550409769,space,0.500536438,space,0.417073173,space,0.550551872,f,1,0.967152158,SPR,14,A,M,60.01587234
3,4,0,8,8,8,space,0.667147974,space,0.567086712,space,0.600497833,space,0.633779483,space,0.61705912,space,0.533904139,space,0.600470202,j,1,1.134172634,SPR,14,A,M,60.01587234
1,42,0,9,9,4,space,0.483789233,space,0.500515912,space,0.533846903,space,0.533806246,space,0.517079173,space,0.650528267,space,1.183892416,j,1,2.03394677,SPR,14,A,M,60.01587234
2,16,0,10,10,2,space,0.617185829,space,0.467052291,space,0.550574766,space,0.633770405,space,0.583574184,space,1.283837232,space,0.650499057,j,1,2.317338747,SPR,14,A,M,60.01587234
3,1,0,11,11,6,space,0.48385989,space,0.450347323,space,0.583816154,space,0.533886376,space,0.433808535,space,0.567307366,space,0.566813954,f,1,0.750182957,SPR,14,A,M,60.01587234
