Type,ID,practicetrials.thisRepN,practicetrials.thisTrialN,practicetrials.thisN,practicetrials.thisIndex,key_resp_12.keys,key_resp_12.rt,Atests1.keys,Atests1.rt,Atests2.keys,Atests2.rt,Atests3.keys,Atests3.rt,Atests4.keys,Atests4.rt,Atests5.keys,Atests5.rt,Atests6.keys,Atests6.rt,key_resp_8.keys,key_resp_8.corr,key_resp_8.rt,expName,participant,version,Gender,frameRate
3,65,0,11,11,11,space,0.333768589,space,0.333885429,space,0.333873587,space,0.41714304,space,0.333767405,space,0.233868771,space,0.200425677,f,1,0.783864074,SPR,25,B,F,59.99938422
3,3,0,0,0,7,space,0.334032663,space,0.317341115,space,0.483795154,space,0.400749908,space,0.617040963,space,0.200490018,space,0.233791009,f,1,0.867068396,SPR,25,B,F,59.99938422
2,42,0,1,1,4,space,0.383911915,space,0.517103646,space,0.417138303,space,0.450553372,space,0.41709212,space,0.500579069,space,0.750502689,j,1,1.084054571,SPR,25,B,F,59.99938422
3,8,0,2,2,9,space,0.317259406,space,0.333828193,space,0.350458952,space,0.317132303,space,0.383491133,space,0.35052803,space,0.133849745,j,1,0.933911165,SPR,25,B,F,59.99938422
3,4,0,3,3,8,space,0.250616765,space,0.183866363,space,0.300375625,space,0.400356362,space,0.317472955,space,0.183840706,space,0.300182997,j,1,0.700762381,SPR,25,B,F,59.99938422
1,2,0,4,4,0,space,0.317288616,space,0.250791236,space,0.317349405,space,0.317232565,space,0.333835298,space,0.450600345,space,0.300483781,j,1,1.550478452,SPR,25,B,F,59.99938422
2,43,0,5,5,5,space,0.250149405,space,0.450407322,space,0.483818838,space,0.417125277,space,0.417218433,space,0.400507149,space,0.316821256,f,1,1.650455637,SPR,25,B,F,59.99938422
3,1,0,6,6,6,space,0.383976256,space,0.300311284,space,0.367110238,space,0.267176079,space,0.483713445,space,0.350540267,space,0.283818285,f,1,0.834069373,SPR,25,B,F,59.99938422
1,3,0,7,7,1,space,0.383876784,space,0.450490215,space,0.56719921,space,0.467173474,space,0.617212275,space,0.51723588,space,0.500469334,f,1,0.683471634,SPR,25,B,F,59.99938422
1,16,0,8,8,2,space,0.250502689,space,0.250723737,space,0.400472413,space,0.417260669,space,0.333794246,space,0.38400665,space,0.383367977,f,0,1.733860482,SPR,25,B,F,59.99938422
3,10,0,9,9,11,space,0.61721346,space,0.350462505,space,0.500604726,space,0.333748852,space,0.383859416,space,0.367147342,space,0.300384704,j,1,0.68341045,SPR,25,B,F,59.99938422
3,9,0,10,10,10,space,0.200561069,space,0.183852548,space,0.500512754,space,0.250569398,space,0.200464755,space,0.183762944,space,0.200835801,f,1,0.83410253,SPR,25,B,F,59.99938422
2,37,0,11,11,3,space,0.234010085,space,0.400504386,space,0.517143908,space,0.983960941,space,0.400443203,space,0.400769644,space,1.133873429,f,1,9.000349731,SPR,25,B,F,59.99938422
3,16,0,0,0,8,space,0.334016874,space,0.583743129,space,0.433775773,space,0.38375876,space,0.333872797,space,0.36720971,space,0.383823496,j,1,0.867330497,SPR,25,B,F,59.99938422
1,32,0,1,1,2,space,0.283771312,space,0.416758573,space,0.334044505,space,0.367352207,space,0.467189263,space,0.433891034,space,0.983739892,j,1,1.267102659,SPR,25,B,F,59.99938422
3,39,0,2,2,6,space,0.266848453,space,0.250597818,space,0.466811506,space,0.217151171,space,0.217308669,space,0.350443558,space,0.300256022,f,1,0.750498346,SPR,25,B,F,59.99938422
3,20,0,3,3,9,space,0.3006247,space,0.383798233,space,0.334057926,space,0.233822983,space,0.283810785,space,0.250526372,space,0.333792667,j,1,1.017421403,SPR,25,B,F,59.99938422
1,26,0,4,4,0,space,0.26731305,space,0.250674396,space,0.450493768,space,0.317391246,space,0.617137672,space,0.500582227,space,0.5671475,j,1,0.867392075,SPR,25,B,F,59.99938422
2,57,0,5,5,3,space,0.367240893,space,0.367204578,space,0.533772694,space,0.417116988,space,0.417275669,space,0.383911521,space,0.450529293,f,1,0.717143277,SPR,25,B,F,59.99938422
3,55,0,6,6,10,space,0.317246775,space,0.417307247,space,0.367307603,space,0.367129974,space,0.333849508,space,0.20051607,space,0.200502649,f,1,0.967222025,SPR,25,B,F,59.99938422
2,63,0,7,7,5,space,0.267104238,space,0.233729432,space,0.250527951,space,0.283702235,space,0.367074712,space,0.500597226,space,0.317363615,f,1,6.31720296,SPR,25,B,F,59.99938422
2,62,0,8,8,4,space,0.283845916,space,0.483820022,space,0.683836364,space,0.700720145,space,0.71720446,space,0.367126816,space,0.633547777,j,1,4.817276774,SPR,25,B,F,59.99938422
1,30,0,9,9,1,space,0.300541806,space,0.417284748,space,0.467174263,space,0.633773562,space,0.550375822,space,0.333791483,space,0.433825509,j,1,4.317231775,SPR,25,B,F,59.99938422
3,60,0,10,10,11,space,0.38388981,space,0.350476715,space,0.383731524,space,0.28380447,space,0.350391059,space,0.267185158,space,0.250714658,j,1,0.700236601,SPR,25,B,F,59.99938422
3,40,0,11,11,7,space,0.250781763,space,0.366458144,space,0.317290195,space,0.400700567,space,0.300458518,space,0.217118014,space,0.333502936,j,1,1.56710408,SPR,25,B,F,59.99938422
