Sentences,Question,word5,word4,word6,word1,word3,Ans,word2,lenth,Type,ID,practicetrials.thisRepN,practicetrials.thisTrialN,practicetrials.thisN,practicetrials.thisIndex,key_resp_12.keys,key_resp_12.rt,Atests1.keys,Atests1.rt,Atests2.keys,Atests2.rt,Atests3.keys,Atests3.rt,Atests4.keys,Atests4.rt,Atests5.keys,Atests5.rt,Atests6.keys,Atests6.rt,key_resp_8.keys,key_resp_8.corr,key_resp_8.rt,expName,participant,version,Grade,Gender,frameRate,session,date,
校園門口的那棵樹長滿了新葉,樹長滿了新葉?,長滿了,樹,新葉,校園門口,那棵,f,的,13,3,49,0,11,11,16,space,0.405154974083,space,0.420617054275,space,0.380723774259,space,0.390331176925,space,0.39359956485,space,0.40654127585,space,0.460657964402,f,1,0.947005536931,SPR,46,B,,m,50.006000661,001,2017_01_23_1501,
同伴欺負小郭取笑的廚師,同伴關心廚師？,的,取笑,廚師,同伴,小郭,j,欺負,11,2,22,0,12,12,5,space,0.38390216307,space,0.590384939511,space,0.557101066224,space,0.511686657905,space,0.481720119365,space,0.540172553505,space,3.09293945314,j,1,1.02765143034,SPR,46,B,,m,50.006000661,001,2017_01_23_1501,
音樂可以讓人身心得到放鬆,音樂會讓人放鬆?,得到,身心,放鬆,音樂,讓人,f,可以,12,3,51,0,13,13,18,space,0.440093567478,space,0.59529738978,space,0.544350405922,space,0.333030967973,space,0.440376985644,space,0.36730562069,space,0.346957142698,f,1,0.786941369122,SPR,46,B,,m,50.006000661,001,2017_01_23_1501,
刑警緝拿輕視政府的逃亡者,逃亡者重視政府？,的,政府,逃亡者,刑警,輕視,j,緝拿,12,1,56,0,14,14,15,space,0.507086836093,space,0.685692000203,space,0.516901078809,space,0.421288100129,space,0.770222459571,space,0.690422083891,space,0.697498459544,j,1,1.04707939143,SPR,46,B,,m,50.006000661,001,2017_01_23_1501,
阿姨看見驅趕交警的行政人員,行政人員驅趕交警？,的,交警,行政人員,阿姨,驅趕,f,看見,13,1,53,0,15,15,12,space,0.427102514892,space,0.486950329621,space,0.410264790757,space,0.396671770548,space,0.611097361194,space,0.540388077672,space,2.33298202109,f,1,2.97346290044,SPR,46,B,,m,50.006000661,001,2017_01_23_1501,
鄰居告發表弟砍傷的疑犯,鄰居告發疑犯？,的,砍傷,疑犯,鄰居,表弟,f,告發,11,2,21,0,16,16,4,space,0.39423390053,space,0.43405336549,space,0.427701719338,space,0.470103921311,space,0.568092402187,space,0.71350921836,space,0.712675542629,f,1,1.11436870968,SPR,46,B,,m,50.006000661,001,2017_01_23_1501,
小張欽佩袒護隊長的消防員,校長欽佩隊長？,的,隊長,消防員,小張,袒護,j,欽佩,12,1,52,0,17,17,11,space,0.50377423811,space,0.483146289189,space,0.476613460633,space,0.480648419762,space,0.746806907351,space,0.840635693574,space,1.26683269127,j,1,1.54922930384,SPR,46,B,,m,50.006000661,001,2017_01_23_1501,
媽媽討厭忽視小白的企業家,企業家忽視小白？,的,小白,企業家,媽媽,忽視,f,討厭,12,1,55,0,18,18,14,space,0.46374280157,space,0.84013438283,space,0.524056006223,space,0.452903832367,space,0.640255486884,space,0.41702932748,space,0.636865521257,f,1,2.75459814421,SPR,46,B,,m,50.006000661,001,2017_01_23_1501,
治療師開導照顧小崔的飛行員,治療師開導飛行員？,的,小崔,飛行員,治療師,照顧,f,開導,13,1,49,0,19,19,8,space,0.370522298617,space,0.583988688537,space,0.537292582681,space,0.470531811763,space,0.55718159175,space,0.393949692836,space,0.507284597261,f,1,1.8167523829,SPR,46,B,,m,50.006000661,001,2017_01_23_1501,
外婆批評農夫辱罵的木匠,外婆批評木匠？,的,辱罵,木匠,外婆,農夫,f,批評,11,2,19,0,20,20,2,space,0.333875696233,space,0.433894682908,space,0.380394172331,space,0.290490609477,space,0.424017283018,space,0.45043122588,space,0.500386640837,f,1,1.29475293477,SPR,46,B,,m,50.006000661,001,2017_01_23_1501,
小王關注資助航海家的演員,小王關注演員？,的,航海家,演員,小王,資助,f,關注,12,1,51,0,21,21,10,space,0.346770434058,space,0.493689603405,space,0.397174265468,space,0.350389739498,space,0.460233231832,space,0.467682630057,space,0.373610293726,f,1,1.22892057541,SPR,46,B,,m,50.006000661,001,2017_01_23_1501,
每週都有寫不完的作業和報告,每週都有作業?,作業和,的,報告,每週,寫不完,f,都有,13,3,53,0,22,22,20,space,0.380746274022,space,0.520206966321,space,0.473506518407,space,0.361416206695,space,0.507206440147,space,0.436718996381,space,0.387213971699,f,1,1.03023969365,SPR,46,B,,m,50.006000661,001,2017_01_23_1501,
主任指責上司嘲笑的會計,主任指責會計？,的,嘲笑,會計,主任,上司,f,指責,11,2,23,0,23,23,6,space,0.403875644959,space,0.466606983042,space,0.391204325948,space,0.440248302766,space,0.354089175642,space,0.507922485529,space,0.463444383524,f,1,1.3734642425,SPR,46,B,,m,50.006000661,001,2017_01_23_1501,
小林懷疑攔住廣播員的大叔,大叔沒攔廣播員？,的,廣播員,大叔,小林,攔住,j,懷疑,12,1,46,0,0,0,13,space,0.440303960058,space,0.570860268897,space,0.393612196262,space,0.400227523991,space,0.543343442434,space,0.593724774139,space,0.520767092181,j,1,0.926999686984,SPR,46,B,,m,50.006000661,001,2017_01_23_1501,
姐姐非常喜歡吃抹茶霜淇淋,姐姐討厭霜淇淋?,抹茶,吃,霜淇淋,姐姐,喜歡,j,非常,12,3,46,0,1,1,21,space,0.394141138298,space,0.460539149819,space,0.350173031155,space,0.510657589359,space,0.377848145494,space,0.430649584217,space,0.476938720501,j,1,1.07020363084,SPR,46,B,,m,50.006000661,001,2017_01_23_1501,
王總讚賞隊員維護的教練,王總讚賞教練？,的,維護,教練,王總,隊員,f,讚賞,11,2,15,0,2,2,6,space,0.457312603539,space,0.420919419616,space,0.430409191875,space,0.483561153407,space,0.338251704583,space,0.420383767167,space,0.609865400067,f,1,0.893278054951,SPR,46,B,,m,50.006000661,001,2017_01_23_1501,
攝影師誣陷張三認識的司機,攝影師誣陷司機？,的,認識,司機,攝影師,張三,f,誣陷,12,2,9,0,3,3,0,space,0.366896677471,space,0.470628126583,space,0.427105672716,space,0.477293980075,space,0.517253969912,space,0.450031756249,space,0.380717063788,f,1,1.46045744012,SPR,46,B,,m,50.006000661,001,2017_01_23_1501,
飛上太空是許多人心中的夢想,飛上太空是夢想?,的,心中,夢想,飛上太空,許多人,f,是,13,3,43,0,4,4,18,space,0.34418651287,space,0.477475557127,space,0.460137311777,space,0.42716093536,space,0.422981504002,space,0.41704787995,space,0.357485851797,f,1,0.980223884573,SPR,46,B,,m,50.006000661,001,2017_01_23_1501,
警察逮捕唆使兇嫌的槍手,警察逮捕兇嫌？,的,兇嫌,槍手,警察,唆使,j,逮捕,11,1,42,0,5,5,9,space,0.433766000031,space,0.463691091514,space,0.38919039903,space,0.467269739544,space,0.459047849115,space,0.386808186304,space,0.320520700014,j,1,1.63674394356,SPR,46,B,,m,50.006000661,001,2017_01_23_1501,
大學部設置了許多不同的課程,大學課程有很多?,教學,的,課程,大學部,許多不同,f,設置了,13,3,47,0,6,6,22,space,0.380484960857,space,0.360430164088,space,0.386795160128,space,0.356850726646,space,0.317734675598,space,0.307298728672,space,0.340427866671,f,1,3.71890087432,SPR,46,B,,m,50.006000661,001,2017_01_23_1501,
小郭嘲笑哥哥嫉妒的富商,小郭欣賞富商？,的,嫉妒,富商,小郭,哥哥,j,嘲笑,11,2,14,0,7,7,5,space,0.42736461747,space,0.493789470813,space,0.540453603317,space,0.414111462305,space,0.31368787447,space,0.387453574454,space,0.336275671958,j,1,0.981255716237,SPR,46,B,,m,50.006000661,001,2017_01_23_1501,
院長刁難醫生厭煩的病人,病人刁難院長？,的,厭煩,病人,院長,醫生,j,刁難,11,2,10,0,8,8,1,space,0.310321987548,space,0.42082942056,space,0.413657519559,space,0.306908337865,space,0.398760696815,space,0.490137007844,space,0.761283339583,j,1,2.65092551033,SPR,46,B,,m,50.006000661,001,2017_01_23_1501,
今年新出了很多部好看的美劇,今年有很多美劇?,的,好看,美劇,今年,很多部,f,新出了,13,3,41,0,9,9,16,space,0.364739067794,space,0.354138517287,space,0.311372766329,space,0.357267959276,space,0.370028882578,space,0.2938063654,space,0.334104641341,f,1,0.870389076357,SPR,46,B,,m,50.006000661,001,2017_01_23_1501,
教授同情群眾欺瞞的主席,教授批評主席？,的,欺瞞,主席,教授,群眾,j,同情,11,2,16,0,10,10,7,space,0.440413301054,space,0.381357320468,space,0.450602539931,space,0.299932224385,space,0.360437663971,space,0.347661740787,space,0.471244699205,j,1,1.08027602878,SPR,46,B,,m,50.006000661,001,2017_01_23_1501,
姐姐想要羨慕舞者的造型師,造型師討厭舞者？,的,舞者,造型師,姐姐,羨慕,j,想要,12,1,48,0,11,11,15,space,0.341033781646,space,0.349972901575,space,0.393711274257,space,0.339870898635,space,0.320631225186,space,0.45053583011,space,0.436932941608,j,1,2.50479462248,SPR,46,B,,m,50.006000661,001,2017_01_23_1501,
叔叔推薦小王欣賞的村長,村長推薦叔叔？,的,欣賞,村長,叔叔,小王,j,推薦,11,2,12,0,12,12,3,space,0.447099680721,space,0.420313109993,space,0.427370143763,space,0.30368968629,space,0.366815757239,space,0.420608370157,space,0.606777010253,j,1,3.5387965148,SPR,46,B,,m,50.006000661,001,2017_01_23_1501,
記者打壓王總邀請的政客,記者打壓政客？,的,邀請,政客,記者,王總,f,打壓,11,2,13,0,13,13,4,space,0.443969449261,space,0.367315883806,space,0.479972637142,space,0.307213466382,space,0.363816182362,space,0.430642478983,space,0.663059992716,f,1,2.32319462026,SPR,46,B,,m,50.006000661,001,2017_01_23_1501,
學校的操場上聚集了很多學生,操場上沒有學生?,很多,聚集了,學生,學校,操場上,j,的,13,3,44,0,14,14,19,space,0.37039953674,space,0.414014357957,space,0.407408898638,space,0.32063083048,space,0.366968518822,space,0.354546671035,space,0.330282048497,j,1,0.846969971491,SPR,46,B,,m,50.006000661,001,2017_01_23_1501,
明星資助尊敬在地人的導遊,明星資助在地人？,的,在地人,導遊,明星,尊敬,j,資助,12,1,44,0,15,15,11,space,0.327521286963,space,0.469582084508,space,0.347214903217,space,0.443948133674,space,0.296968175448,space,0.451491478307,space,2.59039599204,j,1,1.48052881571,SPR,46,B,,m,50.006000661,001,2017_01_23_1501,
心理師理解關心小金的助教,心理師理解助教？,的,小金,助教,心理師,關心,f,理解,12,1,41,0,16,16,8,space,0.422569008195,space,0.3074787269,space,0.416842224135,space,0.356601650245,space,0.368284952943,space,0.416981959541,space,0.373815554776,f,1,1.60744726664,SPR,46,B,,m,50.006000661,001,2017_01_23_1501,
爺爺羨慕總統拜訪的老人,爺爺羨慕老人？,的,拜訪,老人,爺爺,總統,f,羨慕,11,2,11,0,17,17,2,space,0.534002484404,space,0.387216339994,space,0.407549818221,space,0.33932143054,space,0.517375942378,space,0.403463938565,space,0.387120814703,f,1,1.86157034984,SPR,46,B,,m,50.006000661,001,2017_01_23_1501,
她的書架上擺放了一大堆的書,書架上沒有書?,的,一大堆,書,她的,擺放了,j,書架上,13,3,42,0,18,18,17,space,0.403626963263,space,0.410406499868,space,0.36742877739,space,0.307391490904,space,0.334450427268,space,0.397408342047,space,0.29710475303,j,1,0.663075387245,SPR,46,B,,m,50.006000661,001,2017_01_23_1501,
老師今天分配了很多重要的任務,老師分配了任務?,的,很多重要,任務,老師,分配了,f,今天,11,3,45,0,19,19,20,space,0.334152009222,space,0.470595758467,space,0.399388322025,space,0.363671315426,space,0.310465670307,space,0.340222210914,space,0.350197109859,f,1,0.810238501523,SPR,46,B,,m,50.006000661,001,2017_01_23_1501,
局長辭退害怕老闆的藥劑師,局長辭退藥劑師？,的,老闆,藥劑師,局長,害怕,f,辭退,12,1,43,0,20,20,10,space,0.333789249766,space,0.42687633296,space,0.356638360361,space,0.33037481067,space,0.327598259842,space,0.374561994569,space,0.46676921827,f,1,0.669398217986,SPR,46,B,,m,50.006000661,001,2017_01_23_1501,
舅舅斥責讚賞女婿的工程師,工程師讚賞女婿？,的,女婿,工程師,舅舅,讚賞,f,斥責,12,1,47,0,21,21,14,space,0.343579808483,space,0.359703855589,space,0.287412482779,space,0.350329345325,space,0.300861820229,space,0.410091108293,space,0.800334654516,j,0,3.49843113433,SPR,46,B,,m,50.006000661,001,2017_01_23_1501,
小朋友需要父母的關愛和鼓勵,小朋友不需要鼓勵？,關愛和,的,鼓勵,小朋友,父母,j,需要,13,3,48,0,22,22,23,space,0.583977636008,space,0.82909212634,space,0.537249951565,space,0.390639463265,space,0.383801900956,space,0.460609017522,space,0.430128931592,j,1,0.837621118815,SPR,46,B,,m,50.006000661,001,2017_01_23_1501,
旅客結識佩服科學家的商人,商人佩服科學家？,的,科學家,商人,旅客,佩服,f,結識,12,1,45,0,23,23,12,space,0.388457774825,space,0.423809258791,space,0.350092900335,space,0.380144701165,space,0.544661850145,space,1.3410543077,space,0.570286722097,f,1,3.05768783658,SPR,46,B,,m,50.006000661,001,2017_01_23_1501,
店長錯怪顧客熟悉的職工,店長錯怪職工？,的,熟悉,職工,店長,顧客,f,錯怪,11,2,25,0,0,0,0,space,0.555212269537,space,0.563040611276,space,0.53011318174,space,0.39030117722,space,0.480265134189,space,0.420957708731,space,0.404161036771,f,1,1.12349374878,SPR,46,B,,m,50.006000661,001,2017_01_23_1501,
教授排斥支持小林的研究員,研究員不支持小林？,的,小林,研究員,教授,支持,j,排斥,12,1,64,0,1,1,15,space,0.297105147736,space,0.3777091995,space,0.47420045879,space,0.317400336848,space,0.363181846682,space,0.490171349549,space,0.490864500462,j,1,4.06317383365,SPR,46,B,,m,50.006000661,001,2017_01_23_1501,
助手賄賂小吳批評的評論家,助手賄賂評論家？,的,批評,評論家,助手,小吳,f,賄賂,12,2,29,0,2,2,4,space,0.340294052265,space,1.11892195302,space,0.637649065931,space,0.550279687974,space,0.356797437707,space,0.443905897264,space,0.534122483281,f,1,1.63384028873,SPR,46,B,,m,50.006000661,001,2017_01_23_1501,
政府豁免犯人檢舉的同伴,同伴豁免政府？,的,檢舉,同伴,政府,犯人,j,豁免,11,2,26,0,3,3,1,space,0.376849471417,space,0.414329354826,space,0.333873722586,space,0.377157757757,space,0.323801719351,space,0.400124103995,space,0.339938792749,j,1,1.38798133231,SPR,46,B,,m,50.006000661,001,2017_01_23_1501,
熱鬧的夜市有很多美味的食物,夜市很多美食?,的,美味,食物,熱鬧的,有很多,f,夜市,13,3,61,0,4,4,20,space,0.326776820817,space,0.40618838463,space,0.329596397525,space,0.317603624251,space,0.300596165005,space,0.348367917875,space,0.337157899805,f,1,1.09684178198,SPR,46,B,,m,50.006000661,001,2017_01_23_1501,
小明認識捧紅大姑姑的明星,小明認識大姑姑？,的,大姑姑,明星,小明,捧紅,j,認識,12,1,60,0,5,5,11,space,0.300646690768,space,0.38357769273,space,0.370025724755,space,0.553534260252,space,0.630358745053,space,0.530092260917,space,0.397222817643,j,1,3.9816488701,SPR,46,B,,m,50.006000661,001,2017_01_23_1501,
海關扣留侮辱空服員的旅客,海關扣留空服員？,的,空服員,旅客,海關,侮辱,j,扣留,12,1,58,0,6,6,9,space,0.401270408183,space,0.530616860895,space,0.449937809841,space,0.300590244005,space,0.443401033932,space,0.417079458537,space,0.383524009027,j,1,1.45669563615,SPR,46,B,,m,50.006000661,001,2017_01_23_1501,
