Sentences,Question,word5,word4,word6,word1,word3,Ans,word2,lenth,Type,ID,practicetrials.thisRepN,practicetrials.thisTrialN,practicetrials.thisN,practicetrials.thisIndex,key_resp_12.keys,key_resp_12.rt,Atests1.keys,Atests1.rt,Atests2.keys,Atests2.rt,Atests3.keys,Atests3.rt,Atests4.keys,Atests4.rt,Atests5.keys,Atests5.rt,Atests6.keys,Atests6.rt,key_resp_8.keys,key_resp_8.corr,key_resp_8.rt,expName,participant,version,Grade,Gender,frameRate,session,date,
鄰居尊敬市民信任的委員,委員尊敬鄰居？,的,信任,委員,鄰居,市民,j,尊敬,11,2,28,0,0,0,3,space,0.634568275494,space,0.467185574473,space,0.500602747772,space,0.517138246734,space,0.567115392055,space,0.617218060487,space,0.600658483192,j,1,2.73385666208,SPR,10,B,,f,60.1894493757,001,2017_01_06_1637,
警衛攔住責備治療師的婦女,婦女沒責備治療師？,的,治療師,婦女,警衛,責備,j,攔住,12,1,62,0,1,1,13,space,0.400514644758,space,0.450389161119,space,0.533799663535,space,0.517181271952,space,0.517253901677,space,0.567088945361,space,0.53379413736,j,1,2.01711693149,SPR,10,B,,f,60.1894493757,001,2017_01_06_1637,
朋友們推薦了許多好聽的歌曲,朋友推薦了歌曲?,的,好聽,歌曲,朋友們,許多,f,推薦了,13,3,57,0,2,2,16,space,0.367100629273,space,0.517227454983,space,0.500518670971,space,0.550109773514,space,0.450787835152,space,0.400554512161,space,0.750517684154,f,1,1.10045519891,SPR,10,B,,f,60.1894493757,001,2017_01_06_1637,
童年的回憶總是美好而快樂的,童年回憶很痛苦?,而,美好,快樂的,童年的,總是,j,回憶,13,3,62,0,3,3,21,space,0.500496960999,space,0.483985935095,space,0.583768124866,space,0.417215139508,space,0.417218692049,space,0.35054697288,space,0.383748625364,j,1,0.80053193379,SPR,10,B,,f,60.1894493757,001,2017_01_06_1637,
律師帮助上尉惹怒的服務員,律師無視服務員？,的,惹怒,服務員,律師,上尉,j,幫助,12,2,30,0,4,4,5,space,0.400516618392,space,0.333748980618,space,0.517246796595,space,0.517271664381,space,0.690875259237,space,0.451021118671,space,1.1506604963,j,1,1.53203365598,SPR,10,B,,f,60.1894493757,001,2017_01_06_1637,
群眾反感討好主播的發言人,群眾反感發言人？,的,主播,發言人,群眾,討好,f,反感,12,1,57,0,5,5,8,space,0.350461711898,space,0.467346228267,space,0.417245533469,space,0.517430739268,space,1.61724371773,space,0.450455080489,space,0.667152575316,f,1,2.86733983369,SPR,10,B,,f,60.1894493757,001,2017_01_06_1637,
政府豁免犯人檢舉的同伴,同伴豁免政府？,的,檢舉,同伴,政府,犯人,j,豁免,11,2,26,0,6,6,1,space,0.367188258615,space,0.717244586125,space,0.983712389447,space,0.63376066453,space,0.417320136828,space,0.417308295025,space,0.500438936164,j,1,1.95048744808,SPR,10,B,,f,60.1894493757,001,2017_01_06_1637,
每個人都應該要遵守交通規則,交通規則要遵守?,交通,遵守,規則,每個人,要,f,都應該,13,3,63,0,7,7,22,space,0.367275098504,space,0.450513105323,space,0.56721604738,space,0.417270401255,space,0.400530433828,space,0.400513065851,space,0.450638233708,f,1,1.71723313905,SPR,10,B,,f,60.1894493757,001,2017_01_06_1637,
隔壁的大伯擅長修理各種電器,大伯不會修電器?,各種,修理,電器,隔壁的,擅長,j,大伯,13,3,64,0,8,8,23,space,0.333760427694,space,0.616824123174,space,0.683872016951,space,0.400384779652,space,0.367190232249,space,0.350463685532,space,0.383801518751,j,1,0.950532052208,SPR,10,B,,f,60.1894493757,001,2017_01_06_1637,
外婆感激叔叔協助的警察,外婆感激警察？,的,協助,警察,外婆,叔叔,f,感激,11,2,31,0,9,9,6,space,0.450504816061,space,0.75056939336,space,0.633782374503,space,0.533940186264,space,0.434009184502,space,0.983904226655,space,0.667231125942,j,0,2.70042606807,SPR,10,B,,f,60.1894493757,001,2017_01_06_1637,
上司懲罰責罵小明的管理員,上司懲罰管理員？,的,小明,管理員,上司,責罵,f,懲罰,12,1,59,0,10,10,10,space,0.633870793298,space,0.517139036188,space,0.500702613644,space,0.383715073589,space,0.417066327518,space,0.433792084781,space,0.650527473378,f,1,1.11708977429,SPR,10,B,,f,60.1894493757,001,2017_01_06_1637,
熱鬧的夜市有很多美味的食物,夜市很多美食?,的,美味,食物,熱鬧的,有很多,f,夜市,13,3,61,0,11,11,20,space,0.400429383776,space,0.517177719411,space,0.58393983101,space,0.517077458812,space,0.517209297552,space,0.433788926967,space,0.450457448849,f,1,1.01710666859,SPR,10,B,,f,60.1894493757,001,2017_01_06_1637,
教授排斥支持小林的研究員,研究員不支持小林？,的,小林,研究員,教授,支持,j,排斥,12,1,64,0,12,12,15,space,0.40054859126,space,0.417144878144,space,0.433781032431,space,0.400518592025,space,0.467175706304,space,0.450556130541,space,0.467252678024,j,1,3.58390035833,SPR,10,B,,f,60.1894493757,001,2017_01_06_1637,
海關扣留侮辱空服員的旅客,海關扣留空服員？,的,空服員,旅客,海關,侮辱,j,扣留,12,1,58,0,13,13,9,space,0.350481842963,space,0.450424686528,space,0.533704929111,space,1.03379058482,space,0.833666877451,space,0.417336320626,space,0.533732165258,j,1,1.45055020964,SPR,10,B,,f,60.1894493757,001,2017_01_06_1637,
我今天學會了一個新的技能,我沒學會技能?,新的,一個,技能,我,學會了,j,今天,12,3,60,0,14,14,19,space,0.383837833613,space,0.367291677028,space,0.433870635407,space,0.400643325684,space,0.434094050757,space,0.450446001773,space,0.467142549256,j,1,1.10048598759,SPR,10,B,,f,60.1894493757,001,2017_01_06_1637,
小明昨天吃了一碗美味的小米粥,昨天沒吃小米粥?,的,美味,小米粥,小明,吃了一碗,j,昨天,12,3,58,0,15,15,17,space,0.317265585589,space,0.650822728999,space,0.400545038719,space,0.417411318711,space,0.450670206576,space,0.417275532703,space,0.433843004534,j,1,2.15050615813,SPR,10,B,,f,60.1894493757,001,2017_01_06_1637,
助手賄賂小吳批評的評論家,助手賄賂評論家？,的,批評,評論家,助手,小吳,f,賄賂,12,2,29,0,16,16,4,space,0.367198521511,space,0.433819715654,space,0.533853346375,space,0.384037960084,space,0.400432936317,space,0.366576826855,space,0.80104705222,f,1,2.13377684833,SPR,10,B,,f,60.1894493757,001,2017_01_06_1637,
媽媽的拿手菜是糖醋排骨,媽媽有拿手菜?,糖醋,是,排骨,媽媽,拿手菜,f,的,11,3,59,0,17,17,18,space,0.333873714276,space,0.60057322221,space,0.384141773223,space,0.583820228799,space,0.383844149242,space,0.567523934257,space,0.41711843145,f,1,1.08384746495,SPR,10,B,,f,60.1894493757,001,2017_01_06_1637,
朋友毆打駕駛員碰見的盜賊,朋友幫助盜賊？,的,碰見,盜賊,朋友,駕駛員,j,毆打,12,2,32,0,18,18,7,space,0.333889503347,space,0.70074974402,space,0.583842728225,space,0.433892740106,space,0.483519762785,space,0.550482790307,space,0.517169430149,j,1,1.1503095842,SPR,10,B,,f,60.1894493757,001,2017_01_06_1637,
