Sentences,Question,word5,word4,word6,word1,word3,Ans,word2,lenth,Type,ID,practicetrials.thisRepN,practicetrials.thisTrialN,practicetrials.thisN,practicetrials.thisIndex,key_resp_12.keys,key_resp_12.rt,Atests1.keys,Atests1.rt,Atests2.keys,Atests2.rt,Atests3.keys,Atests3.rt,Atests4.keys,Atests4.rt,Atests5.keys,Atests5.rt,Atests6.keys,Atests6.rt,key_resp_8.keys,key_resp_8.corr,key_resp_8.rt,expName,participant,version,Grade,Gender,frameRate,session,date,
校長相信厭惡房東的小孩,小孩相信校長？,的,房東,小孩,校長,厭惡,j,相信,11,1,2,0,0,0,1,space,0.783886700787,space,1.01714614127,space,0.750462817133,space,0.850198034419,space,0.883504289496,space,0.600656509557,space,0.61717740363,j,1,4.56733959686,SPR,09,A,,f,60.5621136276,001,2017_01_06_1600,
警察逮捕了正在逃跑的罪犯,罪犯正在逃跑？,的,逃跑,罪犯,警察,正在,f,逮捕了,12,3,1,0,1,1,16,space,0.367351675497,space,0.833895029521,space,0.905010187898,space,0.633550275164,space,0.683973856457,space,0.683932410146,space,1.31719177168,f,1,1.90064529932,SPR,09,A,,f,60.5621136276,001,2017_01_06_1600,
小紅取笑崇拜小張的作家,小紅取笑作家？,的,小張,作家,小紅,崇拜,f,取笑,11,1,1,0,2,2,0,space,1.13443170003,space,0.683831754821,space,0.700229494142,space,0.750541762487,space,0.850613681703,space,1.10054598606,space,1.56733683377,f,1,11.1678784778,SPR,09,A,,f,60.5621136276,001,2017_01_06_1600,
敵人搜查戰士掩護的村民,戰士沒掩護村民？,的,掩護,村民,敵人,戰士,j,搜查,11,2,40,0,3,3,15,space,0.467219126249,space,0.800442725541,space,0.633983290427,space,0.733841267736,space,0.983929489168,space,0.917144878144,space,1.41722106041,j,1,1.61722595502,SPR,09,A,,f,60.5621136276,001,2017_01_06_1600,
村民擔心刺客襲擊的鐵匠,刺客襲擊了鐵匠？,的,襲擊,鐵匠,村民,刺客,f,擔心,11,2,39,0,4,4,14,space,0.417073827326,space,0.867282598313,space,1.16722717867,space,0.750413476288,space,0.750594261146,space,0.616884121642,space,2.58421377139,f,1,2.78380222926,SPR,09,A,,f,60.5621136276,001,2017_01_06_1600,
叔叔有很多棟房子和別墅,叔叔沒有房子？,和,房子,別墅,叔叔,很多棟,j,有,11,3,8,0,5,5,23,space,0.517145351816,space,0.867135759956,space,0.633958027913,space,0.783850385924,space,0.783579603363,space,0.700449751678,space,1.26720870546,j,1,1.43378142716,SPR,09,A,,f,60.5621136276,001,2017_01_06_1600,
老師這次沒有劃考試的重點,老師劃了重點？,的,劃考試,重點,老師,沒有,j,這次,12,3,4,0,6,6,19,space,0.483895542666,space,0.850527236542,space,0.817121905046,space,1.38414177322,space,1.33396489616,space,0.767185416583,space,1.11736924084,j,1,1.43376090137,SPR,09,A,,f,60.5621136276,001,2017_01_06_1600,
強盜綁架主人誣陷的管家,強盜綁架主人？,的,誣陷,管家,強盜,主人,j,綁架,11,2,34,0,7,7,9,space,1.38235958187,space,0.802129393013,space,0.933874582675,space,0.867177600993,space,1.28380854489,space,0.867184311348,space,1.55057634055,j,1,3.95050007934,SPR,09,A,,f,60.5621136276,001,2017_01_06_1600,
小李暗戀船長招待的賓客,船長招待過賓客？,的,招待,賓客,小李,船長,f,暗戀,11,2,37,0,8,8,12,space,0.583849833307,space,1.08390391087,space,1.05055818312,space,2.00026012494,space,1.00060748449,space,1.1837989925,space,2.26731962368,f,1,1.68403148656,SPR,09,A,,f,60.5621136276,001,2017_01_06_1600,
王董賞識表揚工人的廠長,王董賞識廠長？,的,工人,廠長,王董,表揚,f,賞識,11,1,3,0,9,9,2,space,0.717170377493,space,1.11731753163,space,0.667212968511,space,0.917188298088,space,0.750459264593,space,0.817134536303,space,2.86730351883,f,1,2.61720069251,SPR,09,A,,f,60.5621136276,001,2017_01_06_1600,
