Sentences,Question,word5,word4,word6,word1,word3,Ans,word2,lenth,Type,ID,practicetrials.thisRepN,practicetrials.thisTrialN,practicetrials.thisN,practicetrials.thisIndex,key_resp_12.keys,key_resp_12.rt,Atests1.keys,Atests1.rt,Atests2.keys,Atests2.rt,Atests3.keys,Atests3.rt,Atests4.keys,Atests4.rt,Atests5.keys,Atests5.rt,Atests6.keys,Atests6.rt,key_resp_8.keys,key_resp_8.corr,key_resp_8.rt,expName,participant,version,Grade,Gender,frameRate,session,date,
王董賞識表揚工人的廠長,王董賞識廠長？,的,工人,廠長,王董,表揚,f,賞識,11,1,3,0,0,0,2,space,0.700942902064,space,1.03385163276,space,0.967125334884,space,0.483938059857,space,0.633625686787,space,0.933878829959,space,1.81732481391,f,1,1.95031320201,SPR,31,A,,m,59.5916663138,001,2017_01_18_1040,
助教嫌棄局長愛慕的學生,助教嫌棄學生？,的,愛慕,學生,助教,局長,f,嫌棄,11,2,33,0,1,1,8,space,0.367118387558,space,0.483960954452,space,0.46723763682,space,0.750414964539,space,0.483956612374,space,0.417228340826,space,0.983860889282,f,1,2.10058464112,SPR,31,A,,m,59.5916663138,001,2017_01_18_1040,
老師這次沒有劃考試的重點,老師劃了重點？,的,劃考試,重點,老師,沒有,j,這次,12,3,4,0,2,2,19,space,0.55048554305,space,0.567218334309,space,0.467166979362,space,0.66717968981,space,0.983897599581,space,0.617188156863,space,0.550559358384,j,1,0.9338448828,SPR,31,A,,m,59.5916663138,001,2017_01_18_1040,
小李暗戀船長招待的賓客,船長招待過賓客？,的,招待,賓客,小李,船長,f,暗戀,11,2,37,0,3,3,12,space,0.300621430368,space,0.31687106672,space,0.467363557093,space,0.566899388912,space,1.20074889011,space,0.667228636876,space,1.5673008338,f,1,3.20048126018,SPR,31,A,,m,59.5916663138,001,2017_01_18_1040,
司機們大部分都比較好說話,司機討厭說話？,好,比較,說話,司機們,都,j,大部分,12,3,2,0,4,4,17,space,0.434016000165,space,0.433826527651,space,0.550520279678,space,0.450600766022,space,0.400526733585,space,0.533993539777,space,0.383947494009,j,1,1.96716007151,SPR,31,A,,m,59.5916663138,001,2017_01_18_1040,
證人揭發搶匪指使的殺手,證人揭發殺手？,的,指使,殺手,證人,搶匪,f,揭發,11,2,35,0,5,5,10,space,0.434038105292,space,0.100447668285,space,0.650643871017,space,1.65063123952,space,0.567225044791,space,0.617233551318,space,1.46732013631,f,1,1.41726663006,SPR,31,A,,m,59.5916663138,001,2017_01_18_1040,
強盜綁架主人誣陷的管家,強盜綁架主人？,的,誣陷,管家,強盜,主人,j,綁架,11,2,34,0,6,6,9,space,0.40062146984,space,0.467185531879,space,0.483903323231,space,0.467177242455,space,1.33409885492,space,0.700398563324,space,2.08387000765,f,0,1.95058004247,SPR,31,A,,m,59.5916663138,001,2017_01_18_1040,
老師調查傷害弟弟的同學,同學調查老師？,的,弟弟,同學,老師,傷害,j,調查,11,1,4,0,7,7,3,space,0.633915421839,space,0.533951697931,space,0.600550891329,space,0.917536825758,space,0.800546233464,space,0.400689758893,space,1.98392049418,j,1,2.10054872029,SPR,31,A,,m,59.5916663138,001,2017_01_18_1040,
小劉愛慕欽佩領隊的組長,小劉討厭組長？,的,領隊,組長,小劉,欽佩,j,愛慕,11,1,6,0,8,8,5,space,0.417130051959,space,0.51722403822,space,0.617475128773,space,0.833989710854,space,0.667170610919,space,0.467236452616,space,2.18380767908,j,1,1.18344926025,SPR,31,A,,m,59.5916663138,001,2017_01_18_1040,
敵人搜查戰士掩護的村民,戰士沒掩護村民？,的,掩護,村民,敵人,戰士,j,搜查,11,2,40,0,9,9,15,space,0.383800258078,space,0.517098512679,space,0.48394358614,space,0.400595417372,space,0.450510371844,space,0.517361405791,space,0.383938809851,j,1,6.8674189778,SPR,31,A,,m,59.5916663138,001,2017_01_18_1040,
