Sentences,Question,word5,word4,word6,word1,word3,Ans,word2,lenth,Type,ID,practicetrials.thisRepN,practicetrials.thisTrialN,practicetrials.thisN,practicetrials.thisIndex,key_resp_12.keys,key_resp_12.rt,Atests1.keys,Atests1.rt,Atests2.keys,Atests2.rt,Atests3.keys,Atests3.rt,Atests4.keys,Atests4.rt,Atests5.keys,Atests5.rt,Atests6.keys,Atests6.rt,key_resp_8.keys,key_resp_8.corr,key_resp_8.rt,expName,participant,version,Grade,Gender,frameRate,session,date,
小明昨天吃了一碗美味的小米粥,昨天沒吃小米粥?,的,美味,小米粥,小明,吃了一碗,j,昨天,12,3,58,0,0,0,17,space,0.367250228847,space,0.467101848186,space,0.417117815193,space,0.467200137052,space,1.18359491724,space,0.450402214617,space,0.883647693232,j,1,2.40047581285,SPR,30,B,,m,60.007366648,001,2017_01_18_0929,
群眾反感討好主播的發言人,群眾反感發言人？,的,主播,發言人,群眾,討好,f,反感,12,1,57,0,1,1,8,space,0.367128650651,space,0.350467701055,space,1.21712484146,space,0.866974901602,space,1.48372529802,space,0.500333747937,space,0.666996927782,f,1,4.58385007356,SPR,30,B,,m,60.007366648,001,2017_01_18_0929,
童年的回憶總是美好而快樂的,童年回憶很痛苦?,而,美好,快樂的,童年的,總是,j,回憶,13,3,62,0,2,2,21,space,0.467118821765,space,0.650343083405,space,0.617022763149,space,0.767006046147,space,0.75045443798,space,0.633686475886,space,1.15045972742,j,1,1.43403494742,SPR,30,B,,m,60.007366648,001,2017_01_18_0929,
導演無視撞見業務員的藝人,藝人撞見業務員？,的,業務員,藝人,導演,撞見,f,無視,12,1,63,0,3,3,14,space,0.46714526897,space,0.850475398375,space,2.8836244039,space,0.550462648454,space,1.13621336815,space,0.500438352552,space,3.36713141379,f,1,4.60056194389,SPR,30,B,,m,60.007366648,001,2017_01_18_0929,
朋友們推薦了許多好聽的歌曲,朋友推薦了歌曲?,的,好聽,歌曲,朋友們,許多,f,推薦了,13,3,57,0,4,4,16,space,0.48377148194,space,0.633820290848,space,0.533746436042,space,0.567088071955,space,0.700488168034,space,0.550513174459,space,0.500232695929,f,1,2.25054345059,SPR,30,B,,m,60.007366648,001,2017_01_18_0929,
店長錯怪顧客熟悉的職工,店長錯怪職工？,的,熟悉,職工,店長,顧客,f,錯怪,11,2,25,0,5,5,0,space,0.417117025723,space,0.400464760283,space,0.417118209926,space,0.416472819181,space,0.417080710159,space,0.483742666328,space,1.60046286556,f,1,4.867268584,SPR,30,B,,m,60.007366648,001,2017_01_18_0929,
我今天學會了一個新的技能,我沒學會技能?,新的,一個,技能,我,學會了,j,今天,12,3,60,0,6,6,19,space,0.400510549474,space,0.717053197171,space,0.883748745238,space,0.816976263436,space,1.03368150223,space,0.900408115897,space,1.98376417935,j,1,2.2671013745,SPR,30,B,,m,60.007366648,001,2017_01_18_0929,
教授排斥支持小林的研究員,研究員不支持小林？,的,小林,研究員,教授,支持,j,排斥,12,1,64,0,7,7,15,space,0.383732758494,space,0.417030184155,space,0.400410286936,space,0.367089571946,space,1.30053932561,space,0.433737712411,space,1.85044066175,j,1,1.88372150857,SPR,30,B,,m,60.007366648,001,2017_01_18_0929,
小明認識捧紅大姑姑的明星,小明認識大姑姑？,的,大姑姑,明星,小明,捧紅,j,認識,12,1,60,0,8,8,11,space,0.400482128597,space,0.683843007813,space,0.600287998219,space,3.21709286798,space,1.0670661642,space,0.467092769295,space,1.88374479789,j,1,5.98375983727,SPR,30,B,,m,60.007366648,001,2017_01_18_0929,
法官偏袒詆毀代理商的律師,律師詆毀代理商？,的,代理商,律師,法官,詆毀,f,偏袒,12,1,61,0,9,9,12,space,0.383688548242,space,1.00038526078,space,0.567176097727,space,0.783733311123,space,2.35038993838,space,0.433829290792,space,2.23370763365,f,1,2.53373617295,SPR,30,B,,m,60.007366648,001,2017_01_18_0929,
