Sentences,Question,word5,word4,word6,word1,word3,Ans,word2,lenth,Type,ID,practicetrials.thisRepN,practicetrials.thisTrialN,practicetrials.thisN,practicetrials.thisIndex,key_resp_12.keys,key_resp_12.rt,Atests1.keys,Atests1.rt,Atests2.keys,Atests2.rt,Atests3.keys,Atests3.rt,Atests4.keys,Atests4.rt,Atests5.keys,Atests5.rt,Atests6.keys,Atests6.rt,key_resp_8.keys,key_resp_8.corr,key_resp_8.rt,expName,participant,version,Grade,Gender,frameRate,session,date,
他一邊寫作業一邊看著電視,他沒在看電視？,看著,一邊,電視,他,寫作業,j,一邊,12,3,26,0,0,0,17,space,0.767138579395,space,0.334048452292,space,0.317187565379,space,0.351549985848,space,0.383718102879,space,0.400330704695,space,0.467342023185,j,1,0.917779739131,SPR,27,A,,f,59.9020618552,001,2017_01_16_1122,
群眾反感主播討好的發言人,群眾反感發言人？,的,討好,發言人,群眾,主播,f,反感,12,2,57,0,1,1,8,space,0.400460176083,space,0.367189183773,space,0.383761917881,space,0.334009768761,space,0.383726392203,space,0.38384639009,space,0.40010373501,j,0,1.30029233693,SPR,27,A,,f,59.9020618552,001,2017_01_16_1122,
警衛攔住治療師責備的婦女,治療師沒責備婦女？,的,責備,婦女,警衛,治療師,j,攔住,12,2,62,0,2,2,13,space,0.366998134501,space,0.43401892652,space,0.517145881895,space,0.417158829048,space,0.467504257162,space,0.483723313286,space,0.550475294265,f,0,3.26709594857,SPR,27,A,,f,59.9020618552,001,2017_01_16_1122,
上司懲罰小明責罵的管理員,上司懲罰管理員？,的,責罵,管理員,上司,小明,f,懲罰,12,2,59,0,3,3,10,space,0.517167592043,space,1.25089465527,space,0.500535648462,space,0.567194867879,space,0.650435900199,space,0.667195736285,space,0.600682172197,f,1,3.23382890353,SPR,27,A,,f,59.9020618552,001,2017_01_16_1122,
教授排斥小林支持的研究員,小林不支持研究員？,的,支持,研究員,教授,小林,j,排斥,12,2,64,0,4,4,15,space,0.433735510451,space,0.38387836318,space,0.433743405069,space,0.517333378579,space,0.517111145688,space,0.56709579067,space,1.41717501296,j,1,1.98385554782,SPR,27,A,,f,59.9020618552,001,2017_01_16_1122,
聖誕節是個令人快樂的節日,聖誕節讓人快樂？,的,快樂,節日,聖誕節,令人,f,是個,12,3,25,0,5,5,16,space,0.433849192661,space,0.4836427884,space,0.500332757307,space,0.500825774914,space,0.484120806301,space,0.533818087948,space,0.536922243715,f,1,0.800842590397,SPR,27,A,,f,59.9020618552,001,2017_01_16_1122,
小明認識大姑姑捧紅的明星,小明認識大姑姑？,的,捧紅,明星,小明,大姑姑,j,認識,12,2,60,0,6,6,11,space,0.48401580815,space,0.433514461707,space,0.467133211088,space,0.533735984151,space,0.583570631774,space,0.717142487236,space,0.583976019378,f,0,1.46710913253,SPR,27,A,,f,59.9020618552,001,2017_01_16_1122,
店長錯怪熟悉顧客的職工,店長錯怪職工？,的,顧客,職工,店長,熟悉,f,錯怪,11,1,25,0,7,7,0,space,0.483746207639,space,0.983705550432,space,0.500458676106,space,0.617277405894,space,0.85027145574,space,0.667190604785,space,1.2004098875,f,1,1.8499738294,SPR,27,A,,f,59.9020618552,001,2017_01_16_1122,
外婆感激協助叔叔的警察,外婆感激警察？,的,叔叔,警察,外婆,協助,f,感激,11,1,31,0,8,8,6,space,0.400616883882,space,0.333858981961,space,0.43375366801,space,0.517057462421,space,0.533500330377,space,0.483641604224,space,0.733637064812,f,1,0.8504557946,SPR,27,A,,f,59.9020618552,001,2017_01_16_1122,
助手賄賂批評小吳的評論家,助手賄賂評論家？,的,小吳,評論家,助手,批評,f,賄賂,12,1,29,0,9,9,4,space,0.433821166836,space,0.550386480027,space,0.416839492595,space,0.517033383891,space,0.750396900898,space,0.534301632055,space,0.583948783024,f,1,1.18383202192,SPR,27,A,,f,59.9020618552,001,2017_01_16_1122,
大叔喜歡親近孩子的阿姨,大叔喜歡阿姨？,的,孩子,阿姨,大叔,親近,f,喜歡,11,1,27,0,10,10,2,space,0.400507938408,space,0.40033109943,space,0.45033745456,space,0.500493412343,space,0.617081619857,space,0.500495386019,space,0.583460502152,f,1,1.03381729851,SPR,27,A,,f,59.9020618552,001,2017_01_16_1122,
孩子們快樂地享受著陽光,孩子們喜歡陽光？,著,享受,陽光,孩子們,的,f,快樂,11,3,31,0,11,11,22,space,0.417127250636,space,0.367154842272,space,0.367027344531,space,0.433856692514,space,0.366788927669,space,0.38385507412,space,0.350117511087,f,1,1.03397163787,SPR,27,A,,f,59.9020618552,001,2017_01_16_1122,
弟弟花光了所有的零花錢,弟弟還有零花錢？,的,所有,零花錢,弟弟,光了,j,花,11,3,30,0,12,12,21,space,0.367345102073,space,0.367052607238,space,0.367121290241,space,0.500454728841,space,0.383769812499,space,0.533890718245,space,0.517107198393,j,1,1.01733614173,SPR,27,A,,f,59.9020618552,001,2017_01_16_1122,
