Sentences,Question,word5,word4,word6,word1,word3,Ans,word2,lenth,Type,ID,practicetrials.thisRepN,practicetrials.thisTrialN,practicetrials.thisN,practicetrials.thisIndex,key_resp_12.keys,key_resp_12.rt,Atests1.keys,Atests1.rt,Atests2.keys,Atests2.rt,Atests3.keys,Atests3.rt,Atests4.keys,Atests4.rt,Atests5.keys,Atests5.rt,Atests6.keys,Atests6.rt,key_resp_8.keys,key_resp_8.corr,key_resp_8.rt,expName,participant,version,Grade,Gender,frameRate,session,date,
助教嫌棄局長愛慕的學生,助教嫌棄學生？,的,愛慕,學生,助教,局長,f,嫌棄,11,2,33,0,0,0,8,space,0.533994329246,space,0.48333372149,space,0.40038186606,space,0.383659337895,space,0.533651699787,space,0.800472023397,space,0.783747916297,f,1,3.86714424266,SPR,33,A,,f,60.0331048932,001,2017_01_18_1225,
強盜綁架主人誣陷的管家,強盜綁架主人？,的,誣陷,管家,強盜,主人,j,綁架,11,2,34,0,1,1,9,space,0.417096894269,space,0.383711048104,space,0.350294412654,space,0.383748547871,space,0.783673311495,space,1.33367806804,space,1.86723542631,j,1,1.51701167111,SPR,33,A,,f,60.0331048932,001,2017_01_18_1225,
外婆檢舉嬸嬸救治的鄰居,嬸嬸沒救鄰居？,的,救治,鄰居,外婆,嬸嬸,j,檢舉,11,2,38,0,2,2,13,space,0.500207827663,space,0.433701396847,space,1.00052578622,space,0.6168076329,space,0.633873579993,space,1.00060986465,space,1.2004252079,j,1,2.45049339826,SPR,33,A,,f,60.0331048932,001,2017_01_18_1225,
警察逮捕了正在逃跑的罪犯,罪犯正在逃跑？,的,逃跑,罪犯,警察,正在,f,逮捕了,12,3,1,0,3,3,16,space,0.6670774536,space,0.416940184712,space,0.367098256103,space,0.41710952577,space,0.433724291441,space,0.600350760989,space,2.233863159,f,1,3.26711597968,SPR,33,A,,f,60.0331048932,001,2017_01_18_1225,
叔叔有很多棟房子和別墅,叔叔沒有房子？,和,房子,別墅,叔叔,很多棟,j,有,11,3,8,0,4,4,23,space,2.03408452606,space,0.450196163261,space,0.433734159802,space,0.600497602185,space,0.400392918622,space,0.500087828403,space,0.917158275468,j,1,2.00046341819,SPR,33,A,,f,60.0331048932,001,2017_01_18_1225,
村民擔心刺客襲擊的鐵匠,刺客襲擊了鐵匠？,的,襲擊,鐵匠,村民,刺客,f,擔心,11,2,39,0,5,5,14,space,1.55038764892,space,0.533761435949,space,0.367138913745,space,0.366756021378,space,0.417115841519,space,0.617016447399,space,0.683782218715,f,1,2.86718055823,SPR,33,A,,f,60.0331048932,001,2017_01_18_1225,
小紅取笑崇拜小張的作家,小紅取笑作家？,的,小張,作家,小紅,崇拜,f,取笑,11,1,1,0,6,6,0,space,0.417103210018,space,0.400413050078,space,0.317132775626,space,0.367044966959,space,0.533779988466,space,0.683799587028,space,1.93377777795,f,1,2.13398351352,SPR,33,A,,f,60.0331048932,001,2017_01_18_1225,
粉絲大罵羞辱小周的導演,粉絲大罵導演？,的,小周,導演,粉絲,羞辱,f,大罵,11,1,5,0,7,7,4,space,0.433596397495,space,0.35003586162,space,0.300416563214,space,0.367046151163,space,0.566979914729,space,0.850426846044,space,1.05041547769,f,1,2.30055195711,SPR,33,A,,f,60.0331048932,001,2017_01_18_1225,
老師這次沒有劃考試的重點,老師劃了重點？,的,劃考試,重點,老師,沒有,j,這次,12,3,4,0,8,8,19,space,0.433793369963,space,0.483791613395,space,0.367121150699,space,0.350437701241,space,0.733774146396,space,0.71706938128,space,1.06713958479,j,1,0.88395519133,SPR,33,A,,f,60.0331048932,001,2017_01_18_1225,
王董賞識表揚工人的廠長,王董賞識廠長？,的,工人,廠長,王董,表揚,f,賞識,11,1,3,0,9,9,2,space,0.383794337062,space,0.416708080884,space,0.367271939238,space,0.533518674292,space,2.45030629416,space,2.38397788856,space,0.800462944506,f,1,1.33374596236,SPR,33,A,,f,60.0331048932,001,2017_01_18_1225,
小李暗戀船長招待的賓客,船長招待過賓客？,的,招待,賓客,小李,船長,f,暗戀,11,2,37,0,10,10,12,space,0.717250564372,space,0.46705290112,space,0.450470898404,space,0.483778192425,space,0.633890158837,space,0.700325142727,space,1.06706221685,f,1,3.46726013668,SPR,33,A,,f,60.0331048932,001,2017_01_18_1225,
公園裡擠滿了玩鬧的小孩,公園裡有小孩？,的,玩鬧,小孩,公園裡,滿了,f,擠,11,3,7,0,11,11,22,space,0.416845448455,space,0.350477174679,space,0.500456510335,space,0.40031555068,space,0.467169742502,space,0.600421418447,space,0.633798580455,f,1,1.06709103246,SPR,33,A,,f,60.0331048932,001,2017_01_18_1225,
茶餐廳裡有很多好吃的甜點,餐廳裡有甜點？,的,好吃,甜點,茶餐廳裡,很多,f,有,12,3,5,0,12,12,20,space,0.433515871679,space,0.35064217366,space,0.367165755686,space,0.383843284128,space,0.36731338635,space,0.617049999822,space,0.850451319578,f,1,2.93382593555,SPR,33,A,,f,60.0331048932,001,2017_01_18_1225,
究竟存不存在外星人仍是個謎,外星人是個謎？,是個,仍,謎,究竟,外星人,f,存不存在,13,3,3,0,13,13,18,space,0.366771416018,space,0.300427221042,space,0.333854909055,space,0.500500720587,space,0.45041760926,space,0.550458306378,space,1.15046920105,j,0,2.43378508054,SPR,33,A,,f,60.0331048932,001,2017_01_18_1225,
村民援助舉薦小潘的水手,村民援助水手？,的,小潘,水手,村民,舉薦,f,援助,11,1,7,0,14,14,6,space,0.33377912005,space,0.35044835907,space,0.333727804578,space,0.367048124834,space,1.10054003613,space,0.550406201435,space,0.80049649693,j,0,2.36703154599,SPR,33,A,,f,60.0331048932,001,2017_01_18_1225,
商人質疑小陳賄賂的企劃員,商人質疑小陳？,的,賄賂,企劃員,商人,小陳,j,質疑,12,2,36,0,15,15,11,space,0.383808942233,space,0.317113038906,space,0.483634114367,space,1.16708357198,space,0.983619311828,space,1.48383977099,space,0.783883310194,j,1,3.10043740519,SPR,33,A,,f,60.0331048932,001,2017_01_18_1225,
校長相信厭惡房東的小孩,小孩相信校長？,的,房東,小孩,校長,厭惡,j,相信,11,1,2,0,16,16,1,space,0.66702455919,space,0.500372037173,space,0.400178183108,space,0.483889507526,space,0.933651068211,space,0.800484260162,space,2.36713812428,j,1,2.56713820323,SPR,33,A,,f,60.0331048932,001,2017_01_18_1225,
老師調查傷害弟弟的同學,同學調查老師？,的,弟弟,同學,老師,傷害,j,調查,11,1,4,0,17,17,3,space,0.417136367709,space,0.383967230729,space,0.533765778027,space,0.483847270945,space,0.650384530516,space,0.600456944543,space,0.88381071854,j,1,1.40038660287,SPR,33,A,,f,60.0331048932,001,2017_01_18_1225,
證人揭發搶匪指使的殺手,證人揭發殺手？,的,指使,殺手,證人,搶匪,f,揭發,11,2,35,0,18,18,10,space,0.383622627598,space,0.350401385676,space,0.433721133566,space,0.517091012727,space,0.567037151217,space,0.817185077934,space,2.03369768634,f,1,3.9670578353,SPR,33,A,,f,60.0331048932,001,2017_01_18_1225,
小劉愛慕欽佩領隊的組長,小劉討厭組長？,的,領隊,組長,小劉,欽佩,j,愛慕,11,1,6,0,19,19,5,space,0.533562489811,space,0.350329938748,space,0.383833415766,space,0.350307044155,space,0.767377491218,space,0.833747738667,space,3.00038526078,j,1,1.20030560337,SPR,33,A,,f,60.0331048932,001,2017_01_18_1225,
傳統小說有很多精華的部分,小說沒有精華？,的,精華,部分,傳統小說,很多 ,j,有 ,12,3,6,0,20,20,21,space,0.467123953311,space,0.40028949821,space,0.450517477064,space,0.400443444627,space,0.567063993158,space,0.967297044348,space,2.16713962427,j,1,2.38381407378,SPR,33,A,,f,60.0331048932,001,2017_01_18_1225,
名嘴毀謗賞識徐總的詩人,名嘴稱讚詩人？,的,徐總,詩人,名嘴,賞識,j,毀謗,11,1,8,0,21,21,7,space,0.617076447026,space,0.467112900749,space,0.55038330684,space,0.617145525546,space,0.933825540815,space,0.733772567461,space,2.76734709667,j,1,2.0008009161,SPR,33,A,,f,60.0331048932,001,2017_01_18_1225,
敵人搜查戰士掩護的村民,戰士沒掩護村民？,的,掩護,村民,敵人,戰士,j,搜查,11,2,40,0,22,22,15,space,0.333829646053,space,0.383844863065,space,0.417172683274,space,1.08374645578,space,0.783740416342,space,0.967036914377,space,2.06724892623,j,1,1.33398911875,SPR,33,A,,f,60.0331048932,001,2017_01_18_1225,
司機們大部分都比較好說話,司機討厭說話？,好,比較,說話,司機們,都,j,大部分,12,3,2,0,23,23,17,space,0.333835172336,space,0.350417964519,space,0.48424240008,space,0.599853000909,space,0.43406771037,space,0.917073012839,space,1.40055160185,j,1,1.61709381534,SPR,33,A,,f,60.0331048932,001,2017_01_18_1225,
小明認識大姑姑捧紅的明星,小明認識大姑姑？,的,捧紅,明星,小明,大姑姑,j,認識,12,2,60,0,0,0,11,space,0.550738962536,space,0.467257373541,space,0.433603107982,space,0.916901303373,space,0.617147104484,space,0.783803573848,space,0.850510135004,j,1,1.98375273206,SPR,33,A,,f,60.0331048932,001,2017_01_18_1225,
他一邊寫作業一邊看著電視,他沒在看電視？,看著,一邊,電視,他,寫作業,j,一邊,12,3,26,0,1,1,17,space,0.450475240483,space,0.366891020542,space,0.450357214895,space,0.450512345515,space,0.616963552988,space,0.63380963302,space,1.31714145978,j,1,1.40049160222,SPR,33,A,,f,60.0331048932,001,2017_01_18_1225,
聖誕節是個令人快樂的節日,聖誕節讓人快樂？,的,快樂,節日,聖誕節,令人,f,是個,12,3,25,0,2,2,16,space,0.667003638266,space,0.450373399006,space,0.367113650744,space,0.400272129897,space,0.367074572039,space,0.533788277889,space,0.867079900952,f,1,1.33385727746,SPR,33,A,,f,60.0331048932,001,2017_01_18_1225,
