Sentences,Question,word5,word4,word6,word1,word3,Ans,word2,lenth,Type,ID,practicetrials.thisRepN,practicetrials.thisTrialN,practicetrials.thisN,practicetrials.thisIndex,key_resp_12.keys,key_resp_12.rt,Atests1.keys,Atests1.rt,Atests2.keys,Atests2.rt,Atests3.keys,Atests3.rt,Atests4.keys,Atests4.rt,Atests5.keys,Atests5.rt,Atests6.keys,Atests6.rt,key_resp_8.keys,key_resp_8.corr,key_resp_8.rt,expName,participant,version,Grade,Gender,frameRate,session,date,
朋友毆打駕駛員碰見的盜賊,朋友幫助盜賊？,的,碰見,盜賊,朋友,駕駛員,j,毆打,12,2,32,0,0,0,7,space,0.517326669164,space,0.63368963376,space,0.583649548484,space,0.700254880005,space,0.683631035437,space,0.684148926972,space,0.700347642589,j,1,1.15037762266,SPR,34,B,,f,60.0389381702,001,2017_01_18_1323,
小明認識捧紅大姑姑的明星,小明認識大姑姑？,的,大姑姑,明星,小明,捧紅,j,認識,12,1,60,0,1,1,11,space,0.650362030658,space,0.583698100814,space,0.567104256068,space,0.633715686232,space,0.583739547925,space,0.533635910411,space,0.633731475606,f,0,5.45052971383,SPR,34,B,,f,60.0389381702,001,2017_01_18_1323,
教授排斥支持小林的研究員,研究員不支持小林？,的,小林,研究員,教授,支持,j,排斥,12,1,64,0,2,2,15,space,0.583734021646,space,0.75035733332,space,0.650410977723,space,0.967141518991,space,0.51704048672,space,0.417373997818,space,1.46706158528,j,1,4.06713563745,SPR,34,B,,f,60.0389381702,001,2017_01_18_1323,
店長錯怪顧客熟悉的職工,店長錯怪職工？,的,熟悉,職工,店長,顧客,f,錯怪,11,2,25,0,3,3,0,space,0.3672210185,space,0.450353267552,space,0.48385753404,space,0.433804027791,space,0.783797258096,space,0.733953355815,space,1.48376437672,f,1,2.70039619492,SPR,34,B,,f,60.0389381702,001,2017_01_18_1323,
外婆感激叔叔協助的警察,外婆感激警察？,的,協助,警察,外婆,叔叔,f,感激,11,2,31,0,4,4,6,space,0.617043684069,space,0.767098019263,space,0.717082012783,space,0.799859790342,space,0.633641476164,space,0.567065177362,space,2.35063309477,f,1,1.45052616122,SPR,34,B,,f,60.0389381702,001,2017_01_18_1323,
法官偏袒詆毀代理商的律師,律師詆毀代理商？,的,代理商,律師,法官,詆毀,f,偏袒,12,1,61,0,5,5,12,space,0.567196623917,space,0.517087460117,space,0.467087243014,space,0.550480016769,space,0.450324057205,space,0.433831264465,space,1.95046951683,f,1,6.56732333366,SPR,34,B,,f,60.0389381702,001,2017_01_18_1323,
小明昨天吃了一碗美味的小米粥,昨天沒吃小米粥?,的,美味,小米粥,小明,吃了一碗,j,昨天,12,3,58,0,6,6,17,space,0.41707123653,space,0.483759639905,space,0.467061190542,space,0.417081894364,space,0.350314938842,space,0.350502832418,space,0.383617101317,j,1,1.26704611169,SPR,34,B,,f,60.0389381702,001,2017_01_18_1323,
朋友們推薦了許多好聽的歌曲,朋友推薦了歌曲?,的,好聽,歌曲,朋友們,許多,f,推薦了,13,3,57,0,7,7,16,space,0.350402964614,space,0.517166801732,space,0.517024302611,space,0.350373754267,space,0.416999394874,space,0.350433359159,space,0.350417964521,f,1,1.40055278605,SPR,34,B,,f,60.0389381702,001,2017_01_18_1323,
上司懲罰責罵小明的管理員,上司懲罰管理員？,的,小明,管理員,上司,責罵,f,懲罰,12,1,59,0,8,8,10,space,0.333796488365,space,0.533804067265,space,0.483689377183,space,0.483659377369,space,1.60015536746,space,0.533702225788,space,1.31711145997,f,1,1.11717809114,SPR,34,B,,f,60.0389381702,001,2017_01_18_1323,
大叔喜歡孩子親近的阿姨,大叔喜歡阿姨？,的,親近,阿姨,大叔,孩子,f,喜歡,11,2,27,0,9,9,2,space,0.367123124372,space,0.633782001612,space,0.450370241131,space,0.500295853431,space,0.600137604411,space,0.550496595613,space,1.55042317502,f,1,0.783748311031,SPR,34,B,,f,60.0389381702,001,2017_01_18_1323,
