Sentences,Question,word5,word4,word6,word1,word3,Ans,word2,lenth,Type,ID,practicetrials.thisRepN,practicetrials.thisTrialN,practicetrials.thisN,practicetrials.thisIndex,key_resp_12.keys,key_resp_12.rt,Atests1.keys,Atests1.rt,Atests2.keys,Atests2.rt,Atests3.keys,Atests3.rt,Atests4.keys,Atests4.rt,Atests5.keys,Atests5.rt,Atests6.keys,Atests6.rt,key_resp_8.keys,key_resp_8.corr,key_resp_8.rt,expName,participant,version,Grade,Gender,frameRate,session,date,
局長辭退老闆害怕的藥劑師,局長辭退藥劑師？,的,害怕,藥劑師,局長,老闆,f,辭退,12,2,43,0,0,0,10,space,0.65945089249,space,0.525381049243,space,0.82607389336,space,0.858347028974,space,0.910220201855,space,1.09931827264,space,1.45545517094,f,1,3.47196985858,SPR,21,A,,f,59.979708272,001,2017_01_11_1128,
室友鼓足勇氣參加了圍棋比賽,室友參加了比賽？,圍棋,參加了,比賽,室友,勇氣,f,鼓足,13,3,11,0,1,1,18,space,0.716722901416,space,0.604795526859,space,0.693466654251,space,0.660444489855,space,0.62371533901,space,0.660397018306,space,0.560170176468,f,1,1.40214433151,SPR,21,A,,f,59.979708272,001,2017_01_11_1128,
這個問題同學們一起討論過,問題沒有被討論？,一起,們,討論過,這個,同學,j,問題,12,3,16,0,2,2,23,space,1.11694463556,space,1.06345803126,space,0.662210851748,space,0.811346599323,space,0.797436536857,space,0.824494112632,space,0.706701298855,f,0,2.83388746841,SPR,21,A,,f,59.979708272,001,2017_01_11_1128,
王總讚賞維護隊員的教練,王總讚賞教練？,的,隊員,教練,王總,維護,f,讚賞,11,1,15,0,3,3,6,space,0.500491841201,space,0.659934621479,space,1.20642007506,space,0.859674729814,space,2.74309905028,space,2.03351190242,space,1.31449294086,f,1,1.37565280878,SPR,21,A,,f,59.979708272,001,2017_01_11_1128,
心理師理解小金關心的助教,心理師理解助教？,的,關心,助教,心理師,小金,f,理解,12,2,41,0,4,4,8,space,0.700496347985,space,0.718505187309,space,0.664025887017,space,0.927052468061,space,1.04461363274,space,1.08367640033,space,1.36149367096,f,1,7.85332766479,SPR,21,A,,f,59.979708272,001,2017_01_11_1128,
李老師今天看上去很不舒服,老師今天不舒服？,很,上去,不舒服,李老師,看,f,今天,12,3,9,0,5,5,16,space,0.983838644839,space,1.2426005991,space,1.39397682308,space,1.02838287299,space,1.06195907232,space,0.696438432715,space,0.807932554351,f,1,1.12387367763,SPR,21,A,,f,59.979708272,001,2017_01_11_1128,
叔叔推薦欣賞小王的村長,村長推薦叔叔？,的,小王,村長,叔叔,欣賞,j,推薦,11,1,12,0,6,6,3,space,0.750416277326,space,0.88122260246,space,0.87235924539,space,1.31019015657,space,0.914304857419,space,1.69990655918,space,1.06144259399,j,1,6.15173526504,SPR,21,A,,f,59.979708272,001,2017_01_11_1128,
鄰居的奶奶一個字也不認識,鄰居的奶奶識字？,也,一個字,不認識,鄰居,奶奶,j,的,12,3,10,0,7,7,17,space,0.867140681017,space,1.27679513027,space,0.916730412733,space,1.01475613749,space,1.57440022114,space,2.16345953351,space,1.20605051813,j,1,1.61605829987,SPR,21,A,,f,59.979708272,001,2017_01_11_1128,
經常跑步能夠提高身體素質,跑步不利於健康？,身體,提高,素質,經常,能夠,j,跑步,12,3,14,0,8,8,21,space,0.700534505493,space,0.760545141515,space,0.678690386412,space,0.962390222063,space,1.16146182297,space,0.823268565728,space,0.777095282596,j,1,1.86000552833,SPR,21,A,,f,59.979708272,001,2017_01_11_1128,
小郭嘲笑嫉妒哥哥的富商,小郭欣賞富商？,的,哥哥,富商,小郭,嫉妒,j,嘲笑,11,1,14,0,9,9,5,space,0.867131967883,space,1.22559557253,space,0.690572693056,space,0.960461315204,space,0.812651465763,space,1.49981011383,space,0.594263755469,j,1,1.14948847913,SPR,21,A,,f,59.979708272,001,2017_01_11_1128,
