Sentences,Question,word5,word4,word6,word1,word3,Ans,word2,lenth,Type,ID,practicetrials.thisRepN,practicetrials.thisTrialN,practicetrials.thisN,practicetrials.thisIndex,key_resp_12.keys,key_resp_12.rt,Atests1.keys,Atests1.rt,Atests2.keys,Atests2.rt,Atests3.keys,Atests3.rt,Atests4.keys,Atests4.rt,Atests5.keys,Atests5.rt,Atests6.keys,Atests6.rt,key_resp_8.keys,key_resp_8.corr,key_resp_8.rt,expName,participant,version,Grade,Gender,frameRate,session,date,
熱鬧的夜市有很多美味的食物,夜市很多美食?,的,美味,食物,熱鬧的,有很多,f,夜市,13,3,61,0,0,0,20,space,1.40401893297,space,1.04358008478,space,1.06052517626,space,0.937141163175,space,0.973623556709,space,1.28825918474,space,1.20007665712,f,1,2.39704558257,SPR,40,B,,m,50.0092581989,001,2017_01_20_1200,
外婆感激叔叔協助的警察,外婆感激警察？,的,協助,警察,外婆,叔叔,f,感激,11,2,31,0,1,1,6,space,1.03346426622,space,0.874689295912,space,0.91701807758,space,1.19709800309,space,1.71256264904,space,0.920742381953,space,2.70042382465,j,0,7.07222111039,SPR,40,B,,m,50.0092581989,001,2017_01_20_1200,
童年的回憶總是美好而快樂的,童年回憶很痛苦?,而,美好,快樂的,童年的,總是,j,回憶,13,3,62,0,2,2,21,space,0.0838152034503,space,2.25588517064,space,0.733722697811,space,1.71702391963,space,0.94330531125,space,0.673864620056,space,1.11908339876,j,1,2.30036366737,SPR,40,B,,m,50.0092581989,001,2017_01_20_1200,
朋友毆打駕駛員碰見的盜賊,朋友幫助盜賊？,的,碰見,盜賊,朋友,駕駛員,j,毆打,12,2,32,0,3,3,7,space,0.477143981569,space,0.853371354002,space,0.733730197733,space,2.49925533649,space,0.840461616375,space,0.953854546473,space,1.78057669679,j,1,2.02568092402,SPR,40,B,,m,50.0092581989,001,2017_01_20_1200,
我今天學會了一個新的技能,我沒學會技能?,新的,一個,技能,我,學會了,j,今天,12,3,60,0,4,4,19,space,0.433712711068,space,1.18698613185,space,0.837017967055,space,1.81048994635,space,2.14123422697,space,1.42591871109,space,3.3336297777,j,1,1.509251551,SPR,40,B,,m,50.0092581989,001,2017_01_20_1200,
法官偏袒詆毀代理商的律師,律師詆毀代理商？,的,代理商,律師,法官,詆毀,f,偏袒,12,1,61,0,5,5,12,space,0.720093362212,space,0.836629549936,space,3.70239117314,space,2.05382774411,space,2.0769614571,space,2.36727601576,space,1.84237212334,j,0,1.73371361895,SPR,40,B,,m,50.0092581989,001,2017_01_20_1200,
隔壁的大伯擅長修理各種電器,大伯不會修電器?,各種,修理,電器,隔壁的,擅長,j,大伯,13,3,64,0,6,6,23,space,0.686960671583,space,2.06709313603,space,1.81034350047,space,1.51729383794,space,0.919305949137,space,1.37702828537,space,0.577065863938,j,1,1.11702052492,SPR,40,B,,m,50.0092581989,001,2017_01_20_1200,
導演無視撞見業務員的藝人,藝人撞見業務員？,的,業務員,藝人,導演,撞見,f,無視,12,1,63,0,7,7,14,space,0.500175064017,space,0.726954608486,space,1.55372373201,space,1.98344845717,space,1.0836679681,space,0.700327904573,space,3.42569016077,j,0,4.81038376322,SPR,40,B,,m,50.0092581989,001,2017_01_20_1200,
群眾反感討好主播的發言人,群眾反感發言人？,的,主播,發言人,群眾,討好,f,反感,12,1,57,0,8,8,8,space,0.517069234957,space,1.75205093317,space,2.55443346166,space,2.76487106644,space,3.29002245635,space,2.71050135413,space,3.2739177511,f,1,3.11053151172,SPR,40,B,,m,50.0092581989,001,2017_01_20_1200,
媽媽的拿手菜是糖醋排骨,媽媽有拿手菜?,糖醋,是,排骨,媽媽,拿手菜,f,的,11,3,59,0,9,9,18,space,0.430385507936,space,0.842036995151,space,0.577532832891,space,0.637223938651,space,0.733938616673,space,0.870569863962,space,0.540362420013,f,1,2.10558471973,SPR,40,B,,m,50.0092581989,001,2017_01_20_1200,
小明認識捧紅大姑姑的明星,小明認識大姑姑？,的,大姑姑,明星,小明,捧紅,j,認識,12,1,60,0,10,10,11,space,0.416899460361,space,0.750298319346,space,0.90056284956,space,2.03404886556,space,2.0167098307,space,1.90038048299,space,3.39051235928,f,0,4.0515343463,SPR,40,B,,m,50.0092581989,001,2017_01_20_1200,
上司懲罰責罵小明的管理員,上司懲罰管理員？,的,小明,管理員,上司,責罵,f,懲罰,12,1,59,0,11,11,10,space,0.883778809082,space,2.82707859407,space,3.68787566231,space,3.08372638856,space,1.61714190527,space,0.690088534628,space,3.14485234821,j,0,1.92712758042,SPR,40,B,,m,50.0092581989,001,2017_01_20_1200,
助手賄賂小吳批評的評論家,助手賄賂評論家？,的,批評,評論家,助手,小吳,f,賄賂,12,2,29,0,12,12,4,space,0.750516211876,space,1.43371586893,space,2.91699360414,None,,space,0.0405694573892,space,3.25373348191,None,,f,1,2.91717004972,SPR,40,B,,m,50.0092581989,001,2017_01_20_1200,
每個人都應該要遵守交通規則,交通規則要遵守?,交通,遵守,規則,每個人,要,f,都應該,13,3,63,0,13,13,22,space,0.439854754104,space,0.690601292592,space,2.83066079462,space,0.717097734667,space,0.753668153626,space,0.607156348548,space,0.923900639429,f,1,1.23723720168,SPR,40,B,,m,50.0092581989,001,2017_01_20_1200,
小明昨天吃了一碗美味的小米粥,昨天沒吃小米粥?,的,美味,小米粥,小明,吃了一碗,j,昨天,12,3,58,0,14,14,17,space,0.383742691029,space,0.583786190587,space,2.59037586067,space,1.7323849482,space,0.593695563874,space,0.43384336764,space,0.713857767494,j,1,1.64067587736,SPR,40,B,,m,50.0092581989,001,2017_01_20_1200,
政府豁免犯人檢舉的同伴,同伴豁免政府？,的,檢舉,同伴,政府,犯人,j,豁免,11,2,26,0,15,15,1,space,0.327285631447,space,0.503910815642,space,0.487214800587,space,1.09055131941,space,3.70387931596,space,0.551356913884,None,,j,1,2.79379669443,SPR,40,B,,m,50.0092581989,001,2017_01_20_1200,
教授排斥支持小林的研究員,研究員不支持小林？,的,小林,研究員,教授,支持,j,排斥,12,1,64,0,16,16,15,space,0.367126017276,space,0.533752223826,space,0.780562091673,None,,space,0.383619929115,space,1.30392415761,space,2.5257509891,f,0,7.6189485975,SPR,40,B,,m,50.0092581989,001,2017_01_20_1200,
店長錯怪顧客熟悉的職工,店長錯怪職工？,的,熟悉,職工,店長,顧客,f,錯怪,11,2,25,0,17,17,0,space,0.393631143474,space,0.88728719459,space,1.45006294015,None,,None,,space,1.39051985921,space,2.80696853466,f,1,4.93859220111,SPR,40,B,,m,50.0092581989,001,2017_01_20_1200,
鄰居尊敬市民信任的委員,委員尊敬鄰居？,的,信任,委員,鄰居,市民,j,尊敬,11,2,28,0,18,18,3,space,0.500581244112,space,2.50240806771,space,1.66368248637,space,3.48905109777,None,,space,0.652393521803,space,1.82703635766,j,1,1.58715839326,SPR,40,B,,m,50.0092581989,001,2017_01_20_1200,
海關扣留侮辱空服員的旅客,海關扣留空服員？,的,空服員,旅客,海關,侮辱,j,扣留,12,1,58,0,19,19,9,space,0.383689007362,space,0.583803953565,space,1.58380513776,space,1.6871904061,space,0.650336963692,space,0.550505869875,space,2.43030221931,j,1,1.38104034999,SPR,40,B,,m,50.0092581989,001,2017_01_20_1200,
警衛攔住責備治療師的婦女,婦女沒責備治療師？,的,治療師,婦女,警衛,責備,j,攔住,12,1,62,0,20,20,13,space,0.350427239093,space,0.690511293504,space,1.57077342769,space,3.518051725,space,3.25486123364,space,1.10363750262,space,2.22410009793,j,1,8.76197570104,SPR,40,B,,m,50.0092581989,001,2017_01_20_1200,
律師帮助上尉惹怒的服務員,律師無視服務員？,的,惹怒,服務員,律師,上尉,j,幫助,12,2,30,0,21,21,5,space,0.537081400622,space,1.9904762807,space,0.917052419338,space,1.57402602631,space,1.65045498881,space,0.656958212396,None,,j,1,4.36897218278,SPR,40,B,,m,50.0092581989,001,2017_01_20_1200,
