Sentences,Question,word5,word4,word6,word1,word3,Ans,word2,lenth,Type,ID,practicetrials.thisRepN,practicetrials.thisTrialN,practicetrials.thisN,practicetrials.thisIndex,key_resp_12.keys,key_resp_12.rt,Atests1.keys,Atests1.rt,Atests2.keys,Atests2.rt,Atests3.keys,Atests3.rt,Atests4.keys,Atests4.rt,Atests5.keys,Atests5.rt,Atests6.keys,Atests6.rt,key_resp_8.keys,key_resp_8.corr,key_resp_8.rt,expName,participant,version,Grade,Gender,frameRate,session,date,
姐姐想要舞者羨慕的造型師,舞者討厭造型師？,的,羨慕,造型師,姐姐,舞者,j,想要,12,2,48,0,0,0,15,space,0.500898609316,space,0.617047958858,space,0.617085063743,space,0.650858800509,space,0.78441744735,space,1.63484646274,space,0.932401211201,j,1,2.28390409729,SPR,11,A,,m,60.0051872391,001,2017_01_09_0810,
為了進步就要不斷嚐試新方法,進步需要新方法？,嘗試,不斷,新方法,為了,就要,f,進步,13,3,15,0,1,1,22,space,0.450463593985,space,0.567126096223,space,0.683702941431,space,0.471453907638,space,0.350459607187,space,0.449924388926,space,0.433664158929,f,1,1.51712568175,SPR,11,A,,m,60.0051872391,001,2017_01_09_0810,
明星資助在地人尊敬的導遊,明星資助在地人？,的,尊敬,導遊,明星,在地人,j,資助,12,2,44,0,2,2,11,space,0.383835847981,space,0.467170661563,space,0.533648014356,space,0.566973729347,space,0.434497439961,space,0.550933760278,space,2.53380472329,f,0,2.85090230007,SPR,11,A,,m,60.0051872391,001,2017_01_09_0810,
叔叔推薦欣賞小王的村長,村長推薦叔叔？,的,小王,村長,叔叔,欣賞,j,推薦,11,1,12,0,3,3,3,space,0.567113859503,space,1.06740813284,space,0.500356246393,space,0.417021827543,space,0.51711818183,space,0.50049795548,space,1.13376272372,j,1,1.68370925715,SPR,11,A,,m,60.0051872391,001,2017_01_09_0810,
小林懷疑廣播員攔住的大叔,廣播員沒攔大叔？,的,攔住,大叔,小林,廣播員,j,懷疑,12,2,46,0,4,4,13,space,0.367037202384,space,0.683775177542,space,0.583694217836,space,0.55026468811,space,0.483792072107,space,0.416756567072,space,0.867063057387,j,1,3.35029737199,SPR,11,A,,m,60.0051872391,001,2017_01_09_0810,
王總讚賞維護隊員的教練,王總讚賞教練？,的,隊員,教練,王總,維護,f,讚賞,11,1,15,0,5,5,6,space,0.333823196794,space,0.366983123989,space,1.03372834249,space,0.467088557129,space,0.500390588149,space,0.383792032633,space,0.43391876161,f,1,1.36713904346,SPR,11,A,,m,60.0051872391,001,2017_01_09_0810,
室友鼓足勇氣參加了圍棋比賽,室友參加了比賽？,圍棋,參加了,比賽,室友,勇氣,f,鼓足,13,3,11,0,6,6,18,space,0.317116129219,space,0.467093688654,space,0.433800736493,space,0.367279963084,space,0.366966545207,space,0.467003294834,space,0.350446975735,f,1,1.16706830734,SPR,11,A,,m,60.0051872391,001,2017_01_09_0810,
心理師理解小金關心的助教,心理師理解助教？,的,關心,助教,心理師,小金,f,理解,12,2,41,0,7,7,8,space,0.350560658793,space,0.617058221909,space,0.633698184902,space,0.500336904483,space,0.417154063045,space,0.450386226348,space,3.78351035128,j,0,3.55049521209,SPR,11,A,,m,60.0051872391,001,2017_01_09_0810,
我們週末約了一起去打籃球,我們不想打籃球？,打,一起去,籃球,我們,約了,j,週末,12,3,12,0,8,8,19,space,0.400493179211,space,0.333641619683,space,0.4001288408,space,0.367292989267,space,0.400467521577,space,0.450309253447,space,0.417039985252,j,1,1.66734047563,SPR,11,A,,m,60.0051872391,001,2017_01_09_0810,
警察逮捕兇嫌唆使的槍手,警察逮捕兇嫌？,的,唆使,槍手,警察,兇嫌,j,逮捕,11,2,42,0,9,9,9,space,0.300362877904,space,0.367022202536,space,0.617074405956,space,0.550094163522,space,0.417087747926,space,0.417182878544,space,0.567325436306,j,1,8.85089480015,SPR,11,A,,m,60.0051872391,001,2017_01_09_0810,
鄰居的奶奶一個字也不認識,鄰居的奶奶識字？,也,一個字,不認識,鄰居,奶奶,j,的,12,3,10,0,10,10,17,space,0.333825170455,space,0.367066412615,space,0.517188049544,space,0.367028518267,space,0.350347503056,space,0.333506621049,space,0.450402015664,j,1,1.38356585072,SPR,11,A,,m,60.0051872391,001,2017_01_09_0810,
爺爺羨慕拜訪總統的老人,爺爺羨慕老人？,的,總統,老人,爺爺,拜訪,f,羨慕,11,1,11,0,11,11,2,space,0.367060886354,space,0.383752559348,space,0.383476641091,space,0.350317898094,space,0.400089367515,space,0.300496692336,space,0.317017840738,f,1,2.61719479947,SPR,11,A,,m,60.0051872391,001,2017_01_09_0810,
這個問題同學們一起討論過,問題沒有被討論？,一起,們,討論過,這個,同學,j,問題,12,3,16,0,12,12,23,space,0.300398798594,space,0.466991452853,space,1.25045404145,space,0.75056239562,space,0.783728243805,space,0.417094853117,space,0.467038031326,j,1,1.88376854603,SPR,11,A,,m,60.0051872391,001,2017_01_09_0810,
局長辭退老闆害怕的藥劑師,局長辭退藥劑師？,的,害怕,藥劑師,局長,老闆,f,辭退,12,2,43,0,13,13,10,space,0.433814157412,space,0.417143405259,space,0.483610889729,space,0.300407877447,space,0.533976826813,space,0.417006038228,space,1.23378526296,f,1,0.917022814374,SPR,11,A,,m,60.0051872391,001,2017_01_09_0810,
院長刁難厭煩醫生的病人,病人刁難院長？,的,醫生,病人,院長,厭煩,j,刁難,11,1,10,0,14,14,1,space,0.550479028043,space,0.567119780495,space,0.550300608797,space,0.783722717548,space,0.517060550836,space,0.40048804769,space,1.05037462121,j,1,2.03369992173,SPR,11,A,,m,60.0051872391,001,2017_01_09_0810,
李老師今天看上去很不舒服,老師今天不舒服？,很,上去,不舒服,李老師,看,f,今天,12,3,9,0,15,15,16,space,0.300462745312,space,0.450374779095,space,0.367122069947,space,0.36694878223,space,0.350452107261,space,0.333396490587,space,0.533857617495,f,1,0.917040972083,SPR,11,A,,m,60.0051872391,001,2017_01_09_0810,
旅客結識科學家佩服的商人,科學家佩服商人？,的,佩服,商人,旅客,科學家,f,結識,12,2,45,0,16,16,12,space,0.333660172124,space,0.467071583615,space,0.48372457279,space,0.617006511908,space,0.883665915491,space,0.383790453703,space,0.40041778524,f,1,2.88394499161,SPR,11,A,,m,60.0051872391,001,2017_01_09_0810,
攝影師誣陷認識張三的司機,攝影師誣陷司機？,的,張三,司機,攝影師,認識,f,誣陷,12,1,9,0,17,17,0,space,0.367169832622,space,0.550432844298,space,0.517126865951,space,0.400500679138,space,0.533671698326,space,0.450517672387,space,0.883708941368,f,1,2.11710697142,SPR,11,A,,m,60.0051872391,001,2017_01_09_0810,
新發芽的種子需要很多肥料,種子需要肥料？,很多,需要,肥料,新發芽,種子,f,的,12,3,13,0,18,18,20,space,0.333818459996,space,0.500359009522,space,0.350507764593,space,0.800371364658,space,0.433482187091,space,0.367096807047,space,0.417235378012,f,1,2.58347316744,SPR,11,A,,m,60.0051872391,001,2017_01_09_0810,
記者打壓邀請王總的政客,記者打壓政客？,的,王總,政客,記者,邀請,f,打壓,11,1,13,0,19,19,4,space,0.383783348509,space,0.53363577764,space,0.333621488309,space,0.350274872213,space,0.317196259984,space,0.367120885749,space,0.633682000855,f,1,1.70038277244,SPR,11,A,,m,60.0051872391,001,2017_01_09_0810,
小郭嘲笑嫉妒哥哥的富商,小郭欣賞富商？,的,哥哥,富商,小郭,嫉妒,j,嘲笑,11,1,14,0,20,20,5,space,0.316985472648,space,0.350427239093,space,0.417023406473,space,0.433754158017,space,0.90043771925,space,0.950687210145,space,0.383836242712,j,1,2.8339801031,SPR,11,A,,m,60.0051872391,001,2017_01_09_0810,
經常跑步能夠提高身體素質,跑步不利於健康？,身體,提高,素質,經常,能夠,j,跑步,12,3,14,0,21,21,21,space,0.350478159628,space,0.400463574253,space,0.800383601378,space,0.383755322477,space,0.367027728797,space,0.333632146096,space,0.316818105923,j,1,1.50036493051,SPR,11,A,,m,60.0051872391,001,2017_01_09_0810,
舅舅斥責女婿讚賞的工程師,女婿讚賞工程師？,的,讚賞,工程師,舅舅,女婿,f,斥責,12,2,47,0,22,22,14,space,0.31733481121,space,0.533760907947,space,0.433809815349,space,0.483669310193,space,0.583770796005,space,0.750443186298,space,0.967010202661,f,1,1.10023608971,SPR,11,A,,m,60.0051872391,001,2017_01_09_0810,
教授同情欺瞞群眾的主席,教授批評主席？,的,群眾,主席,教授,欺瞞,j,同情,11,1,16,0,23,23,7,space,0.383718612324,space,0.383722164919,space,0.483706809813,space,0.55040797613,space,0.500429666699,space,0.466991847581,space,0.517073577019,j,1,1.73371796102,SPR,11,A,,m,60.0051872391,001,2017_01_09_0810,
同伴欺負取笑小郭的廚師,同伴關心廚師？,的,小郭,廚師,同伴,取笑,j,欺負,11,1,22,0,0,0,5,space,0.467378291032,space,0.483782598516,space,0.367262200107,space,0.533707224284,space,0.45033767421,space,0.367132333002,space,0.767050386465,j,1,1.68379136159,SPR,11,A,,m,60.0051872391,001,2017_01_09_0810,
