Sub,Type,ID,Position,RT,ACC
1,2,54,4,0.450462189,1
1,1,25,4,0.384129806,1
1,2,34,4,0.30041194,1
1,1,17,4,0.433874455,1
1,1,33,4,0.400566753,1
1,1,30,4,0.383822706,1
1,1,26,4,0.367116159,1
1,1,32,4,0.433855903,1
1,2,63,4,0.417167908,1
1,1,3,4,0.450727842,1
1,2,42,4,0.433795115,1
1,2,43,4,0.350221325,1
1,1,19,4,0.45065087,1
1,2,51,4,0.417134751,1
1,1,18,4,0.350505925,1
1,2,52,4,0.31710033,1
2,2,52,4,0.733824956,1
2,1,23,4,0.683810312,1
2,1,19,4,0.950634686,1
2,2,53,4,0.683807549,1
2,1,18,4,1.150456426,1
2,2,51,4,0.683737681,1
2,1,3,4,0.850393033,1
2,2,43,4,0.550458716,1
2,1,16,4,1.083872205,1
2,2,42,4,0.667291261,1
2,1,2,4,0.733890876,1
2,2,37,4,0.717169329,1
2,2,54,4,0.784007756,1
2,1,17,4,0.883822312,1
2,2,34,4,0.483679893,1
2,1,33,4,0.650456426,1
2,2,48,4,0.617101751,1
2,1,25,4,0.567380786,1
2,2,62,4,0.600506912,1
2,1,30,4,,1
2,1,26,4,0.650528662,1
2,2,63,4,0.58369063,1
2,2,57,4,0.533951507,1
2,1,32,4,0.917189223,1
3,1,23,4,0.917081067,1
3,2,52,4,0.783798154,1
3,2,53,4,1.300516544,1
3,1,18,4,1.133833956,1
3,1,19,4,1.183830838,1
3,2,51,4,1.283894468,1
3,1,25,4,0.650454453,1
3,2,34,4,1.617021621,1
3,1,17,4,1.066835269,1
3,1,33,4,0.650381822,1
3,2,48,4,0.667125869,1
3,2,54,4,0.56733855,1
3,1,3,4,0.700472255,1
3,2,43,4,0.633768036,1
3,2,42,4,0.917132777,1
3,2,37,4,0.783758286,1
3,1,2,4,1.166986924,1
3,1,32,4,0.600693225,1
3,2,63,4,1.050338718,1
3,2,57,4,1.133839877,1
3,2,62,4,0.667221788,1
3,1,30,4,0.933641959,1
3,1,26,4,0.650280377,1
4,1,33,4,0.533790852,1
4,1,25,4,0.800456939,1
4,2,34,4,0.983750155,1
4,1,17,4,0.533791246,1
4,2,54,4,0.934080899,1
4,2,48,4,1.083610105,1
4,2,37,4,1.150525109,1
4,2,42,4,0.550395954,1
4,1,3,4,0.417467903,1
4,2,43,4,1.18376176,1
4,1,2,4,0.566995135,1
4,2,53,4,0.567084738,1
4,1,23,4,0.450485084,1
4,2,51,4,0.867068002,1
4,1,18,4,0.700533833,1
4,2,52,4,0.533785325,1
4,1,19,4,0.682590991,1
4,1,26,4,0.667127448,1
4,1,30,4,0.650152879,1
4,2,63,4,0.650518004,1
4,2,57,4,0.967321497,1
4,2,62,4,1.400483465,1
4,1,32,4,0.567179079,1
5,1,2,4,0.700468702,1
5,1,3,4,1.183689524,1
5,2,42,4,0.717261696,1
5,2,43,4,0.767688833,1
5,1,19,4,0.96722242,1
5,2,52,4,0.833827798,1
5,2,53,4,0.817128356,1
5,1,18,4,1.133822114,1
5,1,23,4,0.717018147,1
5,2,51,4,0.800374046,1
5,1,25,4,0.667288893,1
5,1,17,4,0.734196792,1
5,2,34,4,0.683810312,1
5,2,54,4,0.650496689,1
5,1,33,4,0.867111817,1
5,2,48,4,0.71717446,1
5,1,30,4,1.95065087,1
5,2,57,4,0.750445453,1
5,2,63,4,1.316782573,1
5,1,26,4,1.117208328,1
5,2,62,4,0.683918073,1
5,1,32,4,1.03377072,1
6,1,34,4,0.500472492,1
6,1,48,4,1.017111935,1
6,2,17,4,0.983926994,1
6,2,25,4,0.433855903,1
6,2,33,4,0.46719992,1
6,1,54,4,0.433484068,1
6,1,53,4,0.400392677,1
6,2,18,4,0.467099264,1
6,2,19,4,0.367134711,1
6,2,23,4,0.333849903,1
6,2,3,4,0.383787575,1
6,2,2,4,0.317097962,1
6,1,42,4,0.33382543,1
6,2,16,4,0.600431519,1
6,1,43,4,0.733759431,1
6,2,32,4,1.633783036,1
6,1,57,4,0.483922652,1
6,1,62,4,0.467091764,1
6,2,30,4,0.617176355,1
6,1,63,4,,1
7,2,32,4,0.617111619,1
7,1,62,4,,1
7,1,63,4,0.533974796,1
7,1,57,4,0.634076715,1
7,2,30,4,0.684032939,1
7,2,26,4,0.500500912,1
7,2,18,4,0.550834498,1
7,1,53,4,0.467137553,1
7,1,52,4,0.550535688,1
7,1,51,4,0.717170513,1
7,1,43,4,0.516743652,1
7,1,37,4,0.583490107,1
7,1,42,4,0.550470952,1
7,2,16,4,0.516794178,1
7,2,3,4,0.483809364,1
7,2,2,4,0.517194434,1
7,2,25,4,0.467180184,1
7,1,54,4,0.467153342,1
7,1,48,4,0.550488715,1
7,1,34,4,0.450222983,1
7,2,33,4,0.567119869,1
8,2,3,4,0.81831373,1
8,2,16,4,0.483459634,1
8,2,2,4,,1
8,1,43,4,0.800218128,1
8,1,37,4,0.618275678,1
8,1,42,4,0.800708382,1
8,2,19,4,0.666891005,1
8,1,51,4,0.667318892,1
8,2,18,4,0.516645759,1
8,1,53,4,0.399697953,1
8,1,52,4,0.651214702,1
8,2,33,4,0.883668762,1
8,2,25,4,1.05181856,1
8,2,17,4,0.633529225,1
8,1,48,4,0.667244288,1
8,1,54,4,0.818233205,1
8,1,34,4,0.567489731,1
8,1,63,4,0.501145901,1
8,2,32,4,,1
8,2,26,4,0.850468821,1
8,2,30,4,0.551550538,1
9,1,37,4,1.500097104,1
9,2,16,4,0.835005278,1
9,1,43,4,1.53413703,1
9,2,2,4,0.818286888,1
9,1,42,4,1.317139803,1
9,2,3,4,1.08339853,1
9,1,52,4,1.151085626,1
9,1,51,4,1.432404481,1
9,2,23,4,1.100525859,1
9,2,19,4,1.11717675,1
9,2,18,4,1.317130724,1
9,1,53,4,1.083897073,1
9,2,30,4,0.73345391,1
9,1,57,4,0.934012611,1
9,1,62,4,0.934011821,1
9,2,32,4,1.233450358,1
9,1,63,4,1.883990072,1
9,2,26,4,0.683948072,1
9,1,48,4,0.683731761,1
9,2,25,4,0.700538175,1
9,1,54,4,1.01726509,1
9,2,33,4,0.733785089,1
9,2,17,4,0.883812838,1
9,1,34,4,0.900472807,1
10,1,37,4,0.73386364,1
10,1,43,4,0.550189115,1
10,1,42,4,0.517168776,1
10,2,3,4,,1
10,2,16,4,0.883792312,1
10,2,2,4,0.583959441,1
10,1,48,4,0.317088093,1
10,2,33,4,0.333867666,1
10,2,25,4,0.433848008,1
10,1,54,4,0.86703366,1
10,1,63,4,0.550515557,1
10,1,62,4,0.433880376,1
10,1,57,4,0.416749889,1
10,2,30,4,0.634033689,1
10,2,32,4,,1
10,2,18,4,0.433805378,1
10,1,51,4,0.81717296,1
10,1,53,4,0.617219381,1
10,2,19,4,0.517133645,1
10,1,52,4,0.350567108,1
10,2,23,4,0.900455834,1
10,1,37,4,0.933807351,1
10,1,43,4,0.76710108,1
10,2,16,4,0.817385325,1
10,2,2,4,1.084634034,1
10,1,42,4,1.117163724,1
11,2,30,4,0.834067399,1
11,2,26,4,0.617151487,1
11,2,32,4,1.333759115,1
11,1,57,4,0.583868258,1
11,1,63,4,0.6334412,1
11,1,34,4,0.817153224,1
11,1,48,4,0.450551793,1
11,1,54,4,0.783721182,1
11,2,17,4,0.350158958,1
11,2,33,4,0.800220496,1
11,2,25,4,0.667049686,1
11,2,23,4,0.900132156,1
11,2,19,4,0.817094409,1
11,2,18,4,0.717086436,1
11,1,52,4,0.467132816,1
11,1,51,4,0.71705841,1
11,1,53,4,0.667071791,1
12,1,32,4,2.384029939,1
12,1,26,4,1.517160882,1
12,2,57,4,0.46705387,1
12,2,63,4,0.81735651,1
12,2,62,4,1.53393256,1
12,1,23,4,2.867333655,1
12,2,51,4,0.983804628,1
12,1,18,4,0.417167908,1
12,2,53,4,0.400400177,1
12,1,19,4,1.500548675,1
12,2,52,4,0.433829456,1
12,2,37,4,0.917344352,1
12,1,3,4,1.433831825,1
12,2,43,4,0.567085528,1
12,2,42,4,1.483835811,1
12,1,2,4,1.25045611,1
12,2,34,4,1.417166329,1
12,2,48,4,1.333874376,1
12,1,25,4,1.383864153,1
12,1,33,4,1.683803207,1
12,1,17,4,1.183869127,1
13,1,17,4,1.000363941,1
13,2,48,4,1.117098593,1
13,2,54,4,0.78380368,1
13,1,33,4,0.800435229,1
13,2,34,4,0.950744026,1
13,1,16,4,0.967057818,1
13,2,42,4,0.433849587,1
13,1,2,4,0.417301721,1
13,2,43,4,0.833882271,1
13,1,32,4,0.66708758,1
13,1,30,4,1.533862298,1
13,2,62,4,0.600368362,1
13,1,26,4,0.533839798,1
13,2,57,4,0.533557171,1
13,1,19,4,0.617342142,1
13,1,18,4,0.617045305,1
13,2,51,4,0.683474002,1
13,1,23,4,0.733792194,1
14,1,63,4,0.833776483,1
14,1,62,4,1.233802851,1
14,2,30,4,1.100457571,1
14,2,26,4,0.750417427,1
14,1,57,4,1.200691725,1
14,2,32,4,,1
14,1,48,4,1.217092357,1
14,1,34,4,0.817117698,1
14,2,33,4,1.017125356,1
14,1,54,4,0.950421137,1
14,2,25,4,1.200515675,1
14,2,17,4,0.550480426,1
14,1,52,4,0.633586066,1
14,1,51,4,1.083785365,1
14,2,19,4,0.733823772,1
14,2,18,4,0.600448492,1
14,1,53,4,0.60054678,1
14,2,23,4,0.783822233,1
14,1,43,4,0.567295919,1
14,2,3,4,1.11727859,1
14,1,37,4,1.0671625,1
14,2,2,4,,1
14,1,42,4,0.517079173,1
14,2,16,4,0.583574184,1
15,1,37,4,0.633774352,1
15,1,43,4,0.833903981,1
15,1,42,4,0.833725169,1
15,2,2,4,0.683781496,1
15,2,16,4,1.017158908,1
15,2,3,4,0.667206789,1
15,1,57,4,2.033638091,1
15,1,62,4,0.567191315,1
15,2,30,4,1.183775181,1
15,2,32,4,0.883443371,1
15,2,26,4,0.75031006,1
15,1,63,4,1.000395914,1
15,1,51,4,0.717325642,1
15,1,52,4,0.96730334,1
15,1,53,4,0.817225459,1
15,2,23,4,0.700532254,1
15,2,19,4,0.767217525,1
15,2,18,4,0.500532096,1
15,2,33,4,0.633912902,1
15,1,54,4,1.117230828,1
15,1,48,4,0.633783431,1
15,1,34,4,0.550308718,1
15,2,17,4,0.700596595,1
15,2,25,4,0.483805022,1
16,1,63,4,0.533845324,1
16,2,30,4,0.783834469,1
16,2,32,4,1.23381193,1
16,1,62,4,,1
16,2,26,4,0.650412611,1
16,2,16,4,0.717109725,1
16,1,42,4,0.750430058,1
16,1,37,4,0.333820298,1
16,1,43,4,0.317155987,1
16,2,2,4,0.500472886,1
16,2,3,4,0.300421414,1
16,2,18,4,0.483964099,1
16,1,51,4,0.384948871,1
16,1,52,4,0.517192855,1
16,2,23,4,0.633744747,1
16,1,53,4,0.333842798,1
16,2,19,4,0.36721721,1
16,2,17,4,0.650452084,1
16,1,48,4,0.8842052,1
16,2,33,4,1.117114382,1
16,2,25,4,0.400428598,1
16,1,54,4,0.283751576,1
16,1,34,4,,1
17,2,32,4,,1
17,1,57,4,0.650410243,1
17,2,26,4,0.633481857,1
17,2,30,4,0.517181408,1
17,1,62,4,0.566766586,1
17,1,63,4,0.83347491,1
17,2,2,4,0.783861706,1
17,2,3,4,0.401444632,1
17,1,42,4,0.533847693,1
17,1,37,4,0.700402782,1
17,2,16,4,0.383869679,1
17,1,43,4,0.650533004,1
17,1,52,4,0.417066857,1
17,1,51,4,0.500425519,1
17,2,23,4,0.317204933,1
17,2,19,4,0.333783589,1
17,2,18,4,0.383731918,1
17,1,53,4,0.367107869,1
17,1,48,4,0.333795036,1
17,2,17,4,0.367137869,1
17,1,54,4,0.350504741,1
17,2,33,4,0.400301889,1
17,1,34,4,0.333865692,1
17,2,25,4,0.283723945,1
18,1,2,4,0.467084265,1
18,2,42,4,,1
18,2,37,4,0.783783154,1
18,1,3,4,0.600436255,1
18,2,43,4,0.550602003,1
18,2,51,4,0.850358691,1
18,2,53,4,0.917125277,1
18,2,52,4,1.183844653,1
18,1,23,4,0.983825154,1
18,1,18,4,0.43381722,1
18,1,17,4,0.633860008,1
18,2,34,4,0.533899008,1
18,1,25,4,0.40055649,1
18,1,33,4,0.650387348,1
18,2,54,4,0.583743918,1
18,2,48,4,,1
18,2,57,4,0.450487847,1
18,2,63,4,,1
18,1,30,4,1.150407874,1
18,1,32,4,0.700532254,1
18,2,62,4,0.750440321,1
18,1,26,4,0.737266606,1
19,1,19,4,0.683888863,1
19,1,23,4,0.935012856,1
19,2,51,4,0.717176434,1
19,2,52,4,0.450436137,1
19,1,18,4,0.550441347,1
19,2,53,4,0.667046528,1
19,2,54,4,0.433800641,1
19,2,48,4,0.433798273,1
19,1,17,4,0.417206591,1
19,1,25,4,0.517100883,1
19,2,34,4,0.417149356,1
19,1,33,4,0.483853574,1
19,1,26,4,,1
19,1,32,4,,1
19,2,62,4,0.501404449,1
19,2,63,4,0.533766378,1
19,2,57,4,0.417055015,1
19,1,30,4,0.483720155,1
19,1,3,4,0.467313603,1
19,2,37,4,,1
19,2,43,4,0.533082706,1
19,2,42,4,0.517166408,1
19,1,2,4,0.683920047,1
20,2,3,4,,1
20,1,43,4,0.800518912,1
20,1,42,4,0.517226012,1
20,2,16,4,,1
20,2,2,4,0.850356717,1
20,1,37,4,0.650449716,1
20,2,32,4,,1
20,1,57,4,0.483802259,1
20,1,63,4,0.53388756,1
20,2,30,4,0.667147579,1
20,2,26,4,0.93350262,1
20,2,17,4,0.967153342,1
20,2,33,4,0.583734445,1
20,1,48,4,0.950436532,1
20,1,54,4,,1
20,1,34,4,0.533759668,1
20,2,25,4,0.767203315,1
20,1,53,4,0.533776247,1
20,1,52,4,0.567055133,1
20,2,19,4,1.017128119,1
20,2,23,4,0.817148487,1
20,2,18,4,0.667089554,1
20,1,51,4,0.500676567,1
21,2,33,4,0.667240735,1
21,1,48,4,0.883779286,1
21,2,25,4,0.383690472,1
21,1,34,4,0.51717746,1
21,1,54,4,0.516766941,1
21,2,17,4,1.233410095,1
21,1,42,4,0.550491478,1
21,2,3,4,0.450471663,1
21,2,2,4,0.633464884,1
21,1,43,4,0.450377717,1
21,1,37,4,0.767339102,1
21,2,16,4,0.50046736,1
21,1,51,4,0.41709883,1
21,1,52,4,0.650501031,1
21,2,18,4,0.433815641,1
21,1,53,4,0.483761207,1
21,2,23,4,0.433806562,1
21,2,19,4,0.517126145,1
21,2,32,4,0.750502294,1
21,1,63,4,0.517100093,1
21,2,30,4,0.733937454,1
21,1,57,4,0.550498189,1
21,2,26,4,1.383799417,1
21,1,62,4,1.400473597,1
22,2,62,4,0.383813628,1
22,1,26,4,0.817432693,1
22,1,32,4,,1
22,2,57,4,0.600513623,1
22,1,2,4,0.583653525,1
22,1,3,4,0.50048236,1
22,2,43,4,0.283693156,1
22,2,42,4,0.467335313,1
22,2,52,4,0.317182039,1
22,2,51,4,0.4334292,1
22,1,18,4,0.467221631,1
22,1,23,4,0.350698948,1
22,1,25,4,0.383724024,1
22,2,34,4,0.367125632,1
22,2,54,4,0.333814377,1
22,1,17,4,0.300176286,1
22,1,33,4,0.400460966,1
22,2,48,4,0.317042305,1
23,2,54,4,,1
23,2,48,4,0.500442887,1
23,2,34,4,0.517100488,1
23,1,33,4,0.500509991,1
23,1,17,4,0.434139319,1
23,1,25,4,0.434077741,1
23,1,26,4,0.500468544,1
23,2,57,4,0.467261893,1
23,1,30,4,0.48393252,1
23,2,63,4,0.433758405,1
23,1,32,4,,1
23,2,52,4,0.467159263,1
23,1,19,4,0.500410914,1
23,1,18,4,0.483651867,1
23,1,23,4,0.417083041,1
23,2,53,4,0.400451492,1
23,2,51,4,0.467109527,1
23,2,43,4,0.450558109,1
23,1,2,4,0.433837351,1
23,2,37,4,0.500442887,1
23,1,3,4,0.500405388,1
23,1,16,4,0.400479123,1
24,2,3,4,,1
24,1,43,4,0.717208802,1
24,2,2,4,,1
24,2,16,4,0.600365204,1
24,1,42,4,0.983835022,1
24,1,37,4,0.816774283,1
24,1,48,4,0.783827364,1
24,2,17,4,1.033497173,1
24,1,34,4,0.98369213,1
24,2,33,4,0.517139171,1
24,1,63,4,0.933819983,1
24,1,57,4,1.067083159,1
24,2,32,4,0.633796851,1
24,2,30,4,0.500676172,1
24,1,62,4,1.133774352,1
24,2,26,4,0.650498268,1
24,2,19,4,0.466812296,1
24,2,23,4,0.533742695,1
24,1,53,4,0.467156105,1
24,1,51,4,0.983846469,1
24,2,18,4,0.700497123,1
