Sub,Type,ID,Position,RT,ACC
1,1,1,4,0.317200061,1
2,2,1,4,0.584003382,1
3,1,1,4,0.317498869,1
4,2,1,4,0.433568669,1
5,1,1,4,1.93830697,1
6,2,1,4,1.016915621,1
7,1,1,4,0.300397332,1
8,2,1,4,0.38402296,1
9,1,1,4,0.250534067,1
10,2,1,4,0.533984135,1
11,1,1,4,0.567162759,1
12,2,1,4,0.750601761,1
13,1,1,4,0.267019631,1
15,1,1,4,0.3773205,1
16,2,1,4,0.377232081,1
17,1,1,4,0.243806934,1
18,2,1,4,0.446649125,1
19,1,1,4,0.480859304,1
20,2,1,4,0.543808216,1
21,1,1,4,0.780492147,1
22,2,1,4,0.548845422,1
23,1,1,4,0.943701401,1
24,2,1,4,0.51706496,1
25,1,1,4,0.523649525,1
26,2,1,4,0.97713501,1
27,1,1,4,0.583819375,1
28,2,1,4,0.367055106,1
29,1,1,4,0.383734682,1
30,2,1,4,0.950449753,1
31,1,1,4,0.250729063,1
32,2,1,4,0.233790087,1
33,1,1,4,0.267096868,1
34,2,1,4,0.283724799,1
35,1,1,4,0.667081789,1
36,2,1,4,0.300411938,1
37,1,1,4,0.417294943,1
38,2,1,4,0.550543778,1
39,1,1,4,1.833809507,1
40,2,1,4,0.433517093,1
41,1,1,4,0.416604168,1
42,2,1,4,0.200278441,1
43,1,1,4,0.483856401,1
44,2,1,4,0.700427254,1
45,1,1,4,0.433734027,1
46,2,1,4,0.200445732,1
1,1,2,4,0.400635826,1
2,2,2,4,0.400495303,1
3,1,2,4,0.267034236,1
4,2,2,4,0.833615168,1
5,1,2,4,0.950233639,1
6,2,2,4,0.266845952,1
7,1,2,4,0.550116484,1
8,2,2,4,0.51802954,1
9,1,2,4,0.300556804,1
10,2,2,4,0.517382651,1
11,1,2,4,0.5173214,1
12,2,2,4,0.749340609,1
13,1,2,4,0.133708955,1
14,2,2,4,0.395593981,1
15,1,2,4,0.310697332,1
16,2,2,4,0.579636125,1
17,1,2,4,0.244093901,1
18,2,2,4,0.956363745,1
19,1,2,4,,1
20,2,2,4,0.310502817,1
21,1,2,4,0.703693017,1
22,2,2,4,0.352429926,1
23,1,2,4,2.490246705,1
24,2,2,4,0.456912964,1
25,1,2,4,0.627116517,1
26,2,2,4,0.900407721,1
27,1,2,4,0.433776429,1
28,2,2,4,0.350386123,1
29,1,2,4,0.500773671,1
30,2,2,4,0.450419754,1
31,1,2,4,,1
32,2,2,4,0.250576303,1
33,1,2,4,0.333774376,1
34,2,2,4,0.367042869,1
35,1,2,4,0.467046106,1
36,2,2,4,0.333760561,1
37,1,2,4,0.417128367,1
38,2,2,4,0.433832875,1
39,1,2,4,0.733817323,1
40,2,2,4,0.417013501,1
41,1,2,4,0.517047527,1
42,2,2,4,0.167128762,1
43,1,2,4,0.316758428,1
44,2,2,4,0.683740903,1
45,1,2,4,0.31838559,1
46,2,2,4,0.200461916,1
1,1,3,4,0.433873398,1
2,2,3,4,0.584274954,1
3,1,3,4,0.267198443,1
4,2,3,4,0.350366977,1
5,1,3,4,2.367227731,1
6,2,3,4,0.283581182,1
7,1,3,4,0.350324347,1
8,2,3,4,0.65201362,1
9,1,3,4,0.250551041,1
10,2,3,4,0.417270469,1
12,2,3,4,,1
13,1,3,4,0.183863333,1
14,2,3,4,0.396776977,1
15,1,3,4,0.275815328,1
16,2,3,4,,1
17,1,3,4,0.238255497,1
18,2,3,4,0.427126334,1
19,1,3,4,1.112171874,1
20,2,3,4,0.346632856,1
21,1,3,4,0.361990393,1
22,2,3,4,0.413457838,1
23,1,3,4,0.541690861,1
24,2,3,4,0.483693719,1
25,1,3,4,0.478102306,1
26,2,3,4,0.81345839,1
27,1,3,4,0.367140367,1
28,2,3,4,0.349561141,1
29,1,3,4,0.283726313,1
30,2,3,4,0.316961318,1
31,1,3,4,0.20044699,1
32,2,3,4,0.233764824,1
33,1,3,4,0.366820242,1
34,2,3,4,0.417064421,1
35,1,3,4,,1
36,2,3,4,0.333757798,1
37,1,3,4,0.533799797,1
38,2,3,4,0.450523962,1
39,1,3,4,1.033699536,1
40,2,3,4,0.433855769,1
41,1,3,4,0.550544172,1
42,2,3,4,0.217052027,1
43,1,3,4,0.2670795,1
44,2,3,4,1.683834849,1
45,1,3,4,0.300396035,1
46,2,3,4,0.183811296,1
1,1,4,4,0.483951989,1
2,2,4,4,0.483854491,1
4,2,4,4,0.333522802,1
5,1,4,4,1.300229968,1
6,2,4,4,0.366934844,1
7,1,4,4,0.533530855,1
8,2,4,4,0.671753511,1
9,1,4,4,0.333904242,1
