Sub,Type,ID,Position,RT,ACC
1,1,1,3,0.30116547,1
2,2,1,3,0.417199745,1
3,1,1,3,0.250705574,1
4,2,1,3,0.416920279,1
5,1,1,3,0.483535157,1
6,2,1,3,0.416864622,1
7,1,1,3,0.417198956,1
8,2,1,3,0.602878427,1
9,1,1,3,0.283874401,1
10,2,1,3,0.483869427,1
11,1,1,3,0.467133865,1
12,2,1,3,0.499894608,1
13,1,1,3,0.217069722,1
15,1,1,3,0.22886179,1
16,2,1,3,0.393482193,1
17,1,1,3,0.287478714,1
18,2,1,3,0.358105201,1
19,1,1,3,0.853402032,1
20,2,1,3,0.470281829,1
21,1,1,3,0.64679679,1
22,2,1,3,0.388914042,1
23,1,1,3,0.59343462,1
24,2,1,3,0.553791049,1
25,1,1,3,0.433796923,1
26,2,1,3,0.63688264,1
27,1,1,3,0.600472963,1
28,2,1,3,0.433736561,1
29,1,1,3,0.317103093,1
30,2,1,3,0.884706962,1
31,1,1,3,0.283549934,1
32,2,1,3,0.233779824,1
33,1,1,3,0.300486147,1
34,2,1,3,0.267111473,1
35,1,1,3,0.400409649,1
36,2,1,3,0.383763561,1
37,1,1,3,0.417109026,1
38,2,1,3,0.350460332,1
39,1,1,3,0.717248996,1
40,2,1,3,0.383985003,1
41,1,1,3,0.550110761,1
42,2,1,3,0.183763008,1
43,1,1,3,0.483796402,1
44,2,1,3,0.767059369,1
45,1,1,3,0.417112221,1
46,2,1,3,0.200431127,1
1,1,2,3,0.417569209,1
2,2,2,3,0.533884925,1
3,1,2,3,0.317320453,1
4,2,2,3,0.350190929,1
5,1,2,3,0.383487316,1
6,2,2,3,0.316772967,1
7,1,2,3,0.633743297,1
8,2,2,3,0.467033999,1
9,1,2,3,0.233882058,1
10,2,2,3,0.650500437,1
11,1,2,3,0.400713192,1
12,2,2,3,,1
13,1,2,3,0.200406726,1
14,2,2,3,0.360178701,1
15,1,2,3,0.36042501,1
16,2,2,3,,1
17,1,2,3,0.255483742,1
18,2,2,3,0.409277579,1
19,1,2,3,0.646896382,1
20,2,2,3,0.433824949,1
21,1,2,3,1.088181692,1
22,2,2,3,0.309418481,1
23,1,2,3,0.780292411,1
24,2,2,3,0.427073412,1
25,1,2,3,0.847302918,1
26,2,2,3,0.633684502,1
27,1,2,3,0.467039395,1
28,2,2,3,0.450138708,1
29,1,2,3,0.466389145,1
30,2,2,3,0.500446043,1
31,1,2,3,0.650773194,1
32,2,2,3,0.250452753,1
33,1,2,3,0.350458359,1
34,2,2,3,0.367061027,1
35,1,2,3,0.433767745,1
36,2,2,3,0.333949636,1
37,1,2,3,0.450401991,1
38,2,2,3,0.35044099,1
39,1,2,3,0.583930294,1
40,2,2,3,0.45042607,1
41,1,2,3,0.383831454,1
42,2,2,3,0.18371643,1
