Sub,Type,ID,Position,RT,ACC
1,2,54,6,,1
1,1,25,6,0.767133053,1
1,2,34,6,0.516734573,1
1,1,17,6,,1
1,1,33,6,0.500457492,1
1,1,30,6,0.517110751,1
1,1,26,6,0.483828311,1
1,1,32,6,,1
1,2,63,6,,1
1,1,3,6,,1
1,2,42,6,0.55054753,1
1,2,43,6,0.50048157,1
1,1,19,6,0.450470084,1
1,2,51,6,0.500432624,1
1,1,18,6,,1
1,2,52,6,,1
2,2,52,6,0.76694753,1
2,1,23,6,0.567117896,1
2,1,19,6,1.050461873,1
2,2,53,6,1.133727774,1
2,1,18,6,0.933915902,1
2,2,51,6,0.483785681,1
2,1,3,6,1.066855795,1
2,2,43,6,0.967198736,1
2,1,16,6,,1
2,2,42,6,,1
2,1,2,6,1.117208328,1
2,2,37,6,0.483800286,1
2,2,54,6,1.117263985,1
2,1,17,6,0.600461913,1
2,2,34,6,1.333838851,1
2,1,33,6,1.100511649,1
2,2,48,6,0.51706141,1
2,1,25,6,1.133773168,1
2,2,62,6,0.467218473,1
2,1,30,6,0.600447308,1
2,1,26,6,0.633823693,1
2,2,63,6,0.683808733,1
2,2,57,6,1.417497902,1
2,1,32,6,1.050496215,1
3,1,23,6,,1
3,2,52,6,0.98377897,1
3,2,53,6,,1
3,1,18,6,0.650426032,1
3,1,19,6,1.183816627,1
3,2,51,6,,1
3,1,25,6,1.33387635,1
3,2,34,6,0.683502422,1
3,1,17,6,1.116729916,1
3,1,33,6,0.80039023,1
3,2,48,6,0.700526333,1
3,2,54,6,1.116756757,1
3,1,3,6,0.700446203,1
3,2,43,6,,1
3,2,42,6,0.583750234,1
3,2,37,6,0.66679627,1
3,1,2,6,0.633797246,1
3,1,32,6,1.350358296,1
3,2,63,6,0.78380368,1
3,2,57,6,1.150503399,1
3,2,62,6,1.117383193,1
3,1,30,6,0.900041762,1
3,1,26,6,0.700489623,1
4,1,33,6,1.1838561,1
4,1,25,6,1.033944402,1
4,2,34,6,0.784014071,1
4,1,17,6,0.767173316,1
4,2,54,6,1.983752918,1
4,2,48,6,1.067151842,1
4,2,37,6,2.150441426,1
4,2,42,6,1.467102027,1
4,1,3,6,,1
4,2,43,6,,1
4,1,2,6,1.033846903,1
4,2,53,6,1.083757339,1
4,1,23,6,1.16708837,1
4,2,51,6,1.967132816,1
4,1,18,6,0.733779562,1
4,2,52,6,,1
4,1,19,6,1.617320431,1
4,1,26,6,0.683815838,1
4,1,30,6,0.967267814,1
4,2,63,6,1.783985256,1
4,2,57,6,,1
4,2,62,6,1.983842916,1
4,1,32,6,0.78384868,1
5,1,2,6,1.866822085,1
5,1,3,6,3.083837864,1
5,2,42,6,1.317391641,1
5,2,43,6,1.483872521,1
5,1,19,6,2.217088015,1
5,2,52,6,0.833731484,1
5,2,53,6,,1
5,1,18,6,,1
5,1,23,6,0.900588463,1
5,2,51,6,0.717094725,1
5,1,25,6,2.850475531,1
5,1,17,6,0.617421482,1
5,2,34,6,1.133992243,1
5,2,54,6,1.067128159,1
5,1,33,6,1.017190486,1
5,2,48,6,0.683900705,1
5,1,30,6,1.934126293,1
5,2,57,6,1.550497004,1
5,2,63,6,,1
5,1,26,6,1.717147619,1
5,2,62,6,1.933957743,1
5,1,32,6,1.517149434,1
6,1,34,6,,1
6,1,48,6,1.000603937,1
6,2,17,6,0.583713524,1
6,2,25,6,1.067055923,1
6,2,33,6,0.783914205,1
6,1,54,6,0.584298514,1
6,1,53,6,0.60047415,1
6,2,18,6,,1
6,2,19,6,1.883815601,1
6,2,23,6,1.167155079,1
6,2,3,6,2.600403098,1
6,2,2,6,,1
6,1,42,6,1.000525385,1
6,2,16,6,0.73388535,1
6,1,43,6,1.033707564,1
6,2,32,6,1.88410178,1
6,1,57,6,,1
6,1,62,6,0.583927468,1
6,2,30,6,0.91723817,1
6,1,63,6,0.717209986,1
7,2,32,6,0.61717675,1
7,1,62,6,0.850663817,1
7,1,63,6,0.833457542,1
7,1,57,6,,1
7,2,30,6,0.617118724,1
7,2,26,6,0.700501465,1
7,2,18,6,0.533716248,1
7,1,53,6,0.61721267,1
7,1,52,6,0.567132895,1
7,1,51,6,0.550476084,1
7,1,43,6,0.517123777,1
7,1,37,6,0.616691627,1
7,1,42,6,0.633722642,1
7,2,16,6,0.566796191,1
7,2,3,6,0.600624936,1
7,2,2,6,0.517073252,1
7,2,25,6,0.601419133,1
7,1,54,6,0.517118646,1
7,1,48,6,,1
7,1,34,6,0.550426742,1
7,2,33,6,0.483805417,1
8,2,3,6,,1
8,2,16,6,0.450281008,1
8,2,2,6,0.716881966,1
8,1,43,6,,1
8,1,37,6,0.700045552,1
8,1,42,6,0.539773378,1
8,2,19,6,0.482838724,1
8,1,51,6,0.932819737,1
8,2,18,6,0.634088557,1
8,1,53,6,0.666994029,1
8,1,52,6,0.949596547,1
8,2,33,6,,1
8,2,25,6,0.667112448,1
8,2,17,6,0.599535482,1
8,1,48,6,0.732771422,1
8,1,54,6,,1
8,1,34,6,0.584215226,1
8,1,63,6,0.550436611,1
8,2,32,6,1.033152968,1
8,2,26,6,0.617562006,1
8,2,30,6,0.651749167,1
9,1,37,6,2.58505679,1
9,2,16,6,1.049090977,1
9,1,43,6,1.583720234,1
9,2,2,6,1.3343445,1
9,1,42,6,1.13371159,1
9,2,3,6,1.615874141,1
9,1,52,6,1.417285143,1
9,1,51,6,1.417163566,1
9,2,23,6,0.867361681,1
9,2,19,6,,1
9,2,18,6,,1
9,1,53,6,1.083677604,1
9,2,30,6,,1
9,1,57,6,1.567321181,1
9,1,62,6,1.433801036,1
9,2,32,6,1.533807825,1
9,1,63,6,3.267097922,1
9,2,26,6,1.133778299,1
9,1,48,6,1.133714748,1
9,2,25,6,0.817176908,1
9,1,54,6,1.667152316,1
9,2,33,6,1.367215236,1
9,2,17,6,1.133814614,1
9,1,34,6,1.067119869,1
10,1,37,6,0.566779612,1
10,1,43,6,0.550100301,1
10,1,42,6,,1
10,2,3,6,0.40051978,1
10,2,16,6,0.433661696,1
10,2,2,6,0.500894458,1
10,1,48,6,0.317440587,1
10,2,33,6,0.350278561,1
10,2,25,6,,1
10,1,54,6,1.217123935,1
10,1,63,6,0.550562924,1
10,1,62,6,0.483391345,1
10,1,57,6,0.583833522,1
10,2,30,6,0.500068683,1
10,2,32,6,0.600642304,1
10,2,18,6,0.483831469,1
10,1,51,6,0.71680302,1
10,1,53,6,0.933781694,1
10,2,19,6,0.500434992,1
10,1,52,6,0.400597542,1
10,2,23,6,0.566845927,1
10,1,37,6,1.233772852,1
10,1,43,6,,1
10,2,16,6,1.167258893,1
10,2,2,6,,1
10,1,42,6,1.499088569,1
11,2,30,6,1.650724053,1
11,2,26,6,1.483803838,1
11,2,32,6,,1
11,1,57,6,0.51726588,1
11,1,63,6,1.8671805,1
11,1,34,6,,1
11,1,48,6,1.933814851,1
11,1,54,6,0.683790181,1
11,2,17,6,0.600497439,1
11,2,33,6,0.883816391,1
11,2,25,6,,1
11,2,23,6,0.900492544,1
11,2,19,6,0.750431637,1
11,2,18,6,1.617251748,1
11,1,52,6,1.217085251,1
11,1,51,6,0.783639867,1
11,1,53,6,0.567334602,1
12,1,32,6,1.017131672,1
12,1,26,6,0.700495544,1
12,2,57,6,1.900577806,1
12,2,63,6,1.483989361,1
12,2,62,6,1.500468939,1
12,1,23,6,2.000532885,1
12,2,51,6,1.450578635,1
12,1,18,6,,1
12,2,53,6,0.933767484,1
12,1,19,6,2.600678225,1
12,2,52,6,1.467284393,1
12,2,37,6,,1
12,1,3,6,1.617073725,1
12,2,43,6,0.750568214,1
12,2,42,6,1.35055724,1
12,1,2,6,1.183894784,1
12,2,34,6,1.800089446,1
12,2,48,6,,1
12,1,25,6,1.350550924,1
12,1,33,6,1.150463926,1
12,1,17,6,0.650346691,1
13,1,17,6,2.650520372,1
13,2,48,6,,1
13,2,54,6,,1
13,1,33,6,2.183722682,1
13,2,34,6,0.750476636,1
13,1,16,6,0.133878561,1
13,2,42,6,0.433731958,1
13,1,2,6,1.350552898,1
13,2,43,6,,1
13,1,32,6,1.500655252,1
13,1,30,6,3.267346997,1
13,2,62,6,0.700445413,1
13,1,26,6,0.850477505,1
13,2,57,6,0.700381467,1
13,1,19,6,0.917103172,1
13,1,18,6,0.733562856,1
13,2,51,6,0.733334307,1
13,1,23,6,1.033827167,1
14,1,63,6,,1
14,1,62,6,,1
14,2,30,6,0.666958898,1
14,2,26,6,1.083804312,1
14,1,57,6,0.966804006,1
14,2,32,6,0.700370809,1
14,1,48,6,0.850605397,1
14,1,34,6,0.717070646,1
14,2,33,6,0.550441347,1
14,1,54,6,0.733777983,1
14,2,25,6,,1
14,2,17,6,0.767255419,1
14,1,52,6,0.933748142,1
14,1,51,6,0.833864508,1
14,2,19,6,0.667244288,1
14,2,18,6,0.967213341,1
14,1,53,6,,1
14,2,23,6,1.250523214,1
14,1,43,6,0.950422322,1
14,2,3,6,,1
14,1,37,6,0.733837982,1
14,2,2,6,1.133398174,1
14,1,42,6,1.183892416,1
14,2,16,6,0.650499057,1
15,1,37,6,1.250435979,1
15,1,43,6,,1
15,1,42,6,0.750484136,1
15,2,2,6,,1
15,2,16,6,0.666782849,1
15,2,3,6,,1
15,1,57,6,,1
15,1,62,6,,1
15,2,30,6,,1
15,2,32,6,,1
15,2,26,6,1.050461084,1
15,1,63,6,0.883771391,1
15,1,51,6,1.083867469,1
15,1,52,6,1.050507662,1
15,1,53,6,0.767297656,1
15,2,23,6,0.800415493,1
15,2,19,6,1.10047415,1
15,2,18,6,0.667134553,1
15,2,33,6,0.950697053,1
15,1,54,6,,1
15,1,48,6,0.700505807,1
15,1,34,6,0.983860679,1
15,2,17,6,0.783755918,1
15,2,25,6,0.90052057,1
16,1,63,6,0.983864627,1
16,2,30,6,1.567229604,1
16,2,32,6,1.167268761,1
16,1,62,6,1.050516346,1
16,2,26,6,,1
16,2,16,6,0.900522543,1
16,1,42,6,0.617416746,1
16,1,37,6,0.76707937,1
16,1,43,6,1.167165737,1
16,2,2,6,0.600476123,1
16,2,3,6,1.317077041,1
16,2,18,6,1.083889574,1
16,1,51,6,,1
16,1,52,6,0.450530872,1
16,2,23,6,0.517148645,1
16,1,53,6,1.28378276,1
16,2,19,6,0.36712208,1
16,2,17,6,1.667125474,1
16,1,48,6,1.217068673,1
16,2,33,6,,1
16,2,25,6,0.700308047,1
16,1,54,6,0.350477505,1
16,1,34,6,0.600398756,1
17,2,32,6,,1
17,1,57,6,,1
17,2,26,6,1.01709062,1
17,2,30,6,,1
17,1,62,6,,1
17,1,63,6,1.367181684,1
17,2,2,6,0.617345694,1
17,2,3,6,0.567165263,1
17,1,42,6,0.90045386,1
17,1,37,6,1.817177302,1
17,2,16,6,,1
17,1,43,6,,1
17,1,52,6,0.533723353,1
17,1,51,6,0.933031707,1
17,2,23,6,0.583917205,1
17,2,19,6,0.933800246,1
17,2,18,6,0.583891547,1
17,1,53,6,0.567117501,1
17,1,48,6,0.450612581,1
17,2,17,6,1.150572477,1
17,1,54,6,,1
17,2,33,6,0.967001766,1
17,1,34,6,,1
17,2,25,6,0.383747313,1
18,1,2,6,0.533826772,1
18,2,42,6,0.5504524,1
18,2,37,6,0.984135411,1
18,1,3,6,0.550484768,1
18,2,43,6,0.683811891,1
18,2,51,6,0.433784852,1
18,2,53,6,0.7838621,1
18,2,52,6,0.733792588,1
18,1,23,6,0.650529846,1
18,1,18,6,0.716814072,1
18,1,17,6,0.43386064,1
18,2,34,6,0.867115369,1
18,1,25,6,0.717551822,1
18,1,33,6,0.483841338,1
18,2,54,6,0.517076409,1
18,2,48,6,,1
18,2,57,6,0.600516386,1
18,2,63,6,0.700578042,1
18,1,30,6,1.150533793,1
18,1,32,6,0.75053032,1
18,2,62,6,0.600493097,1
18,1,26,6,0.467219262,1
19,1,19,6,0.652800332,1
19,1,23,6,,1
19,2,51,6,0.600466255,1
19,2,52,6,0.450481926,1
19,1,18,6,0.650499057,1
19,2,53,6,0.800511017,1
19,2,54,6,0.667148763,1
19,2,48,6,0.900522543,1
19,1,17,6,0.767107396,1
19,1,25,6,0.733764168,1
19,2,34,6,0.600172971,1
19,1,33,6,0.500510386,1
19,1,26,6,0.733937849,1
19,1,32,6,0.950508767,1
19,2,62,6,0.633787773,1
19,2,63,6,0.650552346,1
19,2,57,6,0.56663593,1
19,1,30,6,0.567190131,1
19,1,3,6,0.500462229,1
19,2,37,6,0.667224157,1
19,2,43,6,0.817138619,1
19,2,42,6,0.500470123,1
19,1,2,6,,1
20,2,3,6,0.517061015,1
20,1,43,6,,1
20,1,42,6,0.583823654,1
20,2,16,6,0.550447268,1
20,2,2,6,,1
20,1,37,6,1.000598016,1
20,2,32,6,0.667211131,1
20,1,57,6,0.483704761,1
20,1,63,6,0.867099185,1
20,2,30,6,0.583780628,1
20,2,26,6,1.133820141,1
20,2,17,6,0.967101238,1
20,2,33,6,0.667105343,1
20,1,48,6,0.867420101,1
20,1,54,6,0.80046365,1
20,1,34,6,0.550406611,1
20,2,25,6,0.617082804,1
20,1,53,6,0.900824512,1
20,1,52,6,0.467068081,1
