Sub,Type,ID,Position,RT,ACC
1,2,54,2,0.517143514,1
1,1,25,2,0.367111422,1
1,2,34,2,0.350603029,1
1,1,17,2,0.584026545,1
1,1,33,2,0.367189184,1
1,1,30,2,0.383702708,1
1,1,26,2,0.43378801,1
1,1,32,2,0.383791128,1
1,2,63,2,0.300361809,1
1,1,3,2,0.367314313,1
1,2,42,2,0.467122948,1
1,2,43,2,0.367229051,1
1,1,19,2,0.400449124,1
1,2,51,2,0.40054899,1
1,1,18,2,0.350520136,1
1,2,52,2,0.283781181,1
2,2,52,2,0.633892376,1
2,1,23,2,0.617185039,1
2,1,19,2,0.750336507,1
2,2,53,2,0.600395598,1
2,1,18,2,0.767155158,1
2,2,51,2,0.550137405,1
2,1,3,2,0.717172881,1
2,2,43,2,0.533805062,1
2,1,16,2,0.717151566,1
2,2,42,2,0.63382764,1
2,1,2,2,0.767158711,1
2,2,37,2,1.200774223,1
2,2,54,2,1.050336349,1
2,1,17,2,0.71709512,1
2,2,34,2,0.617122277,1
2,1,33,2,0.583801154,1
2,2,48,2,0.517156145,1
2,1,25,2,0.58382918,1
2,2,62,2,0.967182158,1
2,1,30,2,0.717236433,1
2,1,26,2,1.100490333,1
2,2,63,2,0.450456663,1
2,2,57,2,0.533987032,1
2,1,32,2,0.600492307,1
3,1,23,2,0.767135027,1
3,2,52,2,0.766812138,1
3,2,53,2,0.700213312,1
3,1,18,2,1.483824759,1
3,1,19,2,1.083743918,1
3,2,51,2,0.933877613,1
3,1,25,2,0.833810825,1
3,2,34,2,0.767164632,1
3,1,17,2,0.667157447,1
3,1,33,2,0.783783944,1
3,2,48,2,0.767442127,1
3,2,54,2,0.633841851,1
3,1,3,2,0.633802378,1
3,2,43,2,0.650510899,1
3,2,42,2,0.617211486,1
3,2,37,2,0.867185236,1
3,1,2,2,0.567095396,1
3,1,32,2,0.700563437,1
3,2,63,2,0.55045911,1
3,2,57,2,0.617016884,1
3,2,62,2,0.750341244,1
3,1,30,2,0.667165342,1
3,1,26,2,0.601659523,1
4,1,33,2,1.033790062,1
4,1,25,2,1.000544727,1
4,2,34,2,0.917163566,1
4,1,17,2,0.467177421,1
4,2,54,2,0.550523057,1
4,2,48,2,0.583795628,1
4,2,37,2,1.267226209,1
4,2,42,2,0.433796299,1
4,1,3,2,0.46712729,1
4,2,43,2,0.750437163,1
4,1,2,2,0.600452045,1
4,2,53,2,0.617158987,1
4,1,23,2,0.433849193,1
4,2,51,2,0.400657541,1
4,1,18,2,0.650390506,1
4,2,52,2,0.517015621,1
4,1,19,2,0.633832377,1
4,1,26,2,0.750436374,1
4,1,30,2,0.800453387,1
4,2,63,2,0.483820022,1
4,2,57,2,0.550523057,1
4,2,62,2,0.667090738,1
4,1,32,2,0.533842956,1
5,1,2,2,0.533826772,1
5,1,3,2,0.617080041,1
5,2,42,2,1.03384414,1
5,2,43,2,0.667086791,1
5,1,19,2,0.867214052,1
5,2,52,2,0.850749474,1
5,2,53,2,0.650550372,1
5,1,18,2,0.683880574,1
5,1,23,2,0.750158089,1
5,2,51,2,0.600437045,1
5,1,25,2,0.550527793,1
5,1,17,2,0.617383194,1
5,2,34,2,0.550443321,1
5,2,54,2,0.583690235,1
5,1,33,2,0.600453229,1
5,2,48,2,0.633522909,1
5,1,30,2,0.717195381,1
5,2,57,2,0.549998855,1
5,2,63,2,0.650813262,1
5,1,26,2,0.567059081,1
5,2,62,2,0.567244209,1
5,1,32,2,0.583694182,1
6,1,34,2,0.417365273,1
6,1,48,2,0.500425519,1
6,2,17,2,0.416725416,1
6,2,25,2,0.417199486,1
6,2,33,2,0.500596437,1
6,1,54,2,0.433812483,1
6,1,53,2,0.416950017,1
6,2,18,2,0.500492623,1
6,2,19,2,0.367183263,1
6,2,23,2,0.350514609,1
6,2,3,2,0.400503991,1
6,2,2,2,0.283735787,1
6,1,42,2,0.300462071,1
6,2,16,2,0.483982256,1
6,1,43,2,0.583797207,1
6,2,32,2,0.467078738,1
6,1,57,2,0.417162776,1
6,1,62,2,0.567112369,1
6,2,30,2,0.516810756,1
6,1,63,2,0.46704716,1
7,2,32,2,0.733423911,1
7,1,62,2,0.583751418,1
7,1,63,2,0.567035792,1
7,1,57,2,0.533767957,1
7,2,30,2,0.467211368,1
7,2,26,2,0.533879666,1
7,2,18,2,0.483756471,1
7,1,53,2,0.433831035,1
7,1,52,2,0.567586835,1
7,1,51,2,0.533691774,1
7,1,43,2,0.517219302,1
7,1,37,2,0.550640291,1
7,1,42,2,0.517355878,1
7,2,16,2,0.517172724,1
7,2,3,2,0.500566437,1
7,2,2,2,0.533813351,1
7,2,25,2,0.533777036,1
7,1,54,2,0.366993792,1
7,1,48,2,0.450437716,1
7,1,34,2,0.48382239,1
7,2,33,2,0.633794878,1
8,2,3,2,0.635885367,1
8,2,16,2,0.484661191,1
8,2,2,2,0.549680308,1
8,1,43,2,0.618507384,1
8,1,37,2,,1
8,1,42,2,0.483532264,1
8,2,19,2,0.450682448,1
8,1,51,2,0.484135017,1
8,2,18,2,0.482518992,1
8,1,53,2,0.40071004,1
8,1,52,2,0.434141687,1
8,2,33,2,0.684072018,1
8,2,25,2,0.499953027,1
8,2,17,2,0.482437283,1
8,1,48,2,0.535038198,1
8,1,54,2,0.618542515,1
8,1,34,2,0.517829554,1
8,1,63,2,0.50025618,1
8,2,32,2,0.450206404,1
8,2,26,2,1.050578713,1
8,2,30,2,0.467957012,1
9,1,37,2,1.166799033,1
9,2,16,2,0.951575327,1
9,1,43,2,1.617341352,1
9,2,2,2,1.433281571,1
9,1,42,2,1.03328836,1
9,2,3,2,1.166867716,1
9,1,52,2,0.784382749,1
9,1,51,2,1.649440391,1
9,2,23,2,0.867052213,1
9,2,19,2,1.183839916,1
9,2,18,2,0.900452676,1
9,1,53,2,1.567117896,1
9,2,30,2,1.167159421,1
9,1,57,2,1.483743445,1
9,1,62,2,0.850425006,1
9,2,32,2,0.967113869,1
9,1,63,2,2.150581556,1
9,2,26,2,1.350473952,1
9,1,48,2,1.250485715,1
9,2,25,2,0.683947283,1
9,1,54,2,1.000510386,1
9,2,33,2,0.783815917,1
9,2,17,2,1.017165618,1
9,1,34,2,1.233766931,1
10,1,37,2,0.700674751,1
10,1,43,2,0.500210391,1
10,1,42,2,0.417119356,1
10,2,3,2,0.400619647,1
10,2,16,2,0.367244841,1
10,2,2,2,0.400370572,1
10,1,48,2,0.35046211,1
10,2,33,2,0.300509833,1
10,2,25,2,0.467411101,1
10,1,54,2,,1
10,1,63,2,0.600534543,1
10,1,62,2,0.417161987,1
10,1,57,2,0.367093659,1
10,2,30,2,0.350360665,1
10,2,32,2,0.300530754,1
10,2,18,2,0.483767128,1
10,1,51,2,0.35046211,1
10,1,53,2,0.317203355,1
10,2,19,2,0.583757734,1
10,1,52,2,0.700416598,1
10,2,23,2,0.300477071,1
10,1,37,2,,1
10,1,43,2,0.633794088,1
10,2,16,2,0.583782996,1
10,2,2,2,0.716988543,1
10,1,42,2,1.133717511,1
11,2,30,2,0.717360773,1
11,2,26,2,0.933852745,1
11,2,32,2,1.383862179,1
11,1,57,2,0.500444466,1
11,1,63,2,0.600499807,1
11,1,34,2,0.550490294,1
11,1,48,2,0.500733013,1
11,1,54,2,0.817379009,1
11,2,17,2,0.4838666,1
11,2,33,2,0.41710633,1
11,2,25,2,0.533728484,1
11,2,23,2,0.467127685,1
11,2,19,2,1.350164089,1
11,2,18,2,0.433943138,1
11,1,52,2,0.633953165,1
11,1,51,2,0.600509675,1
11,1,53,2,0.46712729,1
12,1,32,2,0.883747708,1
12,1,26,2,0.851523144,1
12,2,57,2,0.600465465,1
12,2,63,2,0.450114432,1
12,2,62,2,1.134013558,1
12,1,23,2,0.467018739,1
12,2,51,2,0.850557635,1
12,1,18,2,0.267148448,1
12,2,53,2,0.533801904,1
12,1,19,2,0.767183184,1
12,2,52,2,0.450438111,1
12,2,37,2,1.333819114,1
12,1,3,2,0.583908915,1
12,2,43,2,0.567192499,1
12,2,42,2,1.868423504,1
12,1,2,2,0.517428508,1
12,2,34,2,1.083878521,1
12,2,48,2,1.067080791,1
12,1,25,2,0.350436848,1
12,1,33,2,3.367173789,1
12,1,17,2,1.317240854,1
13,1,17,2,0.717163803,1
13,2,48,2,0.63388606,1
13,2,54,2,0.517047199,1
13,1,33,2,0.5340194,1
13,2,34,2,0.550566082,1
13,1,16,2,0.71675131,1
13,2,42,2,0.317070331,1
13,1,2,2,0.383731918,1
13,2,43,2,0.583846548,1
13,1,32,2,0.550425164,1
13,1,30,2,0.450532451,1
13,2,62,2,0.600778881,1
13,1,26,2,0.383801786,1
13,2,57,2,0.483816864,1
13,1,19,2,0.583829969,1
13,1,18,2,0.500368678,1
13,2,51,2,0.633947638,1
13,1,23,2,0.733520225,1
14,1,63,2,0.483826338,1
14,1,62,2,0.483766339,1
14,2,30,2,0.517156934,1
14,2,26,2,0.983820022,1
14,1,57,2,0.600547175,1
14,2,32,2,0.60044415,1
14,1,48,2,0.767163053,1
14,1,34,2,0.633745931,1
14,2,33,2,0.600643883,1
14,1,54,2,0.566744086,1
14,2,25,2,0.51716996,1
14,2,17,2,0.56714079,1
14,1,52,2,0.450419558,1
14,1,51,2,0.617350826,1
14,2,19,2,0.600443361,1
14,2,18,2,0.684062149,1
14,1,53,2,0.600544017,1
14,2,23,2,0.783825785,1
14,1,43,2,0.633761326,1
14,2,3,2,0.617116751,1
14,1,37,2,0.533870192,1
14,2,2,2,0.600546385,1
14,1,42,2,0.533846903,1
14,2,16,2,0.550574766,1
