Sub,Type,ID,Position,RT,ACC
1,1,1,5,0.383664075,1
1,1,2,5,0.350449543,1
1,1,3,5,0.333878593,1
1,1,4,5,0.583873758,1
1,1,5,5,0.317113828,1
1,1,6,5,0.450456293,1
1,1,8,5,0.383804205,1
1,1,10,5,0.350427833,1
1,1,11,5,0.450319715,1
1,1,12,5,0.33395754,1
1,1,13,5,0.400461997,1
1,1,14,5,0.400421734,1
1,1,15,5,0.43375666,1
1,1,16,5,0.350353623,1
1,1,17,5,0.367112861,1
1,1,18,5,0.367091546,1
1,1,19,5,0.483753324,1
1,1,20,5,0.450500503,1
1,1,21,5,0.433761791,1
1,1,22,5,0.350482701,1
1,1,23,5,0.367138124,1
1,1,24,5,0.417119394,1
1,1,26,5,0.400139894,1
1,1,27,5,0.300473405,1
1,1,28,5,0.433782712,1
1,1,29,5,0.333789778,1
1,1,30,5,0.367137335,1
1,1,31,5,0.300414984,1
1,1,32,5,0.333780699,1
1,2,33,5,0.400429629,1
1,2,34,5,0.333746357,1
1,2,35,5,0.583866652,1
1,2,36,5,0.467100269,1
1,2,37,5,0.633809238,1
1,2,38,5,0.350477569,1
1,2,39,5,0.350425859,1
1,2,40,5,0.333840304,1
1,2,41,5,0.367160624,1
1,2,42,5,0.500438353,1
1,2,43,5,0.317130407,1
1,2,44,5,0.450367873,1
1,2,45,5,0.333772015,1
1,2,46,5,0.350462964,1
1,2,47,5,0.366864179,1
1,2,48,5,0.33380083,1
1,2,49,5,0.300511694,1
1,2,50,5,0.550472122,1
1,2,51,5,0.433811528,1
1,2,52,5,0.433753502,1
1,2,53,5,0.350438491,1
1,2,54,5,0.333704515,1
1,2,55,5,0.383786837,1
1,2,56,5,0.60035984,1
1,2,57,5,0.300461168,1
1,2,58,5,0.383516444,1
1,2,59,5,0.300459589,1
1,2,60,5,0.450101427,1
1,2,61,5,0.367116414,1
1,2,62,5,0.350388359,1
1,2,63,5,0.467079743,1
1,2,64,5,0.350456648,1
2,1,44,5,0.55044607,1
2,2,9,5,0.483674377,1
2,2,14,5,0.483807798,1
2,2,12,5,0.567090835,1
2,1,41,5,0.500424537,1
2,2,13,5,0.350369412,1
2,1,42,5,0.450400636,1
2,2,10,5,0.616882238,1
2,1,43,5,0.433785475,1
2,1,46,5,0.467126716,1
2,1,48,5,0.550390807,1
2,2,15,5,0.517335748,1
2,2,16,5,0.750467464,1
2,2,11,5,0.500495589,1
2,2,4,5,0.400566602,1
2,1,35,5,0.350445991,1
2,1,40,5,0.550544753,1
2,1,34,5,0.400499497,1
2,2,3,5,0.566768732,1
2,1,39,5,0.367204834,1
2,1,38,5,0.433730607,1
2,2,5,5,0.500520852,1
2,2,1,5,0.367205624,1
2,1,36,5,0.417414261,1
2,1,33,5,0.433886922,1
2,2,8,5,0.333813462,1
2,2,6,5,0.433807186,1
2,2,2,5,0.483727272,1
2,1,37,5,0.483748193,1
2,2,7,5,0.483758456,1
2,1,60,5,0.583822837,1
2,2,31,5,0.350519411,1
2,2,25,5,0.45040853,1
2,2,29,5,0.517152986,1
2,1,57,5,0.43368995,1
2,2,27,5,0.433874291,1
2,1,58,5,0.483837008,1
2,2,26,5,,1
2,1,59,5,0.45045353,1
2,1,64,5,0.417070052,1
2,2,28,5,0.400461208,1
2,2,32,5,0.517211801,1
2,1,54,5,0.333745173,1
2,1,50,5,0.367033125,1
2,1,51,5,0.46717369,1
2,2,24,5,0.417141105,1
2,2,22,5,0.35035086,1
2,1,52,5,0.417161236,1
2,2,18,5,0.633752397,1
2,2,21,5,0.500411905,1
2,2,19,5,0.400393708,1
2,2,20,5,0.350436912,1
2,2,23,5,0.433794949,1
2,2,17,5,0.450408925,1
2,1,49,5,0.333776752,1
2,1,56,5,0.683779456,1
2,1,53,5,0.35050678,1
3,2,38,5,0.483693325,1
3,2,40,5,0.350477175,1
3,1,2,5,0.433786659,1
3,2,36,5,0.834044579,1
3,1,6,5,0.400445418,1
3,1,5,5,0.500416247,1
3,1,8,5,,1
3,2,35,5,,1
3,1,3,5,0.367148387,1
3,1,4,5,0.467126322,1
3,1,1,5,0.583792837,1
3,2,33,5,,1
3,2,37,5,0.433731791,1
3,1,10,5,0.417212551,1
3,2,48,5,0.333792146,1
3,2,43,5,0.417154131,1
3,2,46,5,0.083787113,1
3,2,42,5,0.33386833,1
3,1,16,5,0.300505378,1
3,1,11,5,0.367105361,1
3,1,15,5,0.567033993,1
3,1,12,5,0.300489984,1
3,1,13,5,0.5837806,1
3,2,41,5,0.383703153,1
3,1,14,5,0.367172466,1
3,1,9,5,0.867030164,1
3,2,44,5,0.583785732,1
3,2,45,5,0.400461208,1
