Sub,Type,ID,Position,RT,ACC
1,1,1,2,0.466789613,1
1,1,2,2,0.300462747,1
1,1,3,2,0.31709646,1
1,1,4,2,0.36704852,1
1,1,5,2,0.30048801,1
1,1,6,2,0.333778725,1
1,1,8,2,0.284676924,1
1,1,10,2,0.33379333,1
1,1,11,2,0.283385747,1
1,1,12,2,0.250281347,1
1,1,13,2,0.333787409,1
1,1,14,2,0.800487418,1
1,1,15,2,0.333780699,1
1,1,16,2,0.31717146,1
1,1,17,2,0.350440464,1
1,1,18,2,0.317126855,1
1,1,19,2,0.333797278,1
1,1,20,2,0.500334932,1
1,1,21,2,0.467088427,1
1,1,22,2,0.333754647,1
1,1,23,2,0.367101809,1
1,1,24,2,0.317087776,1
1,1,26,2,0.850392109,1
1,1,27,2,0.317001724,1
1,1,28,2,0.850535398,1
1,1,29,2,0.283829034,1
1,1,30,2,,1
1,1,31,2,0.267187427,1
1,1,32,2,0.267046112,1
1,2,33,2,0.350487833,1
1,2,34,2,0.300467484,1
1,2,35,2,0.650375057,1
1,2,36,2,0.350431385,1
1,2,37,2,0.367168519,1
1,2,38,2,,1
1,2,39,2,0.333827672,1
1,2,40,2,0.283724035,1
1,2,41,2,0.317103565,1
1,2,42,2,0.367114835,1
1,2,43,2,0.283731535,1
1,2,44,2,0.383842495,1
1,2,45,2,0.333698594,1
1,2,46,2,0.31818948,1
1,2,47,2,0.283717719,1
1,2,48,2,0.350108887,1
1,2,49,2,0.283715351,1
1,2,50,2,0.38374539,1
1,2,51,2,0.400429234,1
1,2,52,2,0.333810304,1
1,2,53,2,0.283699167,1
1,2,54,2,0.300381432,1
1,2,55,2,0.400434366,1
1,2,56,2,0.333810304,1
1,2,57,2,0.334439905,1
1,2,58,2,0.583753758,1
1,2,59,2,0.250480293,1
1,2,60,2,0.567096756,1
1,2,61,2,0.267128611,1
1,2,62,2,0.283783245,1
1,2,63,2,0.533729068,1
1,2,64,2,0.367132993,1
2,1,44,2,0.417191236,1
2,2,9,2,0.567572806,1
2,2,14,2,0.4671729,1
2,2,12,2,0.51702825,1
2,1,41,2,0.350236781,1
2,2,13,2,0.400425287,1
2,1,42,2,0.583762837,1
2,2,10,2,0.500386248,1
2,1,43,2,0.550476069,1
2,1,46,2,0.366976283,1
2,1,48,2,0.467035928,1
2,2,15,2,0.433691134,1
2,2,16,2,0.317062118,1
2,2,11,2,0.283546404,1
2,2,4,2,0.28379785,1
2,1,35,2,0.367037072,1
2,1,40,2,0.283422063,1
2,1,34,2,0.317063697,1
2,2,3,2,0.583820468,1
2,1,39,2,0.317055408,1
2,1,38,2,0.250428583,1
2,2,5,2,0.300304064,1
2,2,1,2,0.433820212,1
2,1,36,2,0.483405958,1
2,1,33,2,0.350441254,1
2,2,8,2,0.533724331,1
2,2,6,2,0.317094881,1
2,2,2,2,0.33317044,1
2,1,37,2,0.316995013,1
2,2,7,2,0.250505951,1
2,1,60,2,0.767136703,1
2,2,31,2,0.283662851,1
2,2,25,2,0.30038459,1
2,2,29,2,0.483782535,1
2,1,57,2,0.300090513,1
2,2,27,2,0.333759383,1
2,1,58,2,0.50033809,1
2,2,26,2,0.617035395,1
2,1,59,2,0.350395859,1
2,1,64,2,0.350426649,1
2,2,28,2,0.333811094,1
2,2,32,2,0.283780482,1
2,1,54,2,0.45046103,1
2,1,50,2,0.483823982,1
2,1,51,2,0.366828258,1
2,2,24,2,0.367142072,1
2,2,22,2,0.283822718,1
2,1,52,2,0.433725476,1
2,2,18,2,0.517172328,1
2,2,21,2,0.283745351,1
2,2,19,2,0.317112249,1
2,2,20,2,0.383676311,1
2,2,23,2,0.267096243,1
2,2,17,2,0.300392484,1
2,1,49,2,0.533728673,1
2,1,56,2,0.450433004,1
2,1,53,2,0.317034487,1
3,2,38,2,0.283702719,1
3,2,40,2,0.267060717,1
3,1,2,2,0.333872277,1
3,2,36,2,0.283725219,1
3,1,6,2,0.366993651,1
3,1,5,2,0.30053972,1
3,1,8,2,0.26710769,1
3,2,35,2,0.283647851,1
3,1,3,2,0.267172032,1
3,1,4,2,0.283655351,1
3,1,1,2,0.317046329,1
3,2,33,2,0.283779298,1
3,2,37,2,0.26743453,1
3,1,10,2,0.266977428,1
3,2,48,2,0.217269314,1
3,2,43,2,0.250572661,1
3,2,46,2,0.300359327,1
3,2,42,2,0.250243847,1
3,1,16,2,0.233850922,1
3,1,11,2,0.267025586,1
3,1,15,2,0.30012367,1
3,1,12,2,0.267123874,1
3,1,13,2,0.250362662,1
3,2,41,2,0.300437484,1
3,1,14,2,0.283722061,1
3,1,9,2,0.300303669,1
3,2,44,2,0.283736666,1
3,2,45,2,0.250509109,1
3,2,56,2,0.267122295,1
3,1,18,2,0.267173216,1
3,1,23,2,0.267012165,1
3,2,54,2,0.250394241,1
3,2,55,2,0.267021638,1
3,2,51,2,0.233695002,1
3,2,53,2,0.267029138,1
3,2,50,2,0.333857672,1
3,2,52,2,0.26713098,1
3,1,17,2,0.300362879,1
3,1,20,2,0.300424853,1
3,1,19,2,0.250491346,1
3,1,21,2,0.25042582,1
3,1,22,2,0.267066243,1
3,1,24,2,0.217083394,1
3,1,31,2,0.234049474,1
3,1,26,2,0.26666164,1
3,1,25,2,0.267074138,1
3,1,28,2,0.266805324,1
3,2,62,2,0.283764298,1
3,2,57,2,0.267074927,1
3,2,64,2,0.267113611,1
3,2,61,2,0.283645483,1
3,2,59,2,0.250477925,1
3,2,60,2,0.533785909,1
3,1,32,2,0.267071375,1
3,2,58,2,0.23364566,1
3,1,30,2,0.233843422,1
3,1,27,2,0.217023,1
3,1,29,2,0.333803594,1
4,1,60,2,0.500426116,1
4,2,31,2,0.400255946,1
4,1,58,2,0.450499319,1
4,1,62,2,0.48362622,1
4,1,57,2,0.43402429,1
4,2,27,2,0.717037408,1
4,2,25,2,0.417195578,1
4,2,32,2,0.450070638,1
4,2,29,2,0.733871646,1
4,2,30,2,0.333671358,1
4,2,26,2,0.500435195,1
4,2,28,2,0.250422267,1
4,1,59,2,0.200697575,1
4,1,64,2,0.2170905,1
4,1,53,2,0.650524661,1
4,1,49,2,0.36702523,1
4,1,56,2,0.583749811,1
4,2,17,2,0.317142249,1
4,2,20,2,0.283458379,1
4,2,18,2,0.300328537,1
4,1,51,2,0.250421872,1
4,1,55,2,0.28372364,1
4,2,19,2,0.250182269,1
4,1,50,2,0.250444767,1
4,2,24,2,0.26707098,1
4,2,21,2,0.217156815,1
4,2,22,2,0.217147341,1
4,2,23,2,0.216817343,1
4,1,52,2,0.183966757,1
4,1,54,2,0.383794732,1
4,2,16,2,0.416918869,1
4,2,13,2,0.300545247,1
4,2,11,2,0.283789956,1
4,2,12,2,0.283789956,1
4,2,10,2,0.500403616,1
4,1,41,2,0.317025013,1
4,1,48,2,0.300280775,1
4,2,9,2,0.233753028,1
4,1,43,2,0.217135499,1
4,1,47,2,0.350226124,1
4,2,15,2,0.250502003,1
4,1,44,2,0.217337998,1
4,1,42,2,0.233826843,1
4,2,14,2,0.25036661,1
4,1,39,2,0.200553891,1
4,2,5,2,0.417067684,1
4,2,4,2,0.267139664,1
4,1,38,2,0.283792719,1
4,2,7,2,0.216938527,1
4,1,36,2,0.517100881,1
4,1,33,2,0.167113177,1
4,2,2,2,0.267200848,1
4,1,40,2,0.233764475,1
4,1,34,2,0.183634391,1
4,1,35,2,0.283625351,1
4,2,1,2,0.283817192,1
4,1,37,2,0.283675088,1
4,2,6,2,0.500441905,1
4,2,3,2,0.250320031,1
5,1,24,2,1.417192815,1
5,1,22,2,1.517120223,1
5,2,54,2,1.250487398,1
5,1,21,2,0.983746416,1
5,2,55,2,1.483890692,1
5,1,23,2,1.550408965,1
5,2,56,2,1.300446563,1
5,1,17,2,0.883437695,1
5,2,50,2,1.867139901,1
5,2,49,2,1.417084263,1
5,2,51,2,1.517092197,1
5,2,52,2,1.533684857,1
5,1,20,2,,1
5,1,18,2,1.000421182,1
5,2,53,2,0.88372664,1
5,2,59,2,1.234070395,1
5,1,30,2,0.867026612,1
5,1,27,2,1.017330024,1
5,2,58,2,0.933634884,1
5,1,31,2,1.783798048,1
5,1,28,2,0.883539141,1
5,2,61,2,0.66700048,1
5,2,63,2,0.716896093,1
5,1,29,2,0.883704535,1
5,2,57,2,0.917079329,1
5,2,64,2,0.583946389,1
5,1,25,2,1.033459662,1
5,2,62,2,0.667114164,1
5,1,26,2,1.050483372,1
5,1,12,2,0.866812666,1
5,2,44,2,1.13377312,1
5,2,43,2,0.917075381,1
5,2,48,2,0.817147578,1
5,1,16,2,0.833744581,1
5,2,45,2,0.817240341,1
5,2,42,2,0.667067585,1
5,2,47,2,1.183834521,1
5,2,46,2,1.067051954,1
5,2,41,2,0.717090302,1
5,1,10,2,0.683703272,1
