Type,ID,practicetrials.thisRepN,practicetrials.thisTrialN,practicetrials.thisN,practicetrials.thisIndex,key_resp_12.keys,key_resp_12.rt,Atests1.keys,Atests1.rt,Atests2.keys,Atests2.rt,Atests3.keys,Atests3.rt,Atests4.keys,Atests4.rt,Atests5.keys,Atests5.rt,Atests6.keys,Atests6.rt,key_resp_8.keys,key_resp_8.corr,key_resp_8.rt,expName,participant,version,Gender,frameRate
1,2,0,7,7,0,space,0.333975427,space,0.433806957,space,0.400435308,space,0.467171105,space,0.400546227,space,0.450537977,space,0.533788878,f,0,1.817178487,SPR,1,B,F,60.00720074
1,3,0,8,8,1,space,0.350525662,space,0.367047476,space,0.367314313,space,0.550507662,space,0.450727842,space,0.467211762,space,1.200381072,f,1,1.133488962,SPR,1,B,F,60.00720074
2,42,0,9,9,4,space,0.366680772,space,0.450675738,space,0.467122948,space,0.533540988,space,0.433795115,space,0.533973612,space,0.55054753,j,1,1.583674446,SPR,1,B,F,60.00720074
3,8,0,10,10,9,space,0.350511452,space,0.350528425,space,0.367241683,space,0.383862574,space,0.467201105,space,0.53386664,space,0.767157132,j,1,1.100576385,SPR,1,B,F,60.00720074
2,43,0,11,11,5,space,0.383563763,space,0.350353954,space,0.367229051,space,0.36720221,space,0.350221325,space,0.400506359,space,0.50048157,f,1,0.967148211,SPR,1,B,F,60.00720074
3,24,0,0,0,8,space,1.767425548,space,0.450519425,space,0.400462544,space,0.350447505,space,0.317164276,space,0.333754379,space,0.383865337,j,1,1.533915981,SPR,1,B,F,60.00720074
3,48,0,1,1,7,space,0.350571845,space,0.350485005,space,0.317225854,space,0.283853811,space,0.31684494,space,0.367119711,space,0.367242078,j,1,0.850436848,SPR,1,B,F,60.00720074
1,19,0,2,2,1,space,0.450488636,space,0.367177737,space,0.400449124,space,1.017194828,space,0.45065087,space,0.367194315,space,0.450470084,f,1,0.98393331,SPR,1,B,F,60.00720074
2,53,0,3,3,5,space,0.417246459,space,0.350582898,space,0.333851087,space,0.317007963,space,0.317217565,space,0.333884639,space,0.467130053,j,0,1.483888705,SPR,1,B,F,60.00720074
3,29,0,4,4,10,space,0.950629555,space,0.450508373,space,0.400847406,space,0.450372586,space,0.46680598,space,0.350164089,space,0.300123787,f,1,0.833932007,SPR,1,B,F,60.00720074
2,51,0,5,5,3,space,0.367259051,space,0.36723892,space,0.40054899,space,0.417131593,space,0.417134751,space,0.500132629,space,0.500432624,f,1,1.117206749,SPR,1,B,F,60.00720074
3,30,0,6,6,11,space,0.467237025,space,0.450574687,space,0.400537543,space,0.400486623,space,0.433814456,space,0.400513465,space,0.483857521,j,1,1.100747303,SPR,1,B,F,60.00720074
1,18,0,7,7,0,space,0.400484255,space,0.517193644,space,0.350520136,space,0.450501662,space,0.350505925,space,0.467176237,space,1.150621423,j,1,3.734417446,SPR,1,B,F,60.00720074
3,28,0,8,8,9,space,0.367224315,space,0.35062316,space,0.367373128,space,0.317072304,space,0.300537069,space,0.300525228,space,0.383811654,j,1,0.617314511,SPR,1,B,F,60.00720074
1,23,0,9,9,2,space,0.300430887,space,0.384162569,space,0.333827009,space,0.35070408,space,0.350554082,space,0.400501623,space,0.483881995,j,0,1.684048334,SPR,1,B,F,60.00720074
3,43,0,10,10,6,space,0.300170365,space,0.400503991,space,0.467235841,space,0.333802141,space,0.267073844,space,0.283855785,space,0.517011279,f,1,0.667142842,SPR,1,B,F,60.00720074
2,52,0,11,11,4,space,0.400546227,space,0.317136645,space,0.283781181,space,0.300469571,space,0.31710033,space,0.400513465,space,0.634018295,j,1,2.967220446,SPR,1,B,F,60.00720074
