Type,ID,practicetrials.thisRepN,practicetrials.thisTrialN,practicetrials.thisN,practicetrials.thisIndex,key_resp_12.keys,key_resp_12.rt,Atests1.keys,Atests1.rt,Atests2.keys,Atests2.rt,Atests3.keys,Atests3.rt,Atests4.keys,Atests4.rt,Atests5.keys,Atests5.rt,Atests6.keys,Atests6.rt,key_resp_8.keys,key_resp_8.corr,key_resp_8.rt,expName,participant,version,Gender,frameRate
1,23,0,0,0,2,space,0.567411969,space,0.850445137,space,0.767135027,space,1.250462031,space,0.917081067,space,0.817183223,space,2.417541322,f,1,9.217128277,SPR,3,B,M,60.00080526
3,43,0,1,1,6,space,0.633502778,space,0.817213618,space,0.60037073,space,0.683840706,space,0.583777865,space,0.600800591,space,0.500439729,f,1,1.650439058,SPR,3,B,M,60.00080526
3,30,0,2,2,11,space,0.616804519,space,0.600449282,space,0.717159066,space,0.850494478,space,0.58377076,space,0.615808616,space,0.701646971,j,1,1.617134908,SPR,3,B,M,60.00080526
2,52,0,3,3,4,space,0.56717671,space,0.683819785,space,0.766812138,space,0.967235446,space,0.783798154,space,0.683803207,space,0.98377897,j,1,1.133735668,SPR,3,B,M,60.00080526
2,53,0,4,4,5,space,0.550573187,space,0.683700182,space,0.700213312,space,0.667386786,space,1.300516544,space,0.517206276,space,3.70056699,f,1,4.351119336,SPR,3,B,M,60.00080526
3,29,0,5,5,10,space,0.650435111,space,0.567057897,space,0.800416677,space,0.600482439,space,0.567110396,space,0.600435466,space,0.550491478,f,1,1.083820891,SPR,3,B,M,60.00080526
1,18,0,6,6,0,space,0.617143592,space,0.717097883,space,1.483824759,space,1.250613608,space,1.133833956,space,1.567073686,space,0.650426032,j,1,1.40036702,SPR,3,B,M,60.00080526
3,28,0,7,7,9,space,0.583899047,space,0.683346109,space,0.834007006,space,0.58385089,space,0.567440785,space,0.533845324,space,0.500462623,j,1,1.13409132,SPR,3,B,M,60.00080526
3,48,0,8,8,7,space,0.583471949,space,0.867068791,space,0.633788167,space,0.683749918,space,0.517239038,space,0.56719921,space,0.600493886,j,1,0.917083041,SPR,3,B,M,60.00080526
1,19,0,9,9,1,space,0.583821285,space,0.817177302,space,1.083743918,space,0.733749168,space,1.183830838,space,0.800612068,space,1.183816627,f,1,2.750557556,SPR,3,B,M,60.00080526
3,24,0,10,10,8,space,0.550579503,space,0.583730103,space,0.683855706,space,0.583826417,space,0.55051003,space,0.633730142,space,0.567211841,j,1,2.033561119,SPR,3,B,M,60.00080526
2,51,0,11,11,3,space,0.683846232,space,0.783726708,space,0.933877613,space,0.850368954,space,1.283894468,space,0.500101051,space,2.467178605,f,1,1.983856337,SPR,3,B,M,60.00080526
3,63,0,0,0,10,space,0.750654265,space,0.683802417,space,0.683772023,space,0.650603266,space,0.633867113,space,0.517030226,space,0.567136843,f,1,1.817102304,SPR,3,B,M,60.00080526
1,25,0,1,1,2,space,0.733809167,space,1.067230394,space,0.833810825,space,0.750531899,space,0.650454453,space,0.567188947,space,1.33387635,f,1,2.033911244,SPR,3,B,M,60.00080526
2,34,0,2,2,1,space,0.633732905,space,1.217219854,space,0.767164632,space,1.250501504,space,1.617021621,space,0.583541817,space,0.683502422,j,1,1.917330537,SPR,3,B,M,60.00080526
3,35,0,3,3,9,space,0.667093107,space,0.850531583,space,0.717323668,space,0.550401085,space,0.600533754,space,0.517204302,space,0.533908086,f,1,1.016787467,SPR,3,B,M,60.00080526
1,17,0,4,4,0,space,0.750498741,space,0.700383046,space,0.667157447,space,0.65048011,space,1.066835269,space,0.500490649,space,1.116729916,f,1,1.900504781,SPR,3,B,M,60.00080526
3,14,0,5,5,6,space,0.483903705,space,1.250462426,space,0.733891666,space,0.767111343,space,0.817150461,space,1.716849203,space,0.617144777,j,1,1.850829604,SPR,3,B,M,60.00080526
3,65,0,6,6,11,space,0.617308984,space,0.700562648,space,0.583182218,space,0.618182522,space,0.566813954,space,0.617147935,space,0.517372852,f,1,1.450447189,SPR,3,B,M,60.00080526
3,15,0,7,7,7,space,0.500494991,space,0.850577766,space,0.683871495,space,0.650308402,space,0.483731208,space,0.650459189,space,0.617095041,f,1,2.333821483,SPR,3,B,M,60.00080526
1,33,0,8,8,4,space,0.633858035,space,0.68388531,space,0.783783944,space,0.66716179,space,0.650381822,space,0.65052432,space,0.80039023,f,1,1.200570937,SPR,3,B,M,60.00080526
2,48,0,9,9,3,space,0.717206433,space,0.650446558,space,0.767442127,space,0.633774747,space,0.667125869,space,0.950643765,space,0.700526333,j,1,1.917063304,SPR,3,B,M,60.00080526
3,33,0,10,10,8,space,0.683779918,space,0.56711908,space,0.567035792,space,0.517048384,space,0.617032673,space,0.517144303,space,0.684019519,f,1,0.917168697,SPR,3,B,M,60.00080526
2,54,0,11,11,5,space,0.650569714,space,0.667115606,space,0.633841851,space,1.967198342,space,0.56733855,space,0.650575635,space,1.116756757,j,1,2.917264617,SPR,3,B,M,60.00080526
1,3,0,0,0,1,space,0.634317105,space,0.983689367,space,0.633802378,space,2.18364492,space,0.700472255,space,0.700458045,space,0.700446203,f,1,2.683792549,SPR,3,B,M,60.00080526
1,16,0,1,1,2,space,0.717221433,space,0.550153984,space,0.667055212,space,0.58377076,space,0.600456387,space,0.933894981,space,1.76690332,f,0,4.250186115,SPR,3,B,M,60.00080526
2,43,0,2,2,5,space,0.850552109,space,0.700478571,space,0.650510899,space,1.100572437,space,0.633768036,space,0.633476331,space,2.700572911,f,1,2.417154487,SPR,3,B,M,60.00080526
3,3,0,3,3,7,space,0.633846193,space,0.767208447,space,0.550471347,space,0.500479597,space,0.467104001,space,0.533848087,space,0.450359559,f,1,1.167244288,SPR,3,B,M,60.00080526
3,10,0,4,4,11,space,0.533852824,space,0.81711454,space,0.517163645,space,0.683699787,space,0.550410164,space,0.483774628,space,0.733793378,j,1,1.000509596,SPR,3,B,M,60.00080526
2,42,0,5,5,4,space,0.717119198,space,0.867124053,space,0.617211486,space,1.983828706,space,0.917132777,space,0.583852864,space,0.583750234,j,1,2.400550964,SPR,3,B,M,60.00080526
3,4,0,6,6,8,space,0.683851364,space,1.067206315,space,0.600499412,space,0.450549425,space,0.617557664,space,0.467147421,space,0.517327458,j,1,1.150492347,SPR,3,B,M,60.00080526
3,9,0,7,7,10,space,0.667305076,space,0.733986796,space,0.900472018,space,0.583833917,space,0.650484452,space,0.500133813,space,0.51718575,f,1,1.166711403,SPR,3,B,M,60.00080526
3,1,0,8,8,6,space,0.550499373,space,0.967124132,space,1.050457531,space,0.667196131,space,0.583791286,space,1.067237893,space,0.683832022,f,1,1.350544214,SPR,3,B,M,60.00080526
2,37,0,9,9,3,space,0.600506123,space,0.584016677,space,0.867185236,space,0.600446913,space,0.783758286,space,0.567113554,space,0.66679627,f,1,3.48423212,SPR,3,B,M,60.00080526
3,8,0,10,10,9,space,0.533711511,space,0.650577608,space,0.450509952,space,0.583808654,space,0.483790023,space,0.550445295,space,0.467210578,j,1,1.200484886,SPR,3,B,M,60.00080526
1,2,0,11,11,0,space,0.450521793,space,0.567003424,space,0.567095396,space,0.583856811,space,1.166986924,space,0.850529609,space,0.633797246,j,1,1.500633936,SPR,3,B,M,60.00080526
1,32,0,0,0,2,space,0.567383154,space,0.55048911,space,0.700563437,space,0.850488557,space,0.600693225,space,1.067246183,space,1.350358296,j,1,1.884019676,SPR,3,B,M,60.00080526
3,20,0,1,1,9,space,0.567164079,space,0.683905442,space,0.58381497,space,0.533787694,space,0.583961809,space,0.483599368,space,0.483416213,j,1,1.76698424,SPR,3,B,M,60.00080526
2,63,0,2,2,5,space,0.700574885,space,0.634030137,space,0.55045911,space,0.583824838,space,1.050338718,space,0.51714075,space,0.78380368,f,1,4.333830167,SPR,3,B,M,60.00080526
2,57,0,3,3,3,space,0.617125435,space,0.700514491,space,0.617016884,space,0.667248235,space,1.133839877,space,0.467435179,space,1.150503399,f,1,1.317211249,SPR,3,B,M,60.00080526
3,16,0,4,4,8,space,0.633854877,space,0.483640815,space,0.467152158,space,0.466973345,space,0.467189263,space,0.417124488,space,0.500501307,j,1,1.917094883,SPR,3,B,M,60.00080526
3,39,0,5,5,6,space,0.800484965,space,0.583773918,space,0.550483584,space,0.484020545,space,0.43410103,space,0.683931099,space,0.467154526,f,1,0.700461597,SPR,3,B,M,60.00080526
2,62,0,6,6,4,space,0.450529688,space,0.600587437,space,0.750341244,space,0.600389283,space,0.667221788,space,0.817088093,space,1.117383193,j,1,4.367076291,SPR,3,B,M,60.00080526
