Type,ID,practicetrials.thisRepN,practicetrials.thisTrialN,practicetrials.thisN,practicetrials.thisIndex,key_resp_12.keys,key_resp_12.rt,Atests1.keys,Atests1.rt,Atests2.keys,Atests2.rt,Atests3.keys,Atests3.rt,Atests4.keys,Atests4.rt,Atests5.keys,Atests5.rt,Atests6.keys,Atests6.rt,key_resp_8.keys,key_resp_8.corr,key_resp_8.rt,expName,participant,version,Gender,frameRate
3,63,0,0,0,10,space,1.417396062,space,0.583745892,space,0.550412137,space,0.450554556,space,0.466916504,space,0.467125711,space,0.55020451,f,1,2.833970296,SPR,6,A,F,59.99327456
3,14,0,1,1,6,space,0.500578674,space,0.517132066,space,0.500148024,space,0.400508333,space,0.483701603,space,0.400604647,space,1.050585819,j,1,1.200570937,SPR,6,A,F,59.99327456
1,34,0,2,2,1,space,0.417158829,space,0.484029229,space,0.417365273,space,0.600476123,space,0.500472492,space,0.600587832,space,1.267118843,j,1,5.117303063,SPR,6,A,F,59.99327456
3,35,0,3,3,9,space,0.450577845,space,0.417170671,space,0.567066581,space,0.417077909,space,0.433468673,space,0.433973927,space,0.450803236,f,1,0.950395085,SPR,6,A,F,59.99327456
1,48,0,4,4,3,space,0.400757408,space,0.584142595,space,0.500425519,space,0.600538885,space,1.017111935,space,0.583870626,space,1.000603937,j,1,3.000401835,SPR,6,A,F,59.99327456
2,17,0,5,5,0,space,0.450504425,space,0.517141935,space,0.416725416,space,0.53369059,space,0.983926994,space,0.400535175,space,0.583713524,f,1,6.750377164,SPR,6,A,F,59.99327456
3,65,0,6,6,11,space,0.400545832,space,0.683809128,space,0.400547017,space,0.417201855,space,0.400445571,space,0.383878758,space,0.383830206,f,1,1.500469334,SPR,6,A,F,59.99327456
3,33,0,7,7,8,space,0.40043294,space,0.500476044,space,0.533794009,space,0.467170316,space,0.517141145,space,0.46727334,space,0.500490649,f,1,3.167213499,SPR,6,A,F,59.99327456
3,15,0,8,8,7,space,0.667191,space,0.450465742,space,0.450374954,space,0.467213736,space,0.416771204,space,0.400548201,space,0.517073646,f,1,1.150622607,SPR,6,A,F,59.99327456
2,25,0,9,9,2,space,0.383851127,space,0.516772073,space,0.417199486,space,0.417168303,space,0.433855903,space,0.517250485,space,1.067055923,f,1,1.600162313,SPR,6,A,F,59.99327456
2,33,0,10,10,4,space,0.717241564,space,0.867217999,space,0.500596437,space,0.500414466,space,0.46719992,space,1.650630107,space,0.783914205,f,1,2.433533803,SPR,6,A,F,59.99327456
1,54,0,11,11,5,space,0.417176592,space,0.616873202,space,0.433812483,space,0.417053041,space,0.433484068,space,0.450564424,space,0.584298514,j,1,3.967262682,SPR,6,A,F,59.99327456
3,28,0,0,0,9,space,0.50069354,space,0.500440124,space,0.434009848,space,0.417221591,space,0.400418729,space,0.450541135,space,0.383761128,j,1,1.417499086,SPR,6,A,F,59.99327456
3,48,0,1,1,7,space,0.350180668,space,0.433723274,space,0.417150934,space,0.417293432,space,0.383756786,space,0.467085054,space,0.400387546,j,1,0.983809759,SPR,6,A,F,59.99327456
1,53,0,2,2,5,space,0.383863758,space,0.383806522,space,0.416950017,space,0.350603029,space,0.400392677,space,0.43386814,space,0.60047415,f,1,3.717313011,SPR,6,A,F,59.99327456
3,30,0,3,3,11,space,0.383782839,space,0.400485044,space,0.383825075,space,0.3337378,space,0.333872797,space,0.400572279,space,0.600598489,j,1,4.133908955,SPR,6,A,F,59.99327456
2,18,0,4,4,0,space,0.400518201,space,0.517026279,space,0.500492623,space,0.500411309,space,0.467099264,space,0.650601292,None,,j,1,5.26732726,SPR,6,A,F,59.99327456
3,29,0,5,5,10,space,0.4006082,space,0.500464597,space,0.300468781,space,0.450532846,space,0.40036702,space,0.350378033,space,0.333502936,f,1,5.233854956,SPR,6,A,F,59.99327456
1,51,0,6,6,3,space,0.384033097,space,0.367144974,space,0.35045461,space,0.333846745,space,0.333692406,space,0.350573819,space,0.333703853,j,0,3.767571203,SPR,6,A,F,59.99327456
3,24,0,7,7,8,space,0.400517017,space,0.433861035,space,0.417166724,space,0.367510889,space,0.383826654,space,0.350522504,space,0.33366438,j,1,1.783896047,SPR,6,A,F,59.99327456
2,19,0,8,8,1,space,0.383821522,space,0.400499649,space,0.367183263,space,0.366988661,space,0.367134711,space,0.900419519,space,1.883815601,f,1,8.967390575,SPR,6,A,F,59.99327456
3,43,0,9,9,6,space,0.367101159,space,0.367174184,space,0.283481581,space,0.283831311,space,0.267176079,space,0.300575358,space,0.400463334,f,1,1.017147066,SPR,6,A,F,59.99327456
2,23,0,10,10,2,space,0.58381418,space,0.350646054,space,0.350514609,space,0.383766655,space,0.333849903,space,0.333800562,space,1.167155079,f,1,2.03383664,SPR,6,A,F,59.99327456
1,52,0,11,11,4,space,0.417159619,space,0.367171816,space,0.350347639,space,0.350479478,space,0.367034844,space,0.333799772,space,2.617155434,f,0,3.066999082,SPR,6,A,F,59.99327456
2,3,0,0,0,1,space,0.350721448,space,0.483718182,space,0.400503991,space,0.383378635,space,0.383787575,space,0.433868929,space,2.600403098,f,1,4.550348981,SPR,6,A,F,59.99327456
3,10,0,1,1,11,space,0.317251906,space,0.383850337,space,0.367248788,space,0.333620565,space,0.500643804,space,0.400142024,space,0.350326323,j,1,1.767156737,SPR,6,A,F,59.99327456
3,8,0,2,2,9,space,0.367227473,space,0.367185631,space,0.400142024,space,0.383799812,space,0.367118132,space,0.400503202,space,0.367189184,j,1,2.884024019,SPR,6,A,F,59.99327456
3,9,0,3,3,10,space,0.500655252,space,0.334170029,space,0.317147303,space,0.350439611,space,0.333790299,space,0.350467636,space,0.517105225,f,1,1.800393783,SPR,6,A,F,59.99327456
3,1,0,4,4,6,space,0.383536132,space,0.46719321,space,0.333802141,space,0.350526057,space,0.350541846,space,0.367109843,space,0.333533725,f,1,4.400554122,SPR,6,A,F,59.99327456
2,2,0,5,5,0,space,0.350584082,space,0.333911876,space,0.283735787,space,0.333797009,space,0.317097962,space,0.333825035,None,,j,1,4.117363457,SPR,6,A,F,59.99327456
1,42,0,6,6,4,space,0.400569122,space,0.350475531,space,0.300462071,space,0.30051378,space,0.33382543,space,0.33384793,space,1.000525385,j,1,1.850545398,SPR,6,A,F,59.99327456
1,37,0,7,7,3,space,0.333920165,space,0.350481057,space,0.333826219,space,0.317065594,space,0.317069541,space,0.650570108,space,1.333879508,j,0,1.633885271,SPR,6,A,F,59.99327456
2,16,0,8,8,2,space,0.400462939,space,0.583761286,space,0.483982256,space,0.683861232,space,0.600431519,space,0.600492702,space,0.73388535,j,1,3.600267706,SPR,6,A,F,59.99327456
1,43,0,9,9,5,space,0.617368194,space,0.733305886,space,0.583797207,space,0.617366615,space,0.733759431,space,0.733775615,space,1.033707564,f,1,3.000528149,SPR,6,A,F,59.99327456
3,4,0,10,10,8,space,0.450567977,space,0.767118843,space,0.383926915,space,0.550570424,space,0.517471929,space,0.450532451,space,0.400102551,j,1,2.683972151,SPR,6,A,F,59.99327456
3,3,0,11,11,7,space,0.567239078,space,0.383911126,space,0.500438545,space,0.550487531,space,0.383870074,space,0.417190013,space,0.417178566,f,1,1.150534188,SPR,6,A,F,59.99327456
3,40,0,0,0,7,space,2.084279567,space,0.533818088,space,0.367587466,space,0.417020279,space,0.533906507,space,0.517130093,space,0.633837509,j,1,2.100535727,SPR,6,A,F,59.99327456
2,26,0,1,1,0,space,0.583881679,space,0.450509162,space,0.367084975,space,0.383957309,space,0.483599368,space,0.533838219,space,3.867374312,f,0,14.0337948,SPR,6,A,F,59.99327456
2,32,0,2,2,2,space,0.63378501,space,0.600592963,space,0.467078738,space,0.46722242,space,1.633783036,space,0.467110317,space,1.88410178,j,1,1.283744076,SPR,6,A,F,59.99327456
3,16,0,3,3,8,space,0.433774194,space,0.750495583,space,0.483873311,space,0.48377976,space,0.450620476,space,0.433941559,space,0.482757804,j,1,1.484836452,SPR,6,A,F,59.99327456
3,39,0,4,4,6,space,0.417122514,space,0.383885468,space,0.483775812,space,0.417139093,space,0.417052647,space,0.433778536,space,0.65001946,f,1,1.100498228,SPR,6,A,F,59.99327456
3,20,0,5,5,9,space,0.467086238,space,0.433820772,space,0.400469255,space,0.367075896,space,0.367270103,space,0.450523372,space,0.600537701,j,1,0.83381122,SPR,6,A,F,59.99327456
1,57,0,6,6,3,space,0.400524122,space,0.417162382,space,0.417162776,space,0.517233907,space,0.483922652,space,0.566873558,space,1.267248314,f,1,1.050345428,SPR,6,A,F,59.99327456
3,55,0,7,7,10,space,0.433782878,space,0.333820693,space,0.367007213,space,0.450541135,space,0.433776957,space,0.567166053,space,0.783863285,f,1,2.233759036,SPR,6,A,F,59.99327456
1,62,0,8,8,4,space,0.483906468,space,0.550463452,space,0.567112369,space,1.317147303,space,0.467091764,space,0.567256446,space,0.583927468,j,1,2.550641081,SPR,6,A,F,59.99327456
2,30,0,9,9,1,space,0.450444032,space,0.400493333,space,0.516810756,space,0.467214131,space,0.617176355,space,1.084051018,space,0.91723817,j,1,1.866858005,SPR,6,A,F,59.99327456
1,63,0,10,10,5,space,0.517315221,space,0.417162382,space,0.46704716,space,0.517216933,space,1.617157408,space,1.083934178,space,0.717209986,f,1,1.983626604,SPR,6,A,F,59.99327456
3,60,0,11,11,11,space,0.400462939,space,0.433873666,space,0.400423071,space,0.367056555,space,0.383756392,space,0.417078304,space,0.433759984,j,1,1.00046065,SPR,6,A,F,59.99327456
