Type,ID,practicetrials.thisRepN,practicetrials.thisTrialN,practicetrials.thisN,practicetrials.thisIndex,key_resp_12.keys,key_resp_12.rt,Atests1.keys,Atests1.rt,Atests2.keys,Atests2.rt,Atests3.keys,Atests3.rt,Atests4.keys,Atests4.rt,Atests5.keys,Atests5.rt,Atests6.keys,Atests6.rt,key_resp_8.keys,key_resp_8.corr,key_resp_8.rt,expName,participant,version,Gender,frameRate
3,29,0,6,6,10,space,0.833392806,space,0.95072429,space,0.750102432,space,0.866807875,space,0.73377522,space,0.683774391,space,0.783890521,f,1,1.517087462,SPR,9,A,M,60.08448045
2,23,0,7,7,2,space,0.717221433,space,0.633779878,space,0.867052213,space,0.750522425,space,1.100525859,space,1.017278906,space,0.867361681,f,1,3.850253298,SPR,9,A,M,60.08448045
2,19,0,8,8,1,space,0.700450545,space,0.783781575,space,1.183839916,space,0.633820141,space,1.11717675,space,0.583891152,space,1.833858587,f,1,3.350410006,SPR,9,A,M,60.08448045
2,18,0,9,9,0,space,0.533914007,space,0.700631726,space,0.900452676,space,1.333816746,space,1.317130724,space,0.567142369,space,1.967176631,j,1,1.833783589,SPR,9,A,M,60.08448045
3,48,0,10,10,7,space,0.417170276,space,0.717168539,space,0.700722908,space,0.63407711,space,0.767167395,space,0.917160013,space,0.767070686,j,1,1.117128987,SPR,9,A,M,60.08448045
1,53,0,11,11,5,space,0.63388606,space,0.633919218,space,1.567117896,space,1.300478255,space,1.083897073,space,0.933802615,space,1.083677604,f,1,2.683792154,SPR,9,A,M,60.08448045
2,30,0,0,0,1,space,0.834009769,space,0.883775733,space,1.167159421,space,1.050476084,space,0.73345391,space,0.483876468,space,2.933888666,j,1,2.45056995,SPR,9,A,M,60.08448045
1,57,0,1,1,3,space,0.700530675,space,0.700563043,space,1.483743445,space,1.550331613,space,0.934012611,space,0.833947007,space,1.567321181,f,1,2.033923086,SPR,9,A,M,60.08448045
3,40,0,2,2,7,space,0.433768668,space,0.817098751,space,0.58367563,space,0.71737972,space,0.783790654,space,0.700397651,space,0.900434124,j,1,1.900509517,SPR,9,A,M,60.08448045
3,16,0,3,3,8,space,0.733834035,space,0.900569516,space,0.900404519,space,0.967114264,space,0.567533546,space,0.633811062,space,0.767092001,j,1,2.933894587,SPR,9,A,M,60.08448045
1,62,0,4,4,4,space,0.650631686,space,0.717128672,space,0.850425006,space,1.300847327,space,0.934011821,space,1.400501623,space,1.433801036,j,1,2.850568293,SPR,9,A,M,60.08448045
3,55,0,5,5,10,space,0.833840035,space,1.100119287,space,1.434107741,space,1.200418177,space,0.900517017,space,0.883806128,space,0.933830246,f,1,1.117081225,SPR,9,A,M,60.08448045
3,20,0,6,6,9,space,0.600482439,space,0.600446124,space,0.750515715,space,0.983808575,space,0.800516938,space,0.900553727,space,1.783971046,j,1,1.383775733,SPR,9,A,M,60.08448045
2,32,0,7,7,2,space,0.550468584,space,1.017113514,space,0.967113869,space,0.96712808,space,1.233450358,space,0.817295721,space,1.533807825,j,1,1.967139921,SPR,9,A,M,60.08448045
1,63,0,8,8,5,space,0.500512359,space,0.683809522,space,2.150581556,space,1.9838816,space,1.883990072,None,,space,3.267097922,f,1,3.51708312,SPR,9,A,M,60.08448045
2,26,0,9,9,0,space,0.733793773,space,1.400505965,space,1.350473952,space,1.200756855,space,0.683948072,space,0.633898297,space,1.133778299,j,1,3.617172013,SPR,9,A,M,60.08448045
3,39,0,10,10,6,space,1.5841647,space,2.500517491,space,1.350443953,space,0.883822312,space,0.767105817,space,0.833757536,space,0.68383439,f,1,1.417129224,SPR,9,A,M,60.08448045
3,60,0,11,11,11,space,1.00050486,space,0.75052953,space,0.650540504,space,1.133479489,space,0.983747392,space,1.016888123,space,1.000286969,j,1,1.683779918,SPR,9,A,M,60.08448045
1,48,0,0,0,3,space,0.900747145,space,1.083786944,space,1.250485715,space,0.817144145,space,0.683731761,space,0.683872284,space,1.133714748,j,1,1.467237814,SPR,9,A,M,60.08448045
3,14,0,1,1,6,space,0.617212275,space,0.71706591,space,0.700557516,space,0.783769734,space,0.583781812,space,0.600435466,space,0.833714906,j,1,0.900143603,SPR,9,A,M,60.08448045
2,25,0,2,2,2,space,0.53394598,space,0.483799101,space,0.683947283,space,0.650432742,space,0.700538175,space,0.650193536,space,0.817176908,f,1,1.333798588,SPR,9,A,M,60.08448045
3,35,0,3,3,9,space,0.483850022,space,0.567355918,space,0.683748339,space,0.750473478,space,0.833759905,space,0.850608555,space,1.083426555,f,1,0.950559293,SPR,9,A,M,60.08448045
1,54,0,4,4,5,space,0.650136695,space,0.834078057,space,1.000510386,space,0.983923836,space,1.01726509,space,0.867206947,space,1.667152316,j,1,3.400221759,SPR,9,A,M,60.08448045
2,33,0,5,5,4,space,0.750534267,space,0.71717525,space,0.783815917,space,0.717191434,space,0.733785089,space,0.767191473,space,1.367215236,f,1,1.083687867,SPR,9,A,M,60.08448045
3,15,0,6,6,7,space,0.56719171,space,0.767200157,space,1.000461834,space,0.800674435,space,0.767048581,space,0.917205802,space,0.833769378,f,1,1.983776997,SPR,9,A,M,60.08448045
3,33,0,7,7,8,space,0.700506202,space,0.767148842,space,0.767091607,space,1.217374983,space,0.750651896,space,0.517071673,space,0.650543267,f,1,0.966162965,SPR,9,A,M,60.08448045
2,17,0,8,8,0,space,0.567195657,space,0.80039023,space,1.017165618,space,1.383708235,space,0.883812838,space,0.600465071,space,1.133814614,f,1,2.833849114,SPR,9,A,M,60.08448045
1,34,0,9,9,1,space,0.667179947,space,0.733866798,space,1.233766931,space,1.050564898,space,0.900472807,space,0.850516978,space,1.067119869,j,1,1.300488123,SPR,9,A,M,60.08448045
3,65,0,10,10,11,space,0.833779247,space,0.933744984,space,1.149133292,space,0.917437114,space,0.850645265,space,0.817234143,space,0.96728834,f,1,1.433795904,SPR,9,A,M,60.08448045
3,63,0,11,11,10,space,1.200516465,space,0.950486268,space,1.033892297,space,1.033796773,space,1.017032989,space,0.917159224,space,0.883957704,f,1,2.450536793,SPR,9,A,M,60.08448045
