Type,ID,practicetrials.thisRepN,practicetrials.thisTrialN,practicetrials.thisN,practicetrials.thisIndex,key_resp_12.keys,key_resp_12.rt,Atests1.keys,Atests1.rt,Atests2.keys,Atests2.rt,Atests3.keys,Atests3.rt,Atests4.keys,Atests4.rt,Atests5.keys,Atests5.rt,Atests6.keys,Atests6.rt,key_resp_8.keys,key_resp_8.corr,key_resp_8.rt,expName,participant,version,Gender,frameRate
3,39,0,0,0,6,space,0.367287866,space,0.383839285,space,0.350051196,space,0.350435269,space,0.400460571,space,0.450518241,space,0.367054186,f,1,1.500485123,SPR,17,A,F,60.03877172
2,32,0,1,1,2,space,0.417274485,space,0.43384564,space,0.500389993,space,0.483613184,space,1.56714829,space,0.600630068,space,2.117238328,j,1,2.700488044,SPR,17,A,F,60.03877172
1,57,0,2,2,3,space,0.533415069,space,0.48369134,space,0.400431361,space,0.683858074,space,0.650410243,space,0.950484294,space,3.300115103,f,1,1.71710183,SPR,17,A,F,60.03877172
3,20,0,3,3,9,space,0.617182671,space,0.517157329,space,0.550394769,space,0.417133172,space,0.566984082,space,0.583894705,space,0.833798588,j,1,1.300215759,SPR,17,A,F,60.03877172
2,26,0,4,4,0,space,0.483878442,space,0.617111619,space,0.550710553,space,0.733941402,space,0.633481857,space,0.917231854,space,1.01709062,j,1,2.633925139,SPR,17,A,F,60.03877172
2,30,0,5,5,1,space,0.550525425,space,0.583780628,space,0.433910771,space,0.467091764,space,0.517181408,space,1.433432753,space,2.117170039,j,1,1.333789115,SPR,17,A,F,60.03877172
1,62,0,6,6,4,space,0.400496097,space,0.517141145,space,0.433773405,space,0.733829693,space,0.566766586,space,0.800619568,space,2.433907218,j,1,1.084096017,SPR,17,A,F,60.03877172
3,40,0,7,7,7,space,0.483863442,space,0.500485912,space,0.450406138,space,0.417089751,space,0.500380914,space,0.433818798,space,0.600437045,j,1,1.417125277,SPR,17,A,F,60.03877172
3,55,0,8,8,10,space,0.483941204,space,0.533798351,space,0.333717274,space,0.367172605,space,0.500388019,space,0.600555464,space,0.717180776,f,1,1.600775328,SPR,17,A,F,60.03877172
3,60,0,9,9,11,space,0.400755434,space,0.484005545,space,0.433775773,space,0.417103962,space,0.450118774,space,0.467137948,space,0.567042502,j,1,0.933813667,SPR,17,A,F,60.03877172
1,63,0,10,10,5,space,0.417179355,space,0.5337573,space,0.36712879,space,0.500502096,space,0.83347491,space,0.800627463,space,1.367181684,f,1,2.233839561,SPR,17,A,F,60.03877172
3,16,0,11,11,8,space,0.400553332,space,0.350473557,space,0.333833719,space,0.350655133,space,0.43386735,space,0.43382393,space,0.683758207,j,1,1.267243183,SPR,17,A,F,60.03877172
3,8,0,0,0,9,space,0.634145003,space,0.583773128,space,0.550318981,space,0.48399094,space,0.350503557,space,0.583862337,space,0.583884837,j,1,1.133398174,SPR,17,A,F,60.03877172
2,2,0,1,1,0,space,0.350492899,space,0.417173039,space,0.35004646,space,0.383722445,space,0.783861706,space,0.85049211,space,0.617345694,j,1,2.133819351,SPR,17,A,F,60.03877172
3,4,0,2,2,8,space,0.367178921,space,0.383746918,space,0.367247209,space,0.350496846,space,0.583802338,space,0.383806522,space,0.433941165,j,1,0.800434834,SPR,17,A,F,60.03877172
3,9,0,3,3,10,space,0.383845601,space,0.417238564,space,0.433883139,space,0.533741905,space,0.400047289,space,0.400545043,space,0.667422706,f,1,1.534170187,SPR,17,A,F,60.03877172
3,10,0,4,4,11,space,0.333910297,space,0.50013184,space,0.333829377,space,0.333821877,space,0.38376626,space,0.400402546,space,0.667187842,j,1,0.733849824,SPR,17,A,F,60.03877172
2,3,0,5,5,1,space,0.36717971,space,0.450382059,space,0.350395006,space,0.365832497,space,0.401444632,space,0.466866374,space,0.567165263,f,1,1.317204539,SPR,17,A,F,60.03877172
1,42,0,6,6,4,space,0.30052207,space,0.500777223,space,0.483812128,space,0.400503991,space,0.533847693,space,0.850548161,space,0.90045386,j,1,0.817102698,SPR,17,A,F,60.03877172
1,37,0,7,7,3,space,0.533772299,space,0.350386717,space,0.51720667,space,0.567160921,space,0.700402782,space,0.967308471,space,1.817177302,f,1,1.850588819,SPR,17,A,F,60.03877172
2,16,0,8,8,2,space,0.35046211,space,0.40045386,space,0.367079449,space,0.417139093,space,0.383869679,space,0.467239788,space,2.000437755,j,1,2.450628371,SPR,17,A,F,60.03877172
3,1,0,9,9,6,space,0.450451926,space,0.383729945,space,0.367036029,space,0.367093264,space,0.333905955,space,0.384016124,space,0.617363062,j,0,4.067201578,SPR,17,A,F,60.03877172
1,43,0,10,10,5,space,0.35057224,space,0.382366153,space,0.418392755,space,0.450468505,space,0.650533004,space,1.183646894,space,2.600436255,f,1,1.784117885,SPR,17,A,F,60.03877172
3,3,0,11,11,7,space,0.333419648,space,0.367045107,space,0.300694172,space,0.349065556,space,0.40174068,space,0.417064094,space,0.400451097,f,1,1.517312063,SPR,17,A,F,60.03877172
1,52,0,0,0,4,space,0.516983253,space,0.450501662,space,0.400648857,space,0.333790694,space,0.417066857,space,0.367158,space,0.533723353,j,1,0.783753944,SPR,17,A,F,60.03877172
1,51,0,1,1,3,space,0.317121251,space,0.283797759,space,0.317141777,space,0.433938007,space,0.500425519,space,0.567441179,space,0.933031707,f,1,3.450767315,SPR,17,A,F,60.03877172
3,48,0,2,2,7,space,0.333806088,space,0.316681522,space,0.283800917,space,0.267125948,space,0.317139014,space,0.317074278,space,0.334033058,j,1,0.734176266,SPR,17,A,F,60.03877172
2,23,0,3,3,2,space,0.333740168,space,0.316794414,space,0.317165066,space,0.333825035,space,0.317204933,space,0.367189578,space,0.583917205,f,1,1.100390862,SPR,17,A,F,60.03877172
3,24,0,4,4,8,space,0.283882232,space,0.267108185,space,0.300438387,space,0.316769152,space,0.317225854,space,0.333668327,space,0.767112133,j,1,1.216751705,SPR,17,A,F,60.03877172
3,29,0,5,5,10,space,0.267241999,space,0.350425006,space,0.383752444,space,0.333754773,space,0.433840903,space,0.450437716,space,0.3504704,f,1,1.017142329,SPR,17,A,F,60.03877172
3,43,0,6,6,6,space,0.300488518,space,0.483814496,space,0.300557595,space,0.317125198,space,0.31713033,space,0.383451265,space,0.367016292,f,1,0.850642107,SPR,17,A,F,60.03877172
3,28,0,7,7,9,space,0.317163487,space,0.300470755,space,0.300443124,space,0.400405309,space,0.284209463,space,0.383833759,space,0.483885942,j,1,1.0337048,SPR,17,A,F,60.03877172
2,19,0,8,8,1,space,0.367213657,space,0.283847101,space,0.283742892,space,0.267144895,space,0.333783589,space,0.700580806,space,0.933800246,f,1,3.350504741,SPR,17,A,F,60.03877172
2,18,0,9,9,0,space,0.533887955,space,0.550467005,space,0.383840864,space,0.367139053,space,0.383731918,space,0.550490689,space,0.583891547,j,1,1.567070528,SPR,17,A,F,60.03877172
1,53,0,10,10,5,space,0.300490886,space,0.333896481,space,0.367214841,space,0.283846706,space,0.367107869,space,0.517256406,space,0.567117501,f,1,2.417204618,SPR,17,A,F,60.03877172
3,30,0,11,11,11,space,0.617218196,space,0.400409651,space,0.333760694,space,0.500418808,space,0.400437676,space,0.400592016,space,0.383775733,f,0,1.417178171,SPR,17,A,F,60.03877172
3,63,0,0,0,10,space,0.400709251,space,0.317136645,space,0.300447071,space,0.517212197,space,0.40045386,space,0.35059474,space,0.366835901,j,0,1.583820496,SPR,17,A,F,60.03877172
3,33,0,1,1,8,space,0.350034223,space,0.383832575,space,0.700476992,space,0.300464834,space,0.316999279,space,0.283849864,space,0.550015039,f,1,0.883804154,SPR,17,A,F,60.03877172
3,65,0,2,2,11,space,0.333886613,space,0.317206907,space,0.300493254,space,0.300377204,space,0.300500754,space,0.333797404,space,0.450464163,f,1,2.150298929,SPR,17,A,F,60.03877172
1,48,0,3,3,3,space,0.317196644,space,0.333843193,space,0.35009738,space,0.35039619,space,0.333795036,space,0.46733926,space,0.450612581,j,1,0.833907139,SPR,17,A,F,60.03877172
2,17,0,4,4,0,space,0.350555661,space,0.667145606,space,0.717139329,space,0.43383893,space,0.367137869,space,0.750548872,space,1.150572477,f,1,1.550506083,SPR,17,A,F,60.03877172
1,54,0,5,5,5,space,0.383865732,space,0.483707129,space,0.333995953,space,0.317150461,space,0.350504741,space,0.333885429,space,2.05043819,j,1,3.534024532,SPR,17,A,F,60.03877172
