Type,ID,practicetrials.thisRepN,practicetrials.thisTrialN,practicetrials.thisN,practicetrials.thisIndex,key_resp_12.keys,key_resp_12.rt,Atests1.keys,Atests1.rt,Atests2.keys,Atests2.rt,Atests3.keys,Atests3.rt,Atests4.keys,Atests4.rt,Atests5.keys,Atests5.rt,Atests6.keys,Atests6.rt,key_resp_8.keys,key_resp_8.corr,key_resp_8.rt,expName,participant,version,Gender,frameRate
1,37,0,0,0,3,space,0.517300221,space,0.717087225,space,1.733801272,space,0.96705466,space,0.933807351,space,1.133914086,space,1.233772852,f,1,1.967125711,SPR,11,A,M,59.98546167
3,1,0,1,1,6,space,0.76719542,space,0.750413874,space,0.667077317,space,0.717120777,space,0.667168105,space,0.733822983,space,1.000456702,j,0,3.033715458,SPR,11,A,M,59.98546167
1,43,0,2,2,5,space,0.583886416,space,0.500494202,space,0.633794088,space,0.717144856,space,0.76710108,space,1.117215828,space,1.917163566,f,1,1.250381901,SPR,11,A,M,59.98546167
2,16,0,3,3,2,space,0.517156145,space,0.917073567,space,0.583782996,space,1.017173118,space,0.817385325,space,0.983857916,space,1.167258893,j,1,3.800486149,SPR,11,A,M,59.98546167
2,2,0,4,4,0,space,0.467184131,space,0.700471071,space,0.716988543,space,0.783291321,space,1.084634034,space,0.832946761,space,2.333717274,j,1,1.633724616,SPR,11,A,M,59.98546167
2,3,0,5,5,1,space,0.533809009,space,0.567165263,space,0.650495899,space,0.550450426,space,0.717035121,space,0.800490491,space,1.100472965,j,0,2.300649962,SPR,11,A,M,59.98546167
1,42,0,6,6,4,space,0.550503715,space,1.017215749,space,1.133717511,space,0.733857324,space,1.117163724,space,0.983892652,space,1.499088569,j,1,2.201673418,SPR,11,A,M,59.98546167
3,10,0,7,7,11,space,0.800486939,space,0.750577292,space,0.600516386,space,0.933724853,space,0.850434084,space,0.717129461,space,0.817130724,j,1,1.650466294,SPR,11,A,M,59.98546167
3,8,0,8,8,9,space,0.450560477,space,0.417173039,space,0.400655962,space,1.417214486,space,0.850457768,space,1.233867587,space,2.283821048,j,1,1.450467321,SPR,11,A,M,59.98546167
3,3,0,9,9,7,space,0.600574411,space,0.983777786,space,0.917125672,space,0.68389281,space,0.867104317,space,0.683637025,space,0.816750205,f,1,1.700601726,SPR,11,A,M,59.98546167
3,4,0,10,10,8,space,0.533867429,space,0.717199723,space,0.617120698,space,0.83374451,space,1.20067633,space,0.850517372,space,1.167134158,j,1,1.034036374,SPR,11,A,M,59.98546167
3,9,0,11,11,10,space,1.733900744,space,1.050504504,space,0.983817259,space,0.600739803,space,0.767128316,space,1.000543938,space,1.100706645,f,1,1.267159105,SPR,11,A,M,59.98546167
3,55,0,0,0,10,space,0.61723438,space,0.783897626,space,0.633800009,space,0.516814309,space,0.833977006,space,0.567173947,space,0.783807233,f,1,1.5501303,SPR,11,A,M,59.98546167
3,60,0,1,1,11,space,0.867109054,space,0.450473636,space,0.667223367,space,0.467129659,space,0.583655893,space,0.483795154,space,0.767045028,j,1,2.217370246,SPR,11,A,M,59.98546167
3,20,0,2,2,9,space,0.43373551,space,0.550513583,space,0.683870311,space,0.600430729,space,0.650492347,space,0.533889534,space,0.900460966,j,1,1.200070815,SPR,11,A,M,59.98546167
3,39,0,3,3,6,space,0.483813312,space,0.400494912,space,0.433863008,space,0.533850061,space,0.433886297,space,0.483816075,space,1.333830561,f,1,1.234136003,SPR,11,A,M,59.98546167
2,30,0,4,4,1,space,0.38378797,space,0.616829782,space,0.717360773,space,0.783874732,space,0.834067399,space,0.433891429,space,1.650724053,j,1,1.817352168,SPR,11,A,M,59.98546167
1,62,0,5,5,4,space,0.483786075,space,0.617038989,space,0.767150421,space,1.200553174,space,0.700428835,space,0.4671715,space,1.583867863,f,0,4.117113593,SPR,11,A,M,59.98546167
2,26,0,6,6,0,space,0.417334089,space,0.617155434,space,0.933852745,space,1.933905639,space,0.617151487,space,0.567136448,space,1.483803838,j,1,3.250417427,SPR,11,A,M,59.98546167
2,32,0,7,7,2,space,0.450530083,space,0.417173434,space,1.383862179,space,0.9671865,space,1.333759115,space,1.16722692,space,2.467173079,j,1,1.484057255,SPR,11,A,M,59.98546167
1,57,0,8,8,3,space,0.417141461,space,0.517232328,space,0.500444466,space,0.600491912,space,0.583868258,space,0.417234222,space,0.51726588,f,1,1.783596447,SPR,11,A,M,59.98546167
3,16,0,9,9,8,space,0.450590871,space,0.417175802,space,0.600497833,space,0.500571964,space,0.450504425,space,0.500741697,space,0.533733221,j,1,2.700544096,SPR,11,A,M,59.98546167
1,63,0,10,10,5,space,0.832423349,space,0.501767995,space,0.600499807,space,1.00056328,space,0.6334412,space,0.800113524,space,1.8671805,f,1,1.733855745,SPR,11,A,M,59.98546167
3,40,0,11,11,7,space,0.450794552,space,0.517154961,space,0.400637805,space,0.80052878,space,0.816704811,space,0.633644091,space,0.550523451,j,1,1.167230078,SPR,11,A,M,59.98546167
3,33,0,0,0,8,space,0.617341747,space,1.183722287,space,0.983868969,space,0.517065357,space,0.433756036,space,0.450448374,space,0.567156579,f,1,1.216856308,SPR,11,A,M,59.98546167
3,65,0,1,1,11,space,0.450743632,space,0.517072857,space,0.467203868,space,0.550483978,space,0.467216894,space,0.500477228,space,0.550442926,f,1,1.250724921,SPR,11,A,M,59.98546167
3,35,0,2,2,9,space,0.600209286,space,0.550477268,space,0.633810272,space,0.667119948,space,0.667139685,space,0.600607963,space,0.900496097,f,1,1.467040844,SPR,11,A,M,59.98546167
3,15,0,3,3,7,space,0.483510554,space,0.63392356,space,0.667134158,space,0.467147421,space,0.550123195,space,0.600442176,space,1.100494281,f,1,1.417109488,SPR,11,A,M,59.98546167
3,14,0,4,4,6,space,0.483973572,space,0.433755247,space,0.43378051,space,0.517050357,space,0.500541964,space,0.717096699,space,0.68410557,j,1,2.000824591,SPR,11,A,M,59.98546167
1,34,0,5,5,1,space,0.417191197,space,0.467227946,space,0.550490294,space,0.666994819,space,0.817153224,space,0.783939073,space,2.583824048,j,1,1.40024268,SPR,11,A,M,59.98546167
1,48,0,6,6,3,space,0.717151566,space,0.467125316,space,0.500733013,space,0.500477228,space,0.450551793,space,0.500517096,space,1.933814851,j,1,3.933981822,SPR,11,A,M,59.98546167
1,54,0,7,7,5,space,0.699464509,space,0.783858153,space,0.817379009,space,1.004881624,space,0.783721182,space,3.183499265,space,0.683790181,j,1,6.017509033,SPR,11,A,M,59.98546167
2,17,0,8,8,0,space,0.567426574,space,0.500476834,space,0.4838666,space,0.417075936,space,0.350158958,space,0.40049807,space,0.600497439,f,1,3.533203494,SPR,11,A,M,59.98546167
2,33,0,9,9,4,space,0.467174263,space,0.433816035,space,0.41710633,space,0.45049732,space,0.800220496,space,0.434140503,space,0.883816391,f,1,2.267231341,SPR,11,A,M,59.98546167
2,25,0,10,10,2,space,1.000602358,space,0.433672748,space,0.533728484,space,0.534002822,space,0.667049686,space,0.467184526,space,2.017247327,f,1,1.117361483,SPR,11,A,M,59.98546167
3,63,0,11,11,10,space,0.433864587,space,0.433864587,space,0.550511215,space,0.533846903,space,0.550573187,space,0.617167276,space,0.817138224,f,1,2.167203236,SPR,11,A,M,59.98546167
