Type,ID,practicetrials.thisRepN,practicetrials.thisTrialN,practicetrials.thisN,practicetrials.thisIndex,key_resp_12.keys,key_resp_12.rt,Atests1.keys,Atests1.rt,Atests2.keys,Atests2.rt,Atests3.keys,Atests3.rt,Atests4.keys,Atests4.rt,Atests5.keys,Atests5.rt,Atests6.keys,Atests6.rt,key_resp_8.keys,key_resp_8.corr,key_resp_8.rt,expName,participant,version,Gender,frameRate
3,9,0,0,0,10,space,0.617434508,space,0.917536191,space,0.617144382,space,0.733755484,space,0.700469886,space,0.63379172,space,0.550480426,f,1,0.950410874,SPR,24,A,M,59.99668445
2,3,0,1,1,1,space,0.53381572,space,0.650495504,space,0.733960743,space,0.867024187,space,1.383745734,space,0.433840114,space,0.766809769,f,1,1.333777668,SPR,24,A,M,59.99668445
3,4,0,2,2,8,space,0.401701207,space,0.583517738,space,0.700380283,space,0.617159382,space,0.600430729,space,0.483797522,space,0.517239433,j,1,1.200539754,SPR,24,A,M,59.99668445
3,3,0,3,3,7,space,0.417160408,space,0.583851285,space,0.733734168,space,0.733747589,space,0.717124724,space,0.667177184,space,0.617128593,f,1,1.183541106,SPR,24,A,M,59.99668445
1,43,0,4,4,5,space,0.433866166,space,0.883787181,space,0.700408309,space,0.700593437,space,0.717208802,space,1.167222183,space,0.900516622,f,1,1.217355641,SPR,24,A,M,59.99668445
2,2,0,5,5,0,space,0.417180539,space,0.717128672,space,0.867197078,space,0.683797286,space,1.21714525,space,0.450525346,space,0.667218236,j,1,1.433839324,SPR,24,A,M,59.99668445
2,16,0,6,6,2,space,0.617179908,space,0.733849035,space,0.851523934,space,0.650474584,space,0.600365204,space,0.683773997,space,0.600460334,j,1,1.500532096,SPR,24,A,M,59.99668445
3,1,0,7,7,6,space,0.417138303,space,0.500422361,space,0.667264025,space,0.700453308,space,0.450463373,space,0.517117067,space,0.650132353,f,1,2.217243538,SPR,24,A,M,59.99668445
3,8,0,8,8,9,space,0.400481097,space,0.483821996,space,0.750556372,space,0.833808457,space,0.700370809,space,0.61717675,space,0.583722208,j,1,1.183795707,SPR,24,A,M,59.99668445
3,10,0,9,9,11,space,0.400428598,space,0.63384264,space,0.700060946,space,0.617237933,space,0.833788325,space,0.483852785,space,0.98374305,j,1,1.267047397,SPR,24,A,M,59.99668445
1,42,0,10,10,4,space,0.433924981,space,0.633845798,space,0.783725919,space,1.100510859,space,0.983835022,space,0.66723442,space,0.700567385,j,1,1.950106932,SPR,24,A,M,59.99668445
