Type,ID,practicetrials.thisRepN,practicetrials.thisTrialN,practicetrials.thisN,practicetrials.thisIndex,key_resp_12.keys,key_resp_12.rt,Atests1.keys,Atests1.rt,Atests2.keys,Atests2.rt,Atests3.keys,Atests3.rt,Atests4.keys,Atests4.rt,Atests5.keys,Atests5.rt,Atests6.keys,Atests6.rt,key_resp_8.keys,key_resp_8.corr,key_resp_8.rt,expName,participant,version,Gender,frameRate
3,39,0,0,0,6,space,0.684028992,space,0.833757536,space,0.750444663,space,0.68376176,space,0.533572171,space,1.033809799,space,0.667123501,f,1,2.100394414,SPR,12,B,M,60.01601452
3,16,0,1,1,8,space,0.633872245,space,0.933780904,space,0.617088725,space,0.983783312,space,0.750716632,space,0.583379977,space,0.567061844,j,1,2.567514204,SPR,12,B,M,60.01601452
1,32,0,2,2,2,space,0.383856653,space,0.967223209,space,0.883747708,space,1.033902165,space,2.384029939,space,1.067341313,space,1.017131672,j,1,1.53380072,SPR,12,B,M,60.01601452
3,60,0,3,3,11,space,0.400521359,space,0.467115448,space,0.71717446,space,1.133812246,space,0.817266117,space,0.93366367,space,0.817143356,j,1,1.550186352,SPR,12,B,M,60.01601452
3,40,0,4,4,7,space,0.683897152,space,0.583887995,space,0.916752652,space,0.517139961,space,0.51712654,space,0.533769141,space,0.733973769,j,1,2.217135382,SPR,12,B,M,60.01601452
1,26,0,5,5,0,space,0.417301327,space,0.815731802,space,0.851523144,space,0.933803404,space,1.517160882,space,0.467216894,space,0.700495544,j,1,2.100493097,SPR,12,B,M,60.01601452
3,20,0,6,6,9,space,0.400550964,space,0.350434084,space,0.38393481,space,0.750613213,space,0.483719366,space,0.450624423,space,0.683824917,j,1,2.467107948,SPR,12,B,M,60.01601452
2,57,0,7,7,3,space,0.383854679,space,0.617115567,space,0.600465465,space,1.283879863,space,0.46705387,space,0.450476005,space,1.900577806,f,1,1.633802772,SPR,12,B,M,60.01601452
2,63,0,8,8,5,space,0.533872955,space,0.433754063,space,0.450114432,space,0.550482794,space,0.81735651,space,0.400485439,space,1.483989361,f,1,5.483982256,SPR,12,B,M,60.01601452
3,55,0,9,9,10,space,0.35017751,space,0.583867863,space,1.33389135,space,0.483824759,space,0.717172881,space,0.500574727,space,1.767214368,f,1,1.417136724,SPR,12,B,M,60.01601452
2,62,0,10,10,4,space,0.350552898,space,0.800140366,space,1.134013558,space,1.950557319,space,1.53393256,space,0.550490689,space,1.500468939,j,1,3.234160082,SPR,12,B,M,60.01601452
1,30,0,11,11,1,space,0.383821917,space,1.167353628,space,1.434036295,space,1.266850427,space,1.650530241,space,1.116834519,space,0.916826072,f,0,2.40052807,SPR,12,B,M,60.01601452
3,29,0,0,0,10,space,0.734239817,space,0.633842245,space,0.867174184,space,2.233944954,space,1.017132066,space,0.650498268,space,0.767204894,f,1,3.667393891,SPR,12,B,M,60.01601452
3,30,0,1,1,11,space,0.667162184,space,0.550480426,space,0.5504299,space,0.400166102,space,0.333733853,space,0.433927744,space,1.217265643,j,1,1.800466413,SPR,12,B,M,60.01601452
1,23,0,2,2,2,space,0.434059978,space,0.533824009,space,0.467018739,space,0.383818364,space,2.867333655,space,0.450643765,space,2.000532885,f,1,1.517238643,SPR,12,B,M,60.01601452
2,51,0,3,3,3,space,0.367222341,space,0.550631607,space,0.850557635,space,1.06714829,space,0.983804628,space,0.73380443,space,1.450578635,f,1,2.183520185,SPR,12,B,M,60.01601452
3,48,0,4,4,7,space,0.367155632,space,0.383748102,space,0.417123698,space,0.417161592,space,0.33379622,space,0.333996743,space,0.366974056,j,1,1.367142606,SPR,12,B,M,60.01601452
3,24,0,5,5,8,space,0.300394177,space,0.367134711,space,0.300517728,space,0.250428085,space,0.333856614,space,0.333762273,space,0.633753431,j,1,3.400443203,SPR,12,B,M,60.01601452
3,43,0,6,6,6,space,0.384054018,space,0.35008238,space,0.283776839,space,0.217196565,space,0.251236097,space,0.300542596,space,0.33385385,f,1,2.40076925,SPR,12,B,M,60.01601452
1,18,0,7,7,0,space,0.367214446,space,0.417119356,space,0.267148448,space,0.383763102,space,0.417167908,space,1.250178615,None,,j,1,10.36690616,SPR,12,B,M,60.01601452
