Type,ID,practicetrials.thisRepN,practicetrials.thisTrialN,practicetrials.thisN,practicetrials.thisIndex,key_resp_12.keys,key_resp_12.rt,Atests1.keys,Atests1.rt,Atests2.keys,Atests2.rt,Atests3.keys,Atests3.rt,Atests4.keys,Atests4.rt,Atests5.keys,Atests5.rt,Atests6.keys,Atests6.rt,key_resp_8.keys,key_resp_8.corr,key_resp_8.rt,expName,participant,version,Gender,frameRate
3,35,0,0,0,9,space,0.434125898,space,0.717195381,space,0.867162342,space,0.633716327,space,0.600442966,space,0.383844416,space,0.500437755,f,1,1.233785483,SPR,21,A,M,59.98844453
2,33,0,1,1,4,space,0.600379414,space,0.633809483,space,0.667127843,space,0.500356441,space,0.667240735,space,1.000121182,space,0.48334753,f,1,2.783953283,SPR,21,A,M,59.98844453
3,14,0,2,2,6,space,0.417186065,space,0.550587792,space,0.467195973,space,0.433873666,space,0.517162855,space,0.350537109,space,0.633786589,j,1,1.300436808,SPR,21,A,M,59.98844453
1,48,0,3,3,3,space,0.300499175,space,0.533812562,space,0.483893047,space,1.317216381,space,0.883779286,space,0.483850022,space,0.683768865,j,1,1.600484413,SPR,21,A,M,59.98844453
2,25,0,4,4,2,space,0.40064412,space,0.300441545,space,0.450594818,space,0.333686485,space,0.383690472,space,0.550514767,space,0.750470715,f,1,0.933725247,SPR,21,A,M,59.98844453
1,34,0,5,5,1,space,0.367127211,space,0.500509596,space,0.433831035,space,0.417145803,space,0.51717746,space,0.550146484,space,2.567182631,j,1,2.315967455,SPR,21,A,M,59.98844453
1,54,0,6,6,5,space,0.283866048,space,0.433881166,space,0.567066975,space,0.550527399,space,0.516766941,space,0.567327102,space,0.583747865,j,1,2.050555819,SPR,21,A,M,59.98844453
3,63,0,7,7,10,space,0.267181605,space,0.301469816,space,0.400452281,space,0.36713629,space,0.317140593,space,0.367064844,space,0.333789115,f,1,1.633845403,SPR,21,A,M,59.98844453
3,65,0,8,8,11,space,0.333885034,space,0.533855982,space,0.400452676,space,0.40049886,space,0.350499215,space,0.433718537,space,0.533787694,f,1,1.68412728,SPR,21,A,M,59.98844453
3,33,0,9,9,8,space,0.600526254,space,1.000499333,space,0.417145013,space,0.350404085,space,0.333828193,space,0.36711458,space,0.667118369,f,1,1.13384343,SPR,21,A,M,59.98844453
2,17,0,10,10,0,space,0.366760902,space,0.433973927,space,0.433956954,space,0.417182118,space,1.233410095,space,0.317145329,space,0.517141145,f,1,1.733834825,SPR,21,A,M,59.98844453
3,15,0,11,11,7,space,0.383848758,space,0.317156382,space,1.050611476,space,0.566936715,space,0.484111728,space,0.400460966,space,0.633763299,f,1,1.383696393,SPR,21,A,M,59.98844453
1,42,0,0,0,4,space,0.633972901,space,0.533857166,space,0.450437716,space,0.517077594,space,0.550491478,space,1.050441347,space,0.550501741,j,1,1.434383657,SPR,21,A,M,59.98844453
2,3,0,1,1,1,space,0.250289929,space,0.567055528,space,0.417206591,space,0.433384201,space,0.450471663,space,0.883891389,space,0.650391296,f,1,1.150535372,SPR,21,A,M,59.98844453
3,4,0,2,2,8,space,0.300534306,space,0.383690866,space,0.28392052,space,0.367279577,space,0.500595647,space,0.500500912,space,0.367155632,j,1,1.033817298,SPR,21,A,M,59.98844453
3,9,0,3,3,10,space,0.233882587,space,0.450588503,space,0.467061765,space,0.367171816,space,0.43379472,space,0.383898494,space,0.483836996,f,1,1.433752089,SPR,21,A,M,59.98844453
3,10,0,4,4,11,space,0.434136556,space,0.533982296,space,0.53384414,space,0.450587319,space,0.550330823,space,0.483761602,space,0.733416016,j,1,1.10056849,SPR,21,A,M,59.98844453
3,8,0,5,5,9,space,0.883910731,space,0.667286129,space,0.483913573,space,0.500463018,space,0.400529649,space,0.450527714,space,0.500487886,j,1,1.383721261,SPR,21,A,M,59.98844453
2,2,0,6,6,0,space,0.333854245,space,0.350516188,space,0.300537859,space,0.350460137,space,0.633464884,space,1.000468939,space,0.567201973,j,1,1.850391059,SPR,21,A,M,59.98844453
1,43,0,7,7,5,space,0.300527596,space,0.500524991,space,0.400404124,space,0.33386214,space,0.450377717,space,0.733552987,space,0.583765628,f,1,1.2504569,SPR,21,A,M,59.98844453
3,3,0,8,8,7,space,0.333947401,space,0.383862969,space,0.517431272,space,0.53383743,space,1.01718496,space,0.383651393,space,0.483523975,f,1,1.583898652,SPR,21,A,M,59.98844453
1,37,0,9,9,3,space,0.450480742,space,0.41709962,space,0.483832259,space,0.567225262,space,0.767339102,space,1.717202091,space,0.667025213,f,1,2.017188118,SPR,21,A,M,59.98844453
3,1,0,10,10,6,space,0.250418611,space,0.617139645,space,0.317166645,space,0.400427414,space,0.367194315,space,0.45049811,space,1.01718496,j,0,4.200482518,SPR,21,A,M,59.98844453
2,16,0,11,11,2,space,0.350494873,space,1.283523422,space,1.250616371,space,0.700371599,space,0.50046736,space,0.467290708,space,0.900514649,j,1,3.150465505,SPR,21,A,M,59.98844453
1,51,0,0,0,3,space,0.267304366,space,0.53381572,space,0.383703498,space,0.367030502,space,0.41709883,space,0.650139853,space,0.666611141,f,1,1.234325868,SPR,21,A,M,59.98844453
1,52,0,1,1,4,space,0.283896837,space,0.417192381,space,0.450440874,space,0.600126787,space,0.650501031,space,0.383912705,space,0.550716474,j,1,0.917150934,SPR,21,A,M,59.98844453
2,18,0,2,2,0,space,0.367344707,space,0.467143079,space,0.450507978,space,0.433746563,space,0.433815641,space,0.817265722,space,1.367165895,j,1,1.250492031,SPR,21,A,M,59.98844453
3,24,0,3,3,8,space,0.317240459,space,0.350475531,space,0.400437282,space,0.350553293,space,0.333482804,space,0.333854245,space,0.466807954,j,1,2.283881047,SPR,21,A,M,59.98844453
3,29,0,4,4,10,space,0.300473123,space,0.650483663,space,0.500523412,space,0.533780983,space,0.533813746,space,0.500469729,space,0.483697261,f,1,1.983780549,SPR,21,A,M,59.98844453
3,43,0,5,5,6,space,0.26674977,space,0.433810509,space,0.417368431,space,0.400412414,space,0.367226683,space,0.333820693,space,0.300371678,f,1,1.150673528,SPR,21,A,M,59.98844453
3,30,0,6,6,11,space,0.300513386,space,0.300557201,space,0.300776671,space,0.317087699,space,0.400516228,space,0.350540267,space,0.383793496,j,1,1.217146829,SPR,21,A,M,59.98844453
1,53,0,7,7,5,space,0.300506281,space,0.333746089,space,0.350561582,space,0.400376888,space,0.483761207,space,0.466845848,space,0.550369507,f,1,1.43410103,SPR,21,A,M,59.98844453
2,23,0,8,8,2,space,0.233819035,space,0.300778644,space,0.400468465,space,0.433761563,space,0.433806562,space,1.350766842,space,0.683789391,f,1,3.167411259,SPR,21,A,M,59.98844453
3,28,0,9,9,9,space,0.300458124,space,0.367167868,space,0.317234143,space,0.367227473,space,0.767150816,space,0.367133132,space,0.317165066,j,1,1.200687383,SPR,21,A,M,59.98844453
2,19,0,10,10,1,space,0.300458124,space,0.367160368,space,0.483946336,space,0.600525464,space,0.517126145,space,0.51717075,space,0.80047036,f,1,3.051348437,SPR,21,A,M,59.98844453
3,48,0,11,11,7,space,0.383823101,space,0.550760684,space,0.733802457,space,0.450421532,space,0.350545004,space,0.400449913,space,0.533995716,j,1,0.967199131,SPR,21,A,M,59.98844453
3,40,0,0,0,7,space,0.284119464,space,0.417147777,space,0.400426624,space,0.467000187,space,0.400484255,space,0.416959885,space,0.333893323,j,1,1.383866127,SPR,21,A,M,59.98844453
3,16,0,1,1,8,space,0.367183263,space,0.516758257,space,0.333878324,space,0.333842009,space,0.417117777,space,0.416627128,space,0.43474444,j,1,1.783794602,SPR,21,A,M,59.98844453
2,32,0,2,2,2,space,0.433829061,space,0.28375355,space,0.500449203,space,0.450472057,space,0.750502294,space,1.983944362,space,0.633721853,j,1,2.016884965,SPR,21,A,M,59.98844453
1,63,0,3,3,5,space,0.350333034,space,0.517234696,space,0.50067933,space,0.383730734,space,0.517100093,space,1.517344431,space,1.050480031,f,1,1.90046215,SPR,21,A,M,59.98844453
3,60,0,4,4,11,space,0.300553648,space,0.333881087,space,0.383516396,space,0.333778852,space,0.300279706,space,0.300564306,space,0.03379993,j,1,2.150521951,SPR,21,A,M,59.98844453
3,55,0,5,5,10,space,0.233914165,space,0.417383825,space,0.467027029,space,0.367192736,space,0.450497715,space,0.467162026,space,0.517136803,f,1,1.100651383,SPR,21,A,M,59.98844453
2,30,0,6,6,1,space,0.283784339,space,0.41712804,space,0.467103606,space,1.33386885,space,0.733937454,space,0.50013855,space,0.633816983,j,1,2.08401944,SPR,21,A,M,59.98844453
3,39,0,7,7,6,space,0.283965914,space,0.283947362,space,0.634088952,space,0.483809364,space,0.383856653,space,0.400063867,space,0.350476715,f,1,2.033923481,SPR,21,A,M,59.98844453
3,20,0,8,8,9,space,0.23381943,space,0.400495702,space,0.333720827,space,0.333710564,space,0.300422598,space,0.350546188,space,0.533715458,j,1,1.067172763,SPR,21,A,M,59.98844453
