Type,ID,practicetrials.thisRepN,practicetrials.thisTrialN,practicetrials.thisN,practicetrials.thisIndex,key_resp_12.keys,key_resp_12.rt,Atests1.keys,Atests1.rt,Atests2.keys,Atests2.rt,Atests3.keys,Atests3.rt,Atests4.keys,Atests4.rt,Atests5.keys,Atests5.rt,Atests6.keys,Atests6.rt,key_resp_8.keys,key_resp_8.corr,key_resp_8.rt,expName,participant,version,Gender,frameRate
3,40,0,7,7,7,space,0.350561977,space,0.367204184,space,0.449969172,space,0.533809799,space,0.383803365,space,0.367118922,space,0.383929283,j,1,2.984131859,SPR,15,A,M,59.99696863
2,26,0,8,8,0,space,0.784054729,space,0.433949454,space,0.650579582,space,0.650454847,space,0.75031006,space,0.517222854,space,1.050461084,j,1,3.434001953,SPR,15,A,M,59.99696863
3,20,0,9,9,9,space,0.383831785,space,0.400425045,space,0.400679646,space,0.383731918,space,0.383820733,space,0.383913099,space,0.600473755,j,1,3.133830404,SPR,15,A,M,59.99696863
3,60,0,10,10,11,space,0.400533991,space,0.333723195,space,0.400953194,space,0.350507899,space,0.449882331,space,0.433741037,space,0.417184486,j,1,1.417233828,SPR,15,A,M,59.99696863
1,63,0,11,11,5,space,0.533821641,space,0.35049882,space,0.483833048,space,0.983786075,space,1.000395914,space,1.917351852,space,0.883771391,f,1,2.700029763,SPR,15,A,M,59.99696863
1,51,0,0,0,3,space,1.067292761,space,0.850520136,space,1.534310316,space,0.800437203,space,0.717325642,space,0.883971125,space,1.083867469,f,1,1.750422953,SPR,15,A,M,59.99696863
1,52,0,1,1,4,space,0.667222183,space,0.633974875,space,0.667377707,space,0.883821522,space,0.96730334,space,0.633768826,space,1.050507662,j,1,1.450447189,SPR,15,A,M,59.99696863
3,48,0,2,2,7,space,0.417541322,space,0.800484176,space,0.717140514,space,1.050491083,space,0.633851719,space,0.533735589,space,0.633767641,j,1,1.100729145,SPR,15,A,M,59.99696863
3,24,0,3,3,8,space,0.400555701,space,0.583846153,space,0.767238051,space,0.86709958,space,0.533927428,space,0.53376401,space,0.467102817,j,1,2.200373178,SPR,15,A,M,59.99696863
3,30,0,4,4,11,space,0.400505965,space,0.400479913,space,0.317177697,space,0.417236591,space,0.333923718,space,0.383802575,space,0.517180618,f,0,5.41737001,SPR,15,A,M,59.99696863
3,29,0,5,5,10,space,1.000517096,space,1.050435427,space,1.633902639,space,1.017177855,space,0.733787457,space,1.000300389,space,1.500511965,f,1,1.817136645,SPR,15,A,M,59.99696863
1,53,0,6,6,5,space,0.60008692,space,1.183733734,space,0.800564701,space,1.067100922,space,0.817225459,space,0.533767168,space,0.767297656,f,1,2.683852943,SPR,15,A,M,59.99696863
3,43,0,7,7,6,space,0.550129906,space,0.633944875,space,0.483773444,space,0.500404598,space,0.417102777,space,0.450375349,space,0.867097606,f,1,1.200190418,SPR,15,A,M,59.99696863
3,28,0,8,8,9,space,0.667039423,space,0.917225144,space,1.217185908,space,0.483836601,space,0.733914955,space,0.43380972,space,0.533849272,j,1,1.76744489,SPR,15,A,M,59.99696863
2,23,0,9,9,2,space,0.433496304,space,1.617232801,space,0.784041308,space,0.767095554,space,0.700532254,space,0.800212996,space,0.800415493,f,1,3.833981348,SPR,15,A,M,59.99696863
2,19,0,10,10,1,space,0.434471287,space,0.434118793,space,0.633626328,space,0.983756471,space,0.767217525,space,0.983780154,space,1.10047415,f,1,2.550615423,SPR,15,A,M,59.99696863
2,18,0,11,11,0,space,0.466904268,space,0.450463768,space,0.567165658,space,0.416986727,space,0.500532096,space,0.617131356,space,0.667134553,j,1,4.200746592,SPR,15,A,M,59.99696863
3,65,0,0,0,11,space,0.550694369,space,0.617141619,space,0.750687422,space,0.383804549,space,0.433822746,space,0.417132382,space,0.450465742,f,1,1.400085972,SPR,15,A,M,59.99696863
2,33,0,1,1,4,space,0.800674435,space,0.700456466,space,0.733973769,space,1.300512991,space,0.633912902,space,0.967126501,space,0.950697053,f,1,2.033773878,SPR,15,A,M,59.99696863
1,54,0,2,2,5,space,0.350520136,space,1.133853298,space,0.717243143,space,0.516738521,space,1.117230828,space,0.117124645,space,2.267164237,j,1,7.750710316,SPR,15,A,M,59.99696863
3,14,0,3,3,6,space,0.467146237,space,0.950379296,space,0.617165303,space,0.700523964,space,1.033586776,space,0.733965085,space,0.63384264,j,1,1.567189342,SPR,15,A,M,59.99696863
3,33,0,4,4,8,space,0.384232041,space,0.450650475,space,0.667127843,space,0.534076636,space,0.45064337,space,0.417230275,space,0.466997029,f,1,1.133867113,SPR,15,A,M,59.99696863
1,48,0,5,5,3,space,0.350595529,space,0.533886376,space,0.500401046,space,0.63379172,space,0.633783431,space,0.450500478,space,0.700505807,j,1,1.833915428,SPR,15,A,M,59.99696863
3,35,0,6,6,9,space,0.317127172,space,0.383897705,space,0.500423545,space,0.583363793,space,0.550418453,space,0.433917086,space,0.467164,f,1,1.067087107,SPR,15,A,M,59.99696863
1,34,0,7,7,1,space,0.383892179,space,0.41718725,space,1.100601253,space,0.900723066,space,0.550308718,space,0.617200434,space,0.983860679,j,1,2.967169526,SPR,15,A,M,59.99696863
2,17,0,8,8,0,space,0.367206157,space,0.45049732,space,0.967180184,space,0.583787733,space,0.700596595,space,0.767170553,space,0.783755918,f,1,4.283900389,SPR,15,A,M,59.99696863
3,15,0,9,9,7,space,0.483575684,space,0.600516386,space,0.433782089,space,0.450509162,space,0.467145842,space,0.500440519,space,1.267330813,f,1,1.217128277,SPR,15,A,M,59.99696863
3,63,0,10,10,10,space,0.400539517,space,0.917121724,space,0.617191355,space,0.600791907,space,0.467189657,space,0.617122277,space,1.350517767,f,1,2.083938125,SPR,15,A,M,59.99696863
2,25,0,11,11,2,space,0.600551911,space,0.767303576,space,0.750461637,space,1.100507307,space,0.483805022,space,0.533502304,space,0.90052057,f,1,1.685218313,SPR,15,A,M,59.99696863
