Type,ID,practicetrials.thisRepN,practicetrials.thisTrialN,practicetrials.thisN,practicetrials.thisIndex,key_resp_12.keys,key_resp_12.rt,Atests1.keys,Atests1.rt,Atests2.keys,Atests2.rt,Atests3.keys,Atests3.rt,Atests4.keys,Atests4.rt,Atests5.keys,Atests5.rt,Atests6.keys,Atests6.rt,key_resp_8.keys,key_resp_8.corr,key_resp_8.rt,expName,participant,version,Gender,frameRate
2,3,0,0,0,1,space,0.650384585,space,0.534369131,space,0.635885367,space,0.635180774,space,0.81831373,space,1.05111673,space,1.733897587,f,1,2.568422083,SPR,8,A,F,60.08177301
3,9,0,1,1,10,space,0.533424937,space,0.668263875,space,0.517750608,space,0.416705284,space,0.46752873,space,0.417036857,space,0.434449182,f,1,1.434905095,SPR,8,A,F,60.08177301
3,8,0,2,2,9,space,0.532380482,space,0.634133951,space,0.583153797,space,0.551554091,space,0.533117442,space,0.518449675,space,0.433731168,j,1,0.915596883,SPR,8,A,F,60.08177301
2,16,0,3,3,2,space,0.450416795,space,0.467227946,space,0.484661191,space,0.417179355,space,0.483459634,space,0.450626002,space,0.450281008,j,1,1.402277118,SPR,8,A,F,60.08177301
2,2,0,4,4,0,space,0.46728163,space,0.533249677,space,0.549680308,space,0.683679656,space,1.151720746,space,0.766827532,space,0.716881966,j,1,3.267120817,SPR,8,A,F,60.08177301
1,43,0,5,5,5,space,0.36639775,space,0.633603039,space,0.618507384,space,0.883803759,space,0.800218128,space,0.633983559,space,1.168469924,f,1,1.216098032,SPR,8,A,F,60.08177301
3,10,0,6,6,11,space,0.383544816,space,0.616831361,space,0.532736133,space,0.467928987,space,0.71714604,space,0.449165502,space,0.435315614,j,1,1.06685619,SPR,8,A,F,60.08177301
1,37,0,7,7,3,space,0.484355276,space,0.516299186,space,1.300038131,space,0.600718093,space,0.618275678,space,0.683461765,space,0.700045552,f,1,1.40170397,SPR,8,A,F,60.08177301
3,1,0,8,8,6,space,0.400705303,space,0.467113475,space,0.650361296,space,0.582911433,space,0.501143532,space,0.566143702,space,0.501169585,f,1,1.766783717,SPR,8,A,F,60.08177301
3,4,0,9,9,8,space,0.483891468,space,0.551781061,space,0.550215167,space,0.649713939,space,0.78296409,space,0.802080858,space,0.601543868,j,1,2.850359481,SPR,8,A,F,60.08177301
3,3,0,10,10,7,space,0.416075296,space,0.450233246,space,0.566590142,space,0.482540703,space,0.433635249,space,0.500858143,space,0.584934029,f,1,2.249456654,SPR,8,A,F,60.08177301
1,42,0,11,11,4,space,0.39958506,space,0.416074111,space,0.483532264,space,0.584290224,space,0.800708382,space,0.715674487,space,0.539773378,j,1,0.799798925,SPR,8,A,F,60.08177301
3,28,0,0,0,9,space,0.484053702,space,0.750487294,space,0.58254315,space,0.535047277,space,0.667443232,space,0.583921547,space,0.467147027,j,1,1.285220366,SPR,8,A,F,60.08177301
3,43,0,1,1,6,space,0.48459093,space,0.550630028,space,0.551674089,space,0.450553372,space,0.515632488,space,0.450206799,space,0.517365352,f,1,0.851937216,SPR,8,A,F,60.08177301
2,23,0,2,2,2,space,0.501429712,space,0.499735136,space,0.501635366,space,0.583775497,space,0.583552079,space,0.582867223,space,0.518241257,j,0,1.133737642,SPR,8,A,F,60.08177301
3,30,0,3,3,11,space,0.467294261,space,0.601382818,space,0.667072975,space,0.650580371,space,0.467931355,space,0.500816696,space,0.434845886,j,1,1.017045226,SPR,8,A,F,60.08177301
2,19,0,4,4,1,space,0.383830206,space,0.450657186,space,0.450682448,space,0.650508531,space,0.666891005,space,0.51839757,space,0.482838724,f,1,2.285768251,SPR,8,A,F,60.08177301
3,29,0,5,5,10,space,0.417064489,space,0.650688922,space,0.517505481,space,0.500792618,space,0.465918233,space,0.518140996,space,0.41714304,f,1,0.684278067,SPR,8,A,F,60.08177301
1,51,0,6,6,3,space,0.4170037,space,0.417320668,space,0.484135017,space,0.550377796,space,0.667318892,space,0.666849953,space,0.932819737,f,1,2.251341489,SPR,8,A,F,60.08177301
2,18,0,7,7,0,space,0.368272323,space,0.400556885,space,0.482518992,space,0.58494745,space,0.516645759,space,0.566981714,space,0.634088557,j,1,2.467835041,SPR,8,A,F,60.08177301
3,24,0,8,8,8,space,0.48413699,space,0.434839175,space,0.517215354,space,0.468294901,space,0.434263659,space,0.433720905,space,0.567897092,j,1,1.612900246,SPR,8,A,F,60.08177301
3,48,0,9,9,7,space,0.399757952,space,0.500946957,space,0.434998251,space,0.518360466,space,0.416393448,space,0.501182611,space,0.416165294,j,1,1.333724379,SPR,8,A,F,60.08177301
1,53,0,10,10,5,space,0.417673952,space,0.401696865,space,0.40071004,space,0.417075541,space,0.399697953,space,0.516708126,space,0.666994029,f,1,2.650964444,SPR,8,A,F,60.08177301
1,52,0,11,11,4,space,0.433564198,space,0.982762541,space,0.434141687,space,0.584729164,space,0.651214702,space,0.766788059,space,0.949596547,j,1,1.468594501,SPR,8,A,F,60.08177301
