Type,ID,practicetrials.thisRepN,practicetrials.thisTrialN,practicetrials.thisN,practicetrials.thisIndex,key_resp_12.keys,key_resp_12.rt,Atests1.keys,Atests1.rt,Atests2.keys,Atests2.rt,Atests3.keys,Atests3.rt,Atests4.keys,Atests4.rt,Atests5.keys,Atests5.rt,Atests6.keys,Atests6.rt,key_resp_8.keys,key_resp_8.corr,key_resp_8.rt,expName,participant,version,Gender,frameRate
2,52,0,0,0,4,space,0.41725238,space,0.583970098,space,0.550489899,space,0.550441347,space,0.467159263,space,0.467356233,space,0.667227709,j,1,0.716708679,SPR,23,B,F,59.98077492
3,48,0,1,1,7,space,0.433860245,space,0.450477189,space,0.450465742,space,0.41707712,space,0.467211762,space,0.417107909,space,0.450462189,j,1,0.750465584,SPR,23,B,F,59.98077492
1,19,0,2,2,1,space,0.633750668,space,0.40038873,space,0.450617318,space,0.450466137,space,0.500410914,space,0.500374599,space,0.433759589,f,1,0.933668012,SPR,23,B,F,59.98077492
3,43,0,3,3,6,space,0.517203118,space,0.417142645,space,0.400503202,space,0.384178358,space,0.41722317,space,0.400510307,space,0.417081067,f,1,0.683962283,SPR,23,B,F,59.98077492
3,30,0,4,4,11,space,0.633527646,space,0.43385235,space,0.4504614,space,0.450467321,space,0.517155355,space,0.483841338,space,0.583790496,j,1,0.900436098,SPR,23,B,F,59.98077492
1,18,0,5,5,0,space,0.500593279,space,0.400458597,space,0.433789983,space,0.400103735,space,0.483651867,space,0.400588858,space,0.483897389,j,1,1.117370957,SPR,23,B,F,59.98077492
3,29,0,6,6,10,space,0.583910889,space,0.450650475,space,0.417132777,space,0.43396998,space,0.400465308,space,0.467141895,space,0.450418769,f,1,0.983825548,SPR,23,B,F,59.98077492
1,23,0,7,7,2,space,0.73388456,space,0.401066481,space,0.433836956,space,0.43390485,space,0.417083041,space,0.417167908,space,0.383855074,f,1,0.800235891,SPR,23,B,F,59.98077492
2,53,0,8,8,5,space,0.600621779,space,0.383801786,space,0.383887047,space,0.400422282,space,0.400451492,space,0.400509517,space,0.467103606,f,1,1.583776681,SPR,23,B,F,59.98077492
3,28,0,9,9,9,space,0.51741114,space,0.500477228,space,0.417476587,space,0.467141106,space,0.433402753,space,0.417172645,space,0.36734076,j,1,0.717421956,SPR,23,B,F,59.98077492
2,51,0,10,10,3,space,0.51721417,space,0.400422282,space,0.4504614,space,0.41714975,space,0.467109527,space,0.450472452,space,0.567216183,f,1,0.950550214,SPR,23,B,F,59.98077492
3,24,0,11,11,8,space,0.600528228,space,0.417139487,space,0.417132382,space,0.400240706,space,0.417191197,space,0.483925415,space,0.433694064,j,1,0.983924231,SPR,23,B,F,59.98077492
2,43,0,0,0,5,space,1.250950312,space,0.467128869,space,0.450444032,space,0.383403108,space,0.450558109,space,0.417189618,space,0.450416401,f,1,0.550566082,SPR,23,B,F,59.98077492
3,9,0,1,1,10,space,0.4674636,space,0.417308037,space,0.41718646,space,0.417130408,space,0.467132816,space,0.4838741,space,0.500449597,j,0,0.850548556,SPR,23,B,F,59.98077492
3,8,0,2,2,9,space,0.550441347,space,0.400805565,space,0.517133645,space,0.500482755,space,0.466819006,space,0.417216854,space,0.467122948,j,1,0.650781289,SPR,23,B,F,59.98077492
1,2,0,3,3,0,space,0.483802654,space,0.600565727,space,0.450509557,space,0.417236986,space,0.433837351,space,0.36727563,space,0.517062989,j,1,1.100488755,SPR,23,B,F,59.98077492
3,1,0,4,4,6,space,0.500539201,space,0.38390481,space,0.41717975,space,0.383708235,space,0.417085804,space,0.367213262,space,0.400476755,f,1,0.750090196,SPR,23,B,F,59.98077492
3,10,0,5,5,11,space,0.617151487,space,0.433861824,space,0.450575477,space,0.433473015,space,0.400362283,space,0.40048307,space,0.383732313,j,1,0.667147579,SPR,23,B,F,59.98077492
2,37,0,6,6,3,space,0.483936073,space,0.400525701,space,0.450411269,space,0.733887324,space,0.500442887,space,0.483832259,space,0.5,f,1,0.867082212,SPR,23,B,F,59.98077492
1,3,0,7,7,1,space,1.000475649,space,0.450463373,space,0.500497754,space,0.483940809,space,0.500405388,space,0.500545517,space,0.417137908,f,1,1.683355583,SPR,23,B,F,59.98077492
3,4,0,8,8,8,space,0.617269906,space,0.617034647,space,0.550502925,space,0.383843627,space,0.400655567,space,0.36734747,space,0.333893323,j,1,0.700619489,SPR,23,B,F,59.98077492
1,16,0,9,9,2,space,0.500515123,space,0.583793654,space,0.434660363,space,0.450568372,space,0.400479123,space,0.400484649,space,0.400561227,j,1,1.617065041,SPR,23,B,F,59.98077492
3,3,0,10,10,7,space,0.433785641,space,0.433832614,space,0.433848008,space,0.483832653,space,0.40042465,space,0.383573237,space,0.4337438,f,1,1.017501139,SPR,23,B,F,59.98077492
2,42,0,11,11,4,space,0.383753234,space,0.516802862,space,0.40052057,space,0.383591,space,0.383986124,space,0.433821956,space,0.384001124,f,0,0.867130764,SPR,23,B,F,59.98077492
