Sentences,Question,word5,word4,word6,word1,word3,Ans,word2,lenth,Type,ID,practicetrials.thisRepN,practicetrials.thisTrialN,practicetrials.thisN,practicetrials.thisIndex,key_resp_12.keys,key_resp_12.rt,Atests1.keys,Atests1.rt,Atests2.keys,Atests2.rt,Atests3.keys,Atests3.rt,Atests4.keys,Atests4.rt,Atests5.keys,Atests5.rt,Atests6.keys,Atests6.rt,key_resp_8.keys,key_resp_8.corr,key_resp_8.rt,expName,participant,version,Grade,Gender,frameRate,session,date,
叔叔有很多棟房子和別墅,叔叔沒有很多房子？,和,房子,別墅,叔叔,很多棟,j,有,11,3,8,0,0,0,23,space,0.784095843177,space,0.350161128095,space,0.400313730061,space,0.38404816002,space,0.350408228027,space,0.46682466325,space,0.333721088129,j,1,1.30059982915,SPR,33,A,,f,60.0065847844,001,2016_11_23_1637,
表揚工人的廠長漲了薪水,廠長上調了薪水？,漲了,廠長,薪水,表揚,的,f,工人,11,1,3,0,1,1,2,space,0.383795928617,space,0.350489542063,space,0.367086289218,space,0.333791744488,space,0.366820242285,space,0.383792770765,space,0.40041556998,f,1,1.55044430619,SPR,33,A,,f,60.0065847844,001,2016_11_23_1637,
厭惡房東的小孩吃了蘋果,房東扔掉蘋果？,吃了,小孩,蘋果,厭惡,的,j,房東,11,1,2,0,2,2,1,space,0.317040658585,space,0.317108551884,space,0.283787165652,space,0.350458358531,space,0.333774376457,space,0.333770034456,space,0.367122604192,j,1,1.4337937971,SPR,33,A,,f,60.0065847844,001,2016_11_23_1637,
小陳賄賂的企劃員擅長宣傳,小陳不懂宣傳？,擅長,企劃員,宣傳,小陳,的,j,賄賂,12,2,36,0,3,3,11,space,0.317099867854,space,0.300415491016,space,0.300392202073,space,0.350460726913,space,0.283763481944,space,0.317123156827,space,0.350370334112,f,0,2.30067127498,SPR,33,A,,f,60.0065847844,001,2016_11_23_1637,
局長愛慕的學生考上了大學,學生考上了大學？,考上了,學生,大學,局長,的,f,愛慕,12,2,33,0,4,4,8,space,0.38375487685,space,0.483822059614,space,0.450140681176,space,0.367138788046,space,0.300469568814,space,0.433940636023,space,0.350692037697,f,1,1.88397474057,SPR,33,A,,f,60.0065847844,001,2016_11_23_1637,
主人誣陷的管家怒斥了園丁,主人誇獎了園丁？,怒斥了,管家,園丁,主人,的,j,誣陷,12,2,34,0,5,5,9,space,0.367117472721,space,0.333783849928,space,0.35045756906,space,0.500479989627,space,0.35013112874,space,0.483773508051,space,0.366995106946,j,1,3.06680934777,SPR,33,A,,f,60.0065847844,001,2016_11_23_1637,
老師這次沒有劃考試的重點,老師劃了考試重點？,的,劃考試,重點,老師,沒有,j,這次,12,3,4,0,6,6,19,space,0.350387702172,space,0.333968582767,space,0.467130972422,space,0.283764271386,space,0.350557040627,space,0.583960688207,space,0.533724798588,j,1,1.26709923628,SPR,33,A,,f,60.0065847844,001,2016_11_23_1637,
船長招待的賓客接受了訪問,賓客接受了訪問？,接受了,賓客,訪問,船長,的,f,招待,12,2,37,0,7,7,12,space,0.433886163519,space,0.334486861073,space,0.300599434413,space,0.350477700209,space,0.25044920083,space,0.350417701527,space,0.350412175292,f,1,1.55006852484,SPR,33,A,,f,60.0065847844,001,2016_11_23_1637,
搶匪指使的殺手發生了不測,殺手遭遇不測了？,發生了,殺手,不測,搶匪,的,f,指使,12,2,35,0,8,8,10,space,0.3171602613,space,0.36707050007,space,0.383817243943,space,0.317149998358,space,0.350435069558,space,0.30044470093,space,0.483673247043,f,1,2.6836714313,SPR,33,A,,f,60.0065847844,001,2016_11_23_1637,
傷害弟弟的同學打了老師,同學推開了老師？,打了,同學,老師,傷害,的,j,弟弟,11,1,4,0,9,9,3,space,0.35035572917,space,0.333749508573,space,0.250373807736,space,0.317085657618,space,0.31702013273,space,0.350380597054,space,0.383630932192,j,1,1.86743917631,SPR,33,A,,f,60.0065847844,001,2016_11_23_1637,
嬸嬸救治的鄰居染上了毒癮,嬸嬸染上了毒癮？,染上了,鄰居,毒癮,嬸嬸,的,j,救治,12,2,38,0,10,10,13,space,0.333787797194,space,0.30041864884,space,0.266795690201,space,0.300461279519,space,0.400412017421,space,0.283748087531,space,0.466763875098,j,1,1.10044651668,SPR,33,A,,f,60.0065847844,001,2016_11_23_1637,
警察逮捕了正在逃跑的罪犯,罪犯正在逃跑？,的,逃跑,罪犯,警察,正在,f,逮捕了,12,3,1,0,11,11,16,space,0.283740587678,space,0.33352609232,space,0.300394965161,space,0.367063000216,space,0.283834927744,space,0.350303230312,space,0.317127104092,f,1,1.11722365464,SPR,33,A,,f,60.0065847844,001,2016_11_23_1637,
欽佩領隊的組長煮了美食,組長討厭領隊？,煮了,組長,美食,欽佩,的,j,領隊,11,1,6,0,12,12,5,space,0.300458121696,space,0.350395596732,space,0.283727166941,space,0.350388096878,space,0.300446674577,space,0.383699614904,space,0.400595171377,j,1,2.08391726809,SPR,33,A,,f,60.0065847844,001,2016_11_23_1637,
究竟存不存在外星人仍是個謎,還沒法確定外星人的存在？,是個,仍,謎,究竟,外星人,f,存不存在,13,3,3,0,13,13,18,space,0.300396544073,space,0.467110051832,space,0.283724798559,space,0.367053526745,space,0.367078789335,space,0.467015711765,space,0.283680983732,f,1,1.60064703866,SPR,33,A,,f,60.0065847844,001,2016_11_23_1637,
刺客襲擊的鐵匠鑄造了寶劍,鐵匠救了刺客？,鑄造了,鐵匠,寶劍,刺客,的,f,襲擊,12,2,39,0,14,14,14,space,0.383745403378,space,0.350395201996,space,0.267106341373,space,0.317129077739,space,0.333773981722,space,0.517058184545,space,0.350371518289,j,0,2.28393203093,SPR,33,A,,f,60.0065847844,001,2016_11_23_1637,
賞識徐總的詩人獲得了好評,徐總獲得了好評？,獲得了,詩人,好評,賞識,的,j,徐總,12,1,8,0,15,15,7,space,0.350778483204,space,0.467113209656,space,0.433719193417,space,0.383736324642,space,0.400481489603,space,0.450591066212,space,0.500380518119,j,1,1.3671462879,SPR,33,A,,f,60.0065847844,001,2016_11_23_1637,
傳統小說有很多精華的部分,小說裡沒有精華？,的,精華,部分,傳統小說,很多 ,j,有 ,12,3,6,0,16,16,21,space,0.400196890492,space,0.750468937273,space,0.467132156627,space,0.533762297768,space,0.467062684445,space,0.450491199939,space,0.45042764867,j,1,1.95042488558,SPR,33,A,,f,60.0065847844,001,2016_11_23_1637,
公園裡擠滿了玩鬧的小孩,公園裡有小孩？,的,玩鬧,小孩,公園裡,滿了,f,擠,11,3,7,0,17,17,22,space,0.317195786833,space,0.383789612941,space,0.567075394705,space,0.450430806493,space,0.483453778084,space,0.517203839292,space,0.483779823699,f,1,1.10043428009,SPR,33,A,,f,60.0065847844,001,2016_11_23_1637,
羞辱小周的導演做了壞事,導演做了不好的事？,做了,導演,壞事,羞辱,的,f,小周,11,1,5,0,18,18,4,space,0.317101052031,space,0.367155366635,space,0.350429938087,space,0.333886874025,space,0.417047842639,space,0.450418569904,space,0.467116367479,f,1,1.53381084933,SPR,33,A,,f,60.0065847844,001,2016_11_23_1637,
戰士掩護的村民躲進了樹洞,村民跑出了樹洞？,躲進了,村民,樹洞,戰士,的,j,掩護,12,2,40,0,19,19,15,space,0.316786058829,space,0.433770113392,space,0.466787953512,space,0.484015081805,space,0.500448411389,space,0.450535804237,space,0.750418017298,j,1,1.75038959685,SPR,33,A,,f,60.0065847844,001,2016_11_23_1637,
茶餐廳裡有很多好吃的甜點,茶餐廳裡有甜點？,的,好吃,甜點,茶餐廳裡,很多,f,有,12,3,5,0,20,20,20,space,0.35057164554,space,0.517076342046,space,0.483726535371,space,0.466843215487,space,0.417062052846,space,0.483816533437,space,0.517074368399,f,1,0.967008606676,SPR,33,A,,f,60.0065847844,001,2016_11_23_1637,
舉薦小潘的水手開啟了旅程,水手開啟了旅程？,開啟了,水手,旅程,舉薦,的,f,小潘,12,1,7,0,21,21,6,space,0.383480935416,space,0.450360939576,space,0.550424964516,space,0.500458674331,space,0.617126551457,space,0.767090157547,space,0.567118420091,f,1,0.650490173633,SPR,33,A,,f,60.0065847844,001,2016_11_23_1637,
司機們大部分都比較好說話,司機們討厭說話？,好,比較,說話,司機們,都,j,大部分,12,3,2,0,22,22,17,space,0.283768218709,space,0.483735219401,space,0.350213232246,space,0.416882451478,space,0.417022185313,space,0.400464121572,space,0.400469253043,j,1,1.76733370492,SPR,33,A,,f,60.0065847844,001,2016_11_23_1637,
崇拜小張的作家寫了首詩,作家會寫詩歌？,寫了,作家,詩歌,崇拜,的,f,小張,11,1,1,0,23,23,0,space,0.0670576319098,space,0.517016738071,space,0.333691088774,space,0.300486147404,space,0.267096867901,space,0.300467989902,space,0.31707499997,f,1,1.20044304308,SPR,33,A,,f,60.0065847844,001,2016_11_23_1637,
有人明年要在高雄舉辦演唱會,高雄明年有演唱會？,舉辦,高雄,演唱會,有人,要在,f,明年,13,3,17,0,0,0,16,space,1.0339288731,space,0.417148103646,space,0.333720693394,space,0.417110209732,space,0.350388491614,space,0.383507776947,space,0.417096394231,f,1,1.18382182281,SPR,33,A,,f,60.0065847844,001,2016_11_23_1637,
小白忽视的企業家投資了廣告,企業家投資了廣告？,投資了,企業家,廣告,小白,的,f,忽視,13,2,55,0,1,1,14,space,0.367168787401,space,0.383818822855,space,0.333744377072,space,0.3671601034,space,0.300416675222,space,0.383667247195,space,0.400603065937,f,1,0.950371991959,SPR,33,A,,f,60.0065847844,001,2016_11_23_1637,
隊長袒護的消防員聲援了遊行,隊長聲援了遊行？,聲援了,消防員,遊行,隊長,的,j,袒護,13,2,52,0,2,2,11,space,0.35048717371,space,0.400412412157,space,0.333775955369,space,0.317107367708,space,0.467066237004,space,0.366839189257,space,0.417152445647,f,0,2.5338424276,SPR,33,A,,f,60.0065847844,001,2016_11_23_1637,
小謝督促的技術員趕上了進度,技術員落下了進度？,趕上了,技術員,進度,小謝,的,j,督促,13,2,50,0,3,3,9,space,0.333806744165,space,0.417118499026,space,0.417038763902,space,0.333795297047,space,0.450486068468,space,0.467143603746,space,0.500383281178,f,0,1.83384858535,SPR,33,A,,f,60.0065847844,001,2016_11_23_1637,
夏天是個非常美麗的季節,夏天是個美麗的季節？,的,美麗,季節,夏天,非常,f,是個,11,3,23,0,4,4,22,space,0.350381386525,space,0.683783928864,space,0.450390544225,space,0.317058816116,space,0.350399938732,space,0.400473595044,space,0.300401675544,f,1,1.41727757454,SPR,33,A,,f,60.0065847844,001,2016_11_23_1637,
交警驅趕的行政人員亂扔垃圾,行政人員亂扔垃圾？,亂扔,行政人員,垃圾,交警,的,f,驅趕,13,2,53,0,5,5,12,space,0.350437832647,space,0.48375100852,space,0.350374676113,space,0.367105630896,space,0.417277574539,space,0.500444069388,space,0.583714377746,f,1,1.03376032412,SPR,33,A,,f,60.0065847844,001,2016_11_23_1637,
妹妹的個性一向是冷冰冰的,妹妹的個性熱情？,是,一向,冷冰冰的,妹妹,個性,j,的,11,3,20,0,6,6,19,space,0.350397175614,space,0.400384386448,space,0.433733403654,space,0.433779981598,space,0.383835006709,space,0.383807770442,space,0.417317442101,j,1,0.933908663021,SPR,33,A,,f,60.0065847844,001,2016_11_23_1637,
同情雇主的技工拿到了專利,雇主毆打了技工？,拿到了,技工,專利,同情,的,j,雇主,12,1,18,0,7,7,1,space,0.283941899164,space,0.383670799725,space,0.367286416469,space,0.300443122018,space,0.367138788075,space,0.383752903232,space,0.466836110369,j,1,3.13386934809,SPR,33,A,,f,60.0065847844,001,2016_11_23_1637,
雨後有時會見到漂亮的彩虹,雨後可能看到彩虹？,的,漂亮,彩虹,雨後,會見到,f,有時,12,3,21,0,8,8,20,space,0.283744535001,space,0.317073815764,space,0.317073421058,space,0.267021080072,space,0.31698184408,space,0.283711377822,space,0.383681062667,f,1,1.20072053708,SPR,33,A,,f,60.0065847844,001,2016_11_23_1637,
小崔照顧的飛行員擊落了敵機,飛行員打落了敵機？,擊落了,飛行員,敵機,小崔,的,f,照顧,13,2,49,0,9,9,8,space,0.28318323131,space,0.383938425541,space,0.300415491016,space,0.333856479963,space,0.333709246275,space,0.333488987875,space,0.383706720022,f,1,1.53384479598,SPR,33,A,,f,60.0065847844,001,2016_11_23_1637,
如果天氣好的話我就去野餐,天氣好就不去野餐？,就,我,去野餐,如果,的話,j,天氣好,12,3,24,0,10,10,23,space,0.300541409379,space,0.333744771808,space,0.283824664832,space,0.300543777732,space,0.283754797914,space,0.283423226123,space,0.350484805327,j,1,1.9337673503,SPR,33,A,,f,60.0065847844,001,2016_11_23_1637,
航海家資助的演員擔任了主角,演員當上了主角？,擔任了,演員,主角,航海家,的,f,資助,13,2,51,0,11,11,10,space,0.300432069635,space,0.38383224362,space,0.250455121743,space,0.300464437343,space,0.383761192526,space,0.300524436054,space,0.383751719026,f,1,1.56729288999,SPR,33,A,,f,60.0065847844,001,2016_11_23_1637,
嘲笑上司的會計偽造了帳目,會計偽造了帳目？,偽造了,會計,帳目,嘲笑,的,f,上司,12,1,23,0,12,12,6,space,0.417165076942,space,0.350485594798,space,0.367161287577,space,0.350422438263,space,0.350290204253,space,0.417343888897,space,0.433789849805,f,1,0.933877874224,SPR,33,A,,f,60.0065847844,001,2016_11_23_1637,
結識表哥的中醫師開了偏方,中醫生開錯了偏方？,開了,中醫師,偏方,結識,的,j,表哥,12,1,20,0,13,13,3,space,0.233817717613,space,0.350472963502,space,0.233697325486,space,0.333738061425,space,0.250430253858,space,0.317123156798,space,0.333774771192,j,1,2.85070466899,SPR,33,A,,f,60.0065847844,001,2016_11_23_1637,
辱罵農夫的木匠造出了新房,木匠造出了新房？,造出了,木匠,新房,辱罵,的,f,農夫,12,1,19,0,14,14,2,space,0.300142339052,space,0.317228944012,space,0.750422359328,space,0.967123472597,space,0.415690371941,space,0.368415734178,space,0.383768297615,f,1,1.31724078587,SPR,33,A,,f,60.0065847844,001,2016_11_23_1637,
政府輕視的逃亡者認清了事實,政府認清了事實？,認清了,逃亡者,事實,政府,的,j,輕視,13,2,56,0,15,15,15,space,0.300505883817,space,0.333722667012,space,0.28351835566,space,0.350479673856,space,0.283479277539,space,0.333771218604,space,0.433853795781,j,1,1.18394774114,SPR,33,A,,f,60.0065847844,001,2016_11_23_1637,
貴族拉攏的青年當上了執行長,貴族當上了執行長？,當上了,青年,執行長,貴族,的,j,拉攏,13,2,54,0,16,16,13,space,0.267167918995,space,0.300400096632,space,0.316724086471,space,0.30048298958,space,0.250393938855,space,0.300375623454,space,0.283800586418,j,1,1.35049901556,SPR,33,A,,f,60.0065847844,001,2016_11_23_1637,
