Sentences,Question,word5,word4,word6,word1,word3,Ans,word2,lenth,Type,ID,practicetrials.thisRepN,practicetrials.thisTrialN,practicetrials.thisN,practicetrials.thisIndex,key_resp_12.keys,key_resp_12.rt,Atests1.keys,Atests1.rt,Atests2.keys,Atests2.rt,Atests3.keys,Atests3.rt,Atests4.keys,Atests4.rt,Atests5.keys,Atests5.rt,Atests6.keys,Atests6.rt,key_resp_8.keys,key_resp_8.corr,key_resp_8.rt,expName,participant,version,Grade,Gender,frameRate,session,date,
厭煩醫生的病人嘀咕了幾句,病人喜歡醫生？,嘀咕了,病人,幾句,厭煩,的,j,醫生,12,1,10,0,0,0,1,space,0.393353511765,space,0.36033895977,space,0.376014743833,space,0.321752839467,space,0.407805642855,space,0.598622087804,space,0.481759281407,f,0,3.34287230036,SPR,wu,A,,male,59.6361659013,001,2016_04_28_1434,
這個問題同學們一起討論過,同學們沒討論問題？,一起,們,討論過,這個,同學,j,問題,12,3,16,0,1,1,23,space,0.327056388298,space,0.31041786565,space,0.362207596278,space,0.308331339962,space,1.2171940611,space,0.443310131293,space,0.427669872635,j,1,2.1070131894,SPR,wu,A,,male,59.6361659013,001,2016_04_28_1434,
在地人尊敬的導遊受到了表揚,在地人不喜歡導遊？,受到了,導遊,表揚,在地人,的,j,尊敬,13,2,44,0,2,2,11,space,0.310732068156,space,0.3768401175,space,0.430951630973,space,0.393915207955,space,0.460277461338,space,0.343450969802,space,0.396731188703,j,1,1.57895048468,SPR,wu,A,,male,59.6361659013,001,2016_04_28_1434,
欺瞞群眾的主席失去了權力,群眾得到了權力？,失去了,主席,權力,欺瞞,的,j,群眾,12,1,16,0,3,3,7,space,0.271976610071,space,0.326000888923,space,0.426819631186,space,0.443575782407,space,0.343654648816,space,0.807387153538,space,0.327001126552,j,1,1.93713344686,SPR,wu,A,,male,59.6361659013,001,2016_04_28_1434,
我們週末約了一起去打籃球,我們週末不去打籃球？,打,一起去,籃球,我們,約了,j,週末,12,3,12,0,4,4,19,space,0.327267567114,space,0.366040787907,space,0.460038256915,space,0.415172033769,space,0.460024046755,space,0.513970959164,space,0.65168086499,j,1,1.30527536534,SPR,wu,A,,male,59.6361659013,001,2016_04_28_1434,
舞者羨慕的造型師登上了雜誌,在雜誌上能看到舞者？,登上了,造型師,雜誌,舞者,的,j,羨慕,13,2,48,0,5,5,15,space,0.935784665497,space,0.432029235042,space,0.409189949627,space,0.343775435205,space,0.393751396346,space,0.327056388298,space,0.327191779576,j,1,4.19091788973,SPR,wu,A,,male,59.6361659013,001,2016_04_28_1434,
經常跑步能夠提高身體素質,跑步不利於健康？,身體,提高,素質,經常,能夠,j,跑步,12,3,14,0,6,6,21,space,0.327753475765,space,0.343372419178,space,0.39356311168,space,0.548578233662,space,0.310404050211,space,0.310216554997,space,0.36012541259,j,1,1.95260081519,SPR,wu,A,,male,59.6361659013,001,2016_04_28_1434,
科學家佩服的商人買下了產品,商人買下了產品？,買下了,商人,產品,科學家,的,f,佩服,13,2,45,0,7,7,12,space,0.42664042523,space,0.397456696501,space,0.360760922682,space,0.393906918693,space,0.431393330222,space,1.76676029586,space,0.326856656553,f,1,1.14685059355,SPR,wu,A,,male,59.6361659013,001,2016_04_28_1434,
室友鼓足勇氣參加了圍棋比賽,室友參加了比賽？,圍棋,參加了,比賽,室友,勇氣,f,鼓足,13,3,11,0,8,8,18,space,0.448666178785,space,0.443428549323,space,0.460168911479,space,0.498683586236,space,0.329155150514,space,0.36803100026,space,0.338667276126,f,1,1.46149085142,SPR,wu,A,,male,59.6361659013,001,2016_04_28_1434,
新發芽的種子需要很多肥料,種子需要肥料？,很多,需要,肥料,新發芽,種子,f,的,12,3,13,0,9,9,20,space,1.18548684415,space,0.365386330926,space,0.437289363927,space,0.37493358722,space,0.345936958976,space,0.359328064522,space,0.360425404931,f,1,2.64571378046,SPR,wu,A,,male,59.6361659013,001,2016_04_28_1434,
