Sentences,Question,word5,word4,word6,word1,word3,Ans,word2,lenth,Type,ID,practicetrials.thisRepN,practicetrials.thisTrialN,practicetrials.thisN,practicetrials.thisIndex,key_resp_12.keys,key_resp_12.rt,Atests1.keys,Atests1.rt,Atests2.keys,Atests2.rt,Atests3.keys,Atests3.rt,Atests4.keys,Atests4.rt,Atests5.keys,Atests5.rt,Atests6.keys,Atests6.rt,key_resp_8.keys,key_resp_8.corr,key_resp_8.rt,expName,participant,version,Grade,Gender,frameRate,session,date,
邀請王總的政客出席了宴會,政客參加了宴會？,出席了,政客,宴會,邀請,的,f,王總,12,1,13,0,0,0,4,space,0.680686316806,space,0.434000605524,space,0.523337684623,space,0.473854964319,space,0.607016640817,space,0.637341321704,space,0.690187968576,f,1,1.16716054519,SPR,025,A,,female,50.8592278815,001,2016_04_29_1701,
經常跑步能夠提高身體素質,跑步不利於健康？,身體,提高,素質,經常,能夠,j,跑步,12,3,14,0,1,1,21,space,0.413692704795,space,0.477261916934,space,0.627098358735,space,0.639987621129,space,0.511346837724,space,0.563995327924,space,0.697211083036,j,1,4.13911150813,SPR,025,A,,female,50.8592278815,001,2016_04_29_1701,
舞者羨慕的造型師登上了雜誌,在雜誌上能看到舞者？,登上了,造型師,雜誌,舞者,的,j,羨慕,13,2,48,0,2,2,15,space,0.379762519889,space,0.403853949851,space,0.573583031786,space,0.890282389046,space,2.3262077195,space,1.26226390442,space,0.573819082962,j,1,5.24593650539,SPR,025,A,,female,50.8592278815,001,2016_04_29_1701,
這個問題同學們一起討論過,同學們沒討論問題？,一起,們,討論過,這個,同學,j,問題,12,3,16,0,3,3,23,space,0.775642045373,space,0.403821976364,space,0.367035098599,space,0.667256663019,space,0.467072243107,space,0.483652272149,space,0.620495636409,f,0,2.91926023615,SPR,025,A,,female,50.8592278815,001,2016_04_29_1701,
廣播員攔住的大叔拿錯了行李,廣播員拿錯了行李？,拿錯了,大叔,行李,廣播員,的,j,攔住,13,2,46,0,4,4,13,space,0.360391323899,space,0.547074248356,space,0.712495199044,space,0.70044119464,space,0.840258487875,space,1.29382528819,space,2.84242952708,j,1,1.74969102165,SPR,025,A,,female,50.8592278815,001,2016_04_29_1701,
女婿讚賞的工程師籌辦了晚宴,工程師舉辦了一場晚宴？,籌辦了,工程師,晚宴,女婿,的,f,讚賞,13,2,47,0,5,5,14,space,0.410226147287,space,0.814889697394,space,0.876645894426,space,1.03371031784,space,2.03798765981,space,1.11937597228,space,1.43023681301,f,1,1.80077952149,SPR,025,A,,female,50.8592278815,001,2016_04_29_1701,
為了進步就要不斷嚐試新方法,進步需要新方法？,嘗試,不斷,新方法,為了,就要,f,進步,13,3,15,0,6,6,22,space,0.460140312291,space,0.333792935751,space,0.450149584602,space,0.50689423368,space,1.09381534088,space,0.96697099373,space,1.06847576074,j,0,10.5440707143,SPR,025,A,,female,50.8592278815,001,2016_04_29_1701,
認識張三的司機違反了規定,司機不遵守規定？,違反了,司機,規定,認識,的,f,張三,12,1,9,0,7,7,0,space,0.45063195004,space,3.05005784833,space,0.643746676829,space,0.523801102809,space,0.867264241919,space,1.77054523478,space,2.77676545948,f,1,4.79572218435,SPR,025,A,,female,50.8592278815,001,2016_04_29_1701,
維護隊員的教練得罪了評審,教練得罪了評審？,得罪了,教練,評審,維護,的,f,隊員,12,1,15,0,8,8,6,space,0.323692866637,space,0.350404543551,space,0.877727071951,space,0.543976767513,space,0.823514249321,space,3.2689842576,space,2.15010565066,f,1,1.09069930752,SPR,025,A,,female,50.8592278815,001,2016_04_29_1701,
嫉妒哥哥的富商觸犯了法律,哥哥違反了法律？,觸犯了,富商,法律,嫉妒,的,j,哥哥,12,1,14,0,9,9,5,space,0.350516648119,space,0.600466812903,space,0.560563507042,space,0.433700212645,space,0.710630868467,space,0.727178924026,space,1.18734765719,j,1,2.46144688316,SPR,025,A,,female,50.8592278815,001,2016_04_29_1701,
拜訪總統的老人遭遇了車禍,老人遭遇了車禍？,遭遇了,老人,車禍,拜訪,的,f,總統,12,1,11,0,10,10,2,space,0.33383398813,space,0.397230701339,space,0.720593175276,space,0.460507810018,space,0.967088229849,space,1.19196762862,space,3.77443455284,f,1,1.0733886251,SPR,025,A,,female,50.8592278815,001,2016_04_29_1701,
