Sentences,Question,word5,word4,word6,word1,word3,Ans,word2,lenth,Type,ID,practicetrials.thisRepN,practicetrials.thisTrialN,practicetrials.thisN,practicetrials.thisIndex,key_resp_12.keys,key_resp_12.rt,Atests1.keys,Atests1.rt,Atests2.keys,Atests2.rt,Atests3.keys,Atests3.rt,Atests4.keys,Atests4.rt,Atests5.keys,Atests5.rt,Atests6.keys,Atests6.rt,key_resp_8.keys,key_resp_8.corr,key_resp_8.rt,expName,participant,version,Grade,Gender,frameRate,session,date,
警察逮捕了正在逃跑的罪犯,罪犯正在逃跑？,的,逃跑,罪犯,警察,正在,f,逮捕了,12,3,1,0,0,0,16,space,0.366940370208,space,0.466981895464,space,0.433586432133,space,0.65019590289,space,0.500275914012,space,0.383651522578,space,0.551180667229,f,1,1.0669259232,SPR,lin,A,,female,60.007248061,001,2016_04_26_1219,
局長愛慕的學生考上了大學,學生考上了大學？,考上了,學生,大學,局長,的,f,愛慕,12,2,33,0,1,1,8,space,0.383631786237,space,0.516976408755,space,0.56709723462,space,0.367084445475,space,0.416879621764,space,1.63384000461,space,0.566963027522,f,1,0.967034394118,SPR,lin,A,,female,60.007248061,001,2016_04_26_1219,
厭惡房東的小孩吃了蘋果,房東扔掉蘋果？,吃了,小孩,蘋果,厭惡,的,j,房東,11,1,2,0,2,2,1,space,0.500245520052,space,0.350192113518,space,0.485755889917,space,0.383487316241,space,0.950233638774,space,0.51672299418,space,0.448721045803,j,1,1.2003100184,SPR,lin,A,,female,60.007248061,001,2016_04_26_1219,
刺客襲擊的鐵匠鑄造了寶劍,鐵匠救了刺客？,鑄造了,鐵匠,寶劍,刺客,的,f,襲擊,12,2,39,0,3,3,14,space,0.283624602213,space,0.371810509045,space,0.433516170771,space,0.350328688983,space,1.70145196294,space,0.600206521049,space,0.766896871319,j,0,1.28353263088,SPR,lin,A,,female,60.007248061,001,2016_04_26_1219,
小陳賄賂的企劃員擅長宣傳,小陳不懂宣傳？,擅長,企劃員,宣傳,小陳,的,j,賄賂,12,2,36,0,4,4,11,space,0.567051841048,space,0.983596734499,space,0.700719744782,space,1.21692998889,space,1.75075254658,space,1.05022621791,space,1.26695173834,j,1,2.53127578059,SPR,lin,A,,female,60.007248061,001,2016_04_26_1219,
叔叔有很多棟房子和別墅,叔叔沒有很多房子？,和,房子,別墅,叔叔,很多棟,j,有,11,3,8,0,5,5,23,space,0.450453896308,space,0.867013394658,space,0.850269874696,space,0.966833872924,space,1.80044548862,space,0.817004671197,space,1.0970352862,j,1,1.52046658283,SPR,lin,A,,female,60.007248061,001,2016_04_26_1219,
嬸嬸救治的鄰居染上了毒癮,嬸嬸染上了毒癮？,染上了,鄰居,毒癮,嬸嬸,的,j,救治,12,2,38,0,6,6,13,space,0.367092340013,space,0.500218283902,space,1.51680036062,space,0.716847096272,space,1.45066507513,space,0.500242756963,space,0.650200244891,j,1,1.04546976038,SPR,lin,A,,female,60.007248061,001,2016_04_26_1219,
羞辱小周的導演做了壞事,導演做了不好的事？,做了,導演,壞事,羞辱,的,f,小周,11,1,5,0,7,7,4,space,0.333631746769,space,0.483622391745,space,0.933501171159,space,0.46710110295,space,1.05033358359,space,0.433563932711,space,0.550428318013,f,1,1.7002377834,SPR,lin,A,,female,60.007248061,001,2016_04_26_1219,
究竟存不存在外星人仍是個謎,還沒法確定外星人的存在？,是個,仍,謎,究竟,外星人,f,存不存在,13,3,3,0,8,8,18,space,0.466915581368,space,0.533631115206,space,1.0002301257,space,0.883696916157,space,0.716916568184,space,0.466734796508,space,0.383647575312,f,1,1.13359251093,SPR,lin,A,,female,60.007248061,001,2016_04_26_1219,
賞識徐總的詩人獲得了好評,徐總獲得了好評？,獲得了,詩人,好評,賞識,的,j,徐總,12,1,8,0,9,9,7,space,0.300439567727,space,0.40027859815,space,0.566952764624,space,0.666881003301,space,0.716838017557,space,0.517016276164,space,0.483500421171,j,1,1.1711708938,SPR,lin,A,,female,60.007248061,001,2016_04_26_1219,
