Sentences,Question,word5,word4,word6,word1,word3,Ans,word2,lenth,Type,ID,practicetrials.thisRepN,practicetrials.thisTrialN,practicetrials.thisN,practicetrials.thisIndex,key_resp_12.keys,key_resp_12.rt,Atests1.keys,Atests1.rt,Atests2.keys,Atests2.rt,Atests3.keys,Atests3.rt,Atests4.keys,Atests4.rt,Atests5.keys,Atests5.rt,Atests6.keys,Atests6.rt,key_resp_8.keys,key_resp_8.corr,key_resp_8.rt,expName,participant,version,Grade,Gender,frameRate,session,date,
我們週末約了一起去打籃球,我們週末不去打籃球？,打,一起去,籃球,我們,約了,j,週末,12,3,12,0,0,0,19,space,0.46759201512,space,0.400513857333,space,0.367196418393,space,0.367141156428,space,0.716867293916,space,0.617306152867,space,0.417276390351,j,1,1.45047620025,SPR,lin,A,,female,60.0139766377,001,2016_04_27_1458,
室友鼓足勇氣參加了圍棋比賽,室友參加了比賽？,圍棋,參加了,比賽,室友,勇氣,f,鼓足,13,3,11,0,1,1,18,space,0.367335362763,space,0.617172339965,space,0.517232654453,space,0.400460963737,space,0.433926820527,space,0.550547330295,space,0.58383516461,f,1,1.18385419051,SPR,lin,A,,female,60.0139766377,001,2016_04_27_1458,
欺瞞群眾的主席失去了權力,群眾得到了權力？,失去了,主席,權力,欺瞞,的,j,群眾,12,1,16,0,2,2,7,space,0.367188129098,space,0.417167840062,space,0.550538646271,space,0.400541488315,space,0.400293993656,space,0.367138393329,space,0.600523093975,j,1,3.63394987266,SPR,lin,A,,female,60.0139766377,001,2016_04_27_1458,
這個問題同學們一起討論過,同學們沒討論問題？,一起,們,討論過,這個,同學,j,問題,12,3,16,0,3,3,23,space,0.350512041582,space,0.417219549473,space,0.433939451833,space,0.683851822145,space,0.633820007042,space,0.550724563312,space,0.617245759434,j,1,1.50053643579,SPR,lin,A,,female,60.0139766377,001,2016_04_27_1458,
老闆害怕的藥劑師調配了新藥,藥劑師調配了新藥？,調配了,藥劑師,新藥,老闆,的,f,害怕,13,2,43,0,4,4,10,space,0.450510936343,space,0.350493489351,space,0.350431517004,space,0.533891768651,space,0.600434280102,space,0.53387321642,space,0.583907399893,f,1,1.71725294349,SPR,lin,A,,female,60.0139766377,001,2016_04_27_1458,
認識張三的司機違反了規定,司機不遵守規定？,違反了,司機,規定,認識,的,f,張三,12,1,9,0,5,5,0,space,0.333809901997,space,0.383875269007,space,0.38382987525,space,0.600568093004,space,0.450643170332,space,0.600495068264,space,1.23348772474,f,1,3.05056351416,SPR,lin,A,,female,60.0139766377,001,2016_04_27_1458,
新發芽的種子需要很多肥料,種子需要肥料？,很多,需要,肥料,新發芽,種子,f,的,12,3,13,0,6,6,20,space,0.383776192198,space,0.384069080615,space,0.400516620431,space,0.400502410211,space,0.400499252384,space,0.633761192522,space,1.0338617693,f,1,1.05027417829,SPR,lin,A,,female,60.0139766377,001,2016_04_27_1458,
廣播員攔住的大叔拿錯了行李,廣播員拿錯了行李？,拿錯了,大叔,行李,廣播員,的,j,攔住,13,2,46,0,7,7,13,space,0.350513225767,space,0.367106420335,space,0.317131446111,space,0.617301416127,space,0.900539514673,space,0.417088499669,space,0.650469253032,j,1,1.83380516526,SPR,lin,A,,female,60.0139766377,001,2016_04_27_1458,
李老師今天看上去很不舒服,李老師今天不舒服？,很,上去,不舒服,李老師,看,f,今天,12,3,9,0,8,8,16,space,0.350537304195,space,0.367104841422,space,1.25054117253,space,0.634060396591,space,0.517242127933,space,0.450505015418,space,0.650677669587,f,1,1.41729888987,SPR,lin,A,,female,60.0139766377,001,2016_04_27_1458,
嫉妒哥哥的富商觸犯了法律,哥哥違反了法律？,觸犯了,富商,法律,嫉妒,的,j,哥哥,12,1,14,0,9,9,5,space,0.300326677161,space,0.350655722692,space,0.317164208562,space,0.383852769493,space,0.450419359372,space,0.433664326191,space,0.683874321659,j,1,2.28389058447,SPR,lin,A,,female,60.0139766377,001,2016_04_27_1458,
