Sentences,Question,word5,word4,word6,word1,word3,Ans,word2,lenth,Type,ID,practicetrials.thisRepN,practicetrials.thisTrialN,practicetrials.thisN,practicetrials.thisIndex,key_resp_12.keys,key_resp_12.rt,Atests1.keys,Atests1.rt,Atests2.keys,Atests2.rt,Atests3.keys,Atests3.rt,Atests4.keys,Atests4.rt,Atests5.keys,Atests5.rt,Atests6.keys,Atests6.rt,key_resp_8.keys,key_resp_8.corr,key_resp_8.rt,expName,participant,version,Grade,Gender,frameRate,session,date,
袒護隊長的消防員聲援了遊行,隊長聲援了遊行？,聲援了,消防員,遊行,袒護,的,j,隊長,13,1,52,0,0,0,11,space,0.400625414716,space,0.383771506525,space,0.367031676126,space,0.33386464374,space,0.351119600499,space,0.60039733808,space,0.933706197977,j,1,2.0337729473,SPR,46,B,,f,60.0729167161,001,2016_11_25_1622,
輕視政府的逃亡者認清了事實,政府認清了事實？,認清了,逃亡者,事實,輕視,的,j,政府,13,1,56,0,1,1,15,space,0.35045329146,space,0.33374385549,space,0.38372216492,space,0.367031281394,space,0.367031676127,space,0.400401601194,space,0.38373321744,j,1,1.85065006578,SPR,46,B,,f,60.0729167161,001,2016_11_25_1622,
校園門口的那棵樹長滿了新葉,樹長滿了新葉?,長滿了,樹,新葉,校園門口,那棵,f,的,13,3,49,0,2,2,16,space,0.400545283949,space,0.367936798535,space,0.400442258677,space,0.367068781014,space,0.31714691838,space,0.417047485177,space,0.467065662624,f,1,1.21707898486,SPR,46,B,,f,60.0729167161,001,2016_11_25_1622,
忽視小白的企業家投資了廣告,企業家投資了廣告？,投資了,企業家,廣告,忽視,的,f,小白,13,1,55,0,3,3,14,space,0.333726092512,space,0.350396844663,space,0.333684645563,space,0.333800697019,space,0.367164306361,space,0.417132352738,space,0.566984781865,f,1,1.70035316747,SPR,46,B,,f,60.0729167161,001,2016_11_25_1622,
雇主同情的技工拿到了專利,雇主毆打了技工？,拿到了,技工,專利,雇主,的,j,同情,12,2,18,0,4,4,1,space,0.383496772467,space,0.367051807501,space,0.350457633522,space,0.317136260593,space,0.383733612173,space,0.400566599523,space,0.467059741632,j,1,1.05149250462,SPR,46,B,,f,60.0729167161,001,2016_11_25_1622,
親近大自然的最好方式是旅遊,旅遊能夠親近大自然?,是,最好方式,旅遊,親近,的,f,大自然,13,3,55,0,5,5,22,space,0.367097596511,space,0.283823177055,space,0.350360134509,space,0.317122050211,space,0.317041919444,space,0.383786111641,space,0.333702013809,f,1,1.08389730788,SPR,46,B,,f,60.0729167161,001,2016_11_25_1622,
每週都有寫不完的作業和報告,每週都有作業?,作業和,的,報告,每週,寫不完,f,都有,13,3,53,0,6,6,20,space,0.33371464526,space,0.317864937421,space,0.317099155706,space,0.283698441476,space,0.35036171344,space,0.434612307217,space,0.316802316608,f,1,1.68554752801,SPR,46,B,,f,60.0729167161,001,2016_11_25_1622,
小郭取笑的廚師偷聽了對話,小郭表揚了廚師？,偷聽了,廚師,對話,小郭,的,j,取笑,12,2,22,0,7,7,5,space,0.350490396347,space,0.267053346959,space,0.366558391448,space,0.300447745464,space,0.31711494502,space,0.316974025395,space,0.300456034853,j,1,1.20036599629,SPR,46,B,,f,60.0729167161,001,2016_11_25_1622,
表哥結識的中醫師開了偏方,中醫生開錯了偏方？,開了,中醫師,偏方,表哥,的,j,結識,12,2,20,0,8,8,3,space,0.366794441688,space,0.517052261444,space,0.400462784785,space,0.317090471583,space,0.38379992729,space,0.350394476267,space,0.317096392576,j,1,1.20014178804,SPR,46,B,,f,60.0729167161,001,2016_11_25_1622,
督促小謝的技術員趕上了進度,技術員落下了進度？,趕上了,技術員,進度,督促,的,j,小謝,13,1,50,0,9,9,9,space,0.332423079398,space,0.300735505706,space,0.350410660313,space,0.400495547611,space,0.368489424515,space,0.433767184201,space,0.602329160612,j,1,1.18375011201,SPR,46,B,,f,60.0729167161,001,2016_11_25_1622,
驅趕交警的行政人員亂扔垃圾,行政人員亂扔垃圾？,亂扔,行政人員,垃圾,驅趕,的,f,交警,13,1,53,0,10,10,12,space,0.367105885901,space,0.450430436428,space,0.367205358577,space,0.383829926986,space,0.36708496506,space,0.350431186421,space,0.450557935137,f,1,1.53404669453,SPR,46,B,,f,60.0729167161,001,2016_11_25_1622,
