Sentences,Question,word5,word4,word6,word1,word3,Ans,word2,lenth,Type,ID,practicetrials.thisRepN,practicetrials.thisTrialN,practicetrials.thisN,practicetrials.thisIndex,key_resp_12.keys,key_resp_12.rt,Atests1.keys,Atests1.rt,Atests2.keys,Atests2.rt,Atests3.keys,Atests3.rt,Atests4.keys,Atests4.rt,Atests5.keys,Atests5.rt,Atests6.keys,Atests6.rt,key_resp_8.keys,key_resp_8.corr,key_resp_8.rt,expName,participant,version,Grade,Gender,frameRate,session,date,
責備治療師的婦女察覺了動靜,治療師察覺了動靜？,察覺了,婦女,動靜,責備,的,j,治療師,13,1,62,0,0,0,13,space,0.417469807231,space,0.350457569089,space,0.350375465583,space,0.333808323077,space,0.333944109618,space,0.350157575536,space,0.366738533543,j,1,1.28375045591,SPR,32,B,,male,60.0063005244,001,2016_11_23_1621,
小吳批評的評論家說了粗話,評論家說了粗話？,說了,評論家,粗話,小吳,的,f,批評,12,2,29,0,1,1,4,space,0.350559409009,space,0.383744613937,space,0.316821584362,space,0.350446516677,space,0.333736877248,space,0.333754245308,space,0.467069789534,f,1,1.40043293804,SPR,32,B,,male,60.0063005244,001,2016_11_23_1621,
童年的回憶總是美好而快樂的,童年的回憶很痛苦?,而,美好,快樂的,童年的,總是,j,回憶,13,3,62,0,2,2,21,space,0.317119209532,space,0.317119998974,space,0.317116051679,space,0.317134603945,space,0.300514962582,space,0.300402070279,space,0.283794270741,j,1,0.750404991268,SPR,32,B,,male,60.0063005244,001,2016_11_23_1621,
詆毀代理商的律師吃上了官司,律師碰上了官司？,吃上了,律師,官司,詆毀,的,f,代理商,13,1,61,0,3,3,12,space,0.317137761769,space,0.300423385605,space,0.333764508221,space,0.300541409379,space,0.283746903355,space,0.300671669713,space,0.318089451757,f,1,2.38434775881,SPR,32,B,,male,60.0063005244,001,2016_11_23_1621,
犯人檢舉的同伴知道了敵情,犯人知道了敵情？,知道了,同伴,敵情,犯人,的,j,檢舉,12,2,26,0,4,4,1,space,0.350471779297,space,0.30041588578,space,0.300136023376,space,0.283977424697,space,0.333451883402,space,0.267131209286,space,0.333543065644,j,1,1.11711668328,SPR,32,B,,male,60.0063005244,001,2016_11_23_1621,
撞見業務員的藝人衝進了現場,藝人闖進了現場？,衝進了,藝人,現場,撞見,的,f,業務員,13,1,63,0,5,5,14,space,0.300517330936,space,0.250452358654,space,0.267122525256,space,0.300419043604,space,0.283825454302,space,0.283855058893,space,0.283773744886,f,1,0.600414148968,SPR,32,B,,male,60.0063005244,001,2016_11_23_1621,
媽媽的拿手菜是糖醋排骨,媽媽會煮糖醋排骨?,糖醋,是,排骨,媽媽,拿手菜,f,的,11,3,59,0,6,6,18,space,0.267183708143,space,0.300133655022,space,0.267147787847,space,0.267076342046,space,0.300093392725,space,0.267108709755,space,0.400367807859,f,1,1.00059288196,SPR,32,B,,male,60.0063005244,001,2016_11_23_1621,
支持小林的研究員分析了案例,小林不懂分析案例？,分析了,研究員,案例,支持,的,j,小林,13,1,64,0,7,7,15,space,0.300372070895,space,0.300452595489,space,0.300349966128,space,0.333735298336,space,0.317233680747,space,0.350442174677,space,0.300542988291,f,0,2.36711826219,SPR,32,B,,male,60.0063005244,001,2016_11_23_1621,
顧客熟悉的職工推薦了商品,職工推薦了商品？,推薦了,職工,商品,顧客,的,f,熟悉,12,2,25,0,8,8,0,space,0.350486384239,space,0.300396938808,space,0.300426938164,space,0.283794665476,space,0.299976553128,space,0.417170603178,space,1.40044635878,f,1,0.700456858554,SPR,32,B,,male,60.0063005244,001,2016_11_23_1621,
責罵小明的管理員掄起了拳頭,管理員握起了拳頭？,掄起了,管理員,拳頭,責罵,的,f,小明,13,1,59,0,9,9,10,space,0.267176208319,space,0.250335519057,space,0.28396321449,space,0.284771618084,space,0.283550328633,space,0.283800191683,space,0.283785586711,f,1,1.11707681572,SPR,32,B,,male,60.0063005244,001,2016_11_23_1621,
