Sentences,Question,word5,word4,word6,word1,word3,Ans,word2,lenth,Type,ID,practicetrials.thisRepN,practicetrials.thisTrialN,practicetrials.thisN,practicetrials.thisIndex,key_resp_12.keys,key_resp_12.rt,Atests1.keys,Atests1.rt,Atests2.keys,Atests2.rt,Atests3.keys,Atests3.rt,Atests4.keys,Atests4.rt,Atests5.keys,Atests5.rt,Atests6.keys,Atests6.rt,key_resp_8.keys,key_resp_8.corr,key_resp_8.rt,expName,participant,version,Grade,Gender,frameRate,session,date,
哥哥的體育特長是打羽毛球,哥哥不擅長打羽毛球？,是,特長,打羽毛球,哥哥,體育,j,的,12,3,18,0,0,0,17,space,0.653356874842,space,1.10218331269,space,0.518287296349,space,0.600554275326,space,0.501183390843,space,0.717372082872,space,0.534600169412,j,1,1.25075333603,SPR,lin,A,,female,58.2895520953,001,2016_04_26_1110,
如果天氣好的話我就去野餐,天氣好就不去野餐？,就,我,去野餐,如果,的話,j,天氣好,12,3,24,0,1,1,23,space,0.383779414049,space,0.417375003854,space,0.451493211884,space,0.551050802125,space,0.351129589588,space,0.650272874613,space,0.567635641928,j,1,1.71763339199,SPR,lin,A,,female,58.2895520953,001,2016_04_26_1110,
辱罵農夫的木匠造出了新房,木匠造出了新房？,造出了,木匠,新房,辱罵,的,f,農夫,12,1,19,0,2,2,2,space,0.35068157471,space,0.550343057032,space,0.533829662767,space,0.550572788008,space,0.517428765634,space,0.534088603534,space,0.467510039882,f,1,1.75135292599,SPR,lin,A,,female,58.2895520953,001,2016_04_26_1110,
有人明年要在高雄舉辦演唱會,高雄明年有演唱會？,舉辦,高雄,演唱會,有人,要在,f,明年,13,3,17,0,3,3,16,space,0.367474040795,space,0.400560038339,space,0.334172522438,space,0.500802084789,space,0.55089883232,space,0.50080682151,space,0.400797269118,f,1,1.06749590865,SPR,lin,A,,female,58.2895520953,001,2016_04_26_1110,
小白忽视的企業家投資了廣告,企業家投資了廣告？,投資了,企業家,廣告,小白,的,f,忽視,13,2,55,0,4,4,14,space,0.400807532023,space,0.450476395737,space,0.583904700325,space,0.450626786638,space,0.517313505414,space,0.450817044934,space,0.484316716123,f,1,1.08385812257,SPR,lin,A,,female,58.2895520953,001,2016_04_26_1110,
貴族拉攏的青年當上了執行長,貴族當上了執行長？,當上了,青年,執行長,貴族,的,j,拉攏,13,2,54,0,5,5,13,space,0.367192600614,space,0.433930239145,space,0.433893924288,space,0.434028526113,space,0.500643799358,space,0.401319097909,space,0.400608194999,f,0,1.63424262591,SPR,lin,A,,female,58.2895520953,001,2016_04_26_1110,
取笑小郭的廚師偷聽了對話,小郭表揚了廚師？,偷聽了,廚師,對話,取笑,的,j,小郭,12,1,22,0,6,6,5,space,0.366991289964,space,0.45054152565,space,0.567348675577,space,0.417566446333,space,0.500840768014,space,0.650503395045,space,0.55060712924,j,1,2.28428537482,SPR,lin,A,,female,58.2895520953,001,2016_04_26_1110,
政府輕視的逃亡者認清了事實,政府認清了事實？,認清了,逃亡者,事實,政府,的,j,輕視,13,2,56,0,7,7,15,space,0.36719378479,space,0.500696692747,space,0.417030012657,space,0.617340820514,space,0.600761901602,space,0.684339768166,space,1.9338852403,f,0,1.58416324636,SPR,lin,A,,female,58.2895520953,001,2016_04_26_1110,
妹妹的個性一向是冷冰冰的,妹妹的個性熱情？,是,一向,冷冰冰的,妹妹,個性,j,的,11,3,20,0,8,8,19,space,0.300112339239,space,0.467601221761,space,0.484225534245,space,0.533917686837,space,0.467374253865,space,0.602203838484,space,1.21732511039,j,1,0.850552104326,SPR,lin,A,,female,58.2895520953,001,2016_04_26_1110,
小謝督促的技術員趕上了進度,技術員落下了進度？,趕上了,技術員,進度,小謝,的,j,督促,13,2,50,0,9,9,9,space,0.300641667833,space,0.501203916632,space,0.50057590635,space,0.6338723722,space,3.08870339362,space,0.584100484804,space,1.41778078296,j,1,0.951293480139,SPR,lin,A,,female,58.2895520953,001,2016_04_26_1110,
迷戀老婆的編輯出版了新書,編輯出版了新書？,出版了,編輯,新書,迷戀,的,f,老婆,12,1,17,0,10,10,0,space,0.267173574779,space,0.350642496756,space,0.383968093447,space,0.416912384077,space,0.483904226654,space,0.70087566186,space,0.400779111689,f,1,1.16752125012,SPR,lin,A,,female,58.2895520953,001,2016_04_26_1110,
交警驅趕的行政人員亂扔垃圾,行政人員亂扔垃圾？,亂扔,行政人員,垃圾,交警,的,f,驅趕,13,2,53,0,11,11,12,space,0.300673245969,space,0.450778361708,space,0.4009046348,space,1.03420189011,space,0.633964343542,space,0.717272611728,space,0.484115800202,f,1,0.952866466301,SPR,lin,A,,female,58.2895520953,001,2016_04_26_1110,
結識表哥的中醫師開了偏方,中醫生開錯了偏方？,開了,中醫師,偏方,結識,的,j,表哥,12,1,20,0,12,12,3,space,0.317417160666,space,0.333766348595,space,0.417517105481,space,0.43397405382,space,0.517153641078,space,0.58397377751,space,1.25131976895,j,1,1.41722342877,SPR,lin,A,,female,58.2895520953,001,2016_04_26_1110,
